lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,_merge,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core
E01002624,Hounslow 017A,E02000542,Hounslow 017,E09000018,Hounslow,0.968,,,both,21.671,0.095,0.068,8.699,-0.345,0.538,43.248000000000005,40.185,1725,117.6,81.7,99.825
E01002630,Hounslow 012A,E02000537,Hounslow 012,E09000018,Hounslow,0.975,,,both,17.06,0.089,0.055,6.079,-0.959,0.464,39.05199999999999,34.0,1877,145.7,96.975,99.85
E01002631,Hounslow 004E,E02000529,Hounslow 004,E09000018,Hounslow,0.984,,,both,23.712,0.178,0.092,11.339,-0.293,0.322,37.668,27.842999999999996,1553,89.4,59.8,74.75
E01002636,Hounslow 010E,E02000535,Hounslow 010,E09000018,Hounslow,0.953,,,both,16.552,0.105,0.062,10.987,-0.561,0.139,35.128,25.373,2065,156.34,97.9,100.0
E01002639,Hounslow 012B,E02000537,Hounslow 012,E09000018,Hounslow,0.97,,,both,14.789,0.072,0.057,4.379,-0.406,0.536,33.527,25.048,1844,138.27499999999998,99.05,100.0
E01002651,Hounslow 021C,E02000546,Hounslow 021,E09000018,Hounslow,0.983,,,both,19.225,0.137,0.068,6.057,-0.166,0.426,34.705,25.576000000000004,1864,144.1,97.875,100.0
E01002658,Hounslow 015D,E02000540,Hounslow 015,E09000018,Hounslow,0.96,,,both,9.969,0.043,0.029999999999999995,3.578,-0.392,0.25,31.605999999999998,20.277,1315,148.275,94.375,99.85
E01034036,Hounslow 015F,E02000540,Hounslow 015,E09000018,Hounslow,0.977,,,both,21.183,0.10499999999999998,0.061,5.868,-0.637,0.661,41.669,43.08,2620,146.93666666,87.0,97.86
E01002570,Hounslow 001B,E02000526,Hounslow 001,E09000018,Hounslow,0.96,,,both,13.409999999999998,0.07,0.046000000000000006,4.889,-0.416,0.123,27.627,37.983,1685,124.52000000000001,76.84,99.58
E01002573,Hounslow 001C,E02000526,Hounslow 001,E09000018,Hounslow,0.968,,,both,12.117,0.051,0.036,1.309,-1.195,0.356,26.116,46.687999999999995,1593,162.26,91.24,99.84
E01002582,Hounslow 008E,E02000533,Hounslow 008,E09000018,Hounslow,0.976,,,both,12.129,0.083,0.062000000000000006,2.126,-0.34,0.288,20.841,22.949,1694,161.31666666666666,93.13333333333333,99.76666666666667
E01002584,Hounslow 013B,E02000538,Hounslow 013,E09000018,Hounslow,0.977,,,both,18.791,0.088,0.063,10.289,-0.175,0.174,42.639,28.767,1881,110.675,82.375,99.65
E01002599,Hounslow 025C,E02000550,Hounslow 025,E09000018,Hounslow,0.954,,,both,26.574,0.16500000000000004,0.102,31.233,-0.343,0.634,38.082,18.987,1588,144.72,99.0,100.0
E01002603,Hounslow 025E,E02000550,Hounslow 025,E09000018,Hounslow,0.975,,,both,26.622,0.164,0.088,33.235,0.39699999999999996,0.311,37.98,14.123,1910,146.66,98.94,99.9
E01002606,Hounslow 026C,E02000551,Hounslow 026,E09000018,Hounslow,0.93,,,both,38.199,0.256,0.13,39.124,0.676,0.11000000000000001,46.292,24.566,1653,149.3,96.46000000000001,99.84
E01002619,Hounslow 010A,E02000535,Hounslow 010,E09000018,Hounslow,0.959,,,both,18.826,0.127,0.062,11.638000000000002,-0.522,0.502,35.336,26.614,1969,129.35999999999999,95.18,100.0
E01002641,Hounslow 018A,E02000543,Hounslow 018,E09000018,Hounslow,0.977,,,both,26.128,0.136,0.072,9.945,-0.322,1.409,40.204,36.113,2117,156.10666666,68.68,73.47999999999999
E01002647,Hounslow 021A,E02000546,Hounslow 021,E09000018,Hounslow,0.98,,,both,23.875,0.135,0.089,10.95,0.11,0.434,43.058,23.868,2242,136.20000000000002,89.66666666666667,100.0
E01002649,Hounslow 018D,E02000543,Hounslow 018,E09000018,Hounslow,0.969,,,both,26.623,0.155,0.096,6.005,0.168,0.676,39.911,38.329,2114,121.02000000000001,88.74,99.76
E01002659,Hounslow 019E,E02000544,Hounslow 019,E09000018,Hounslow,0.944,,,both,14.745,0.086,0.058,10.789,-0.576,-0.41900000000000004,36.9,24.279,1472,131.1,97.7,100.0
E01002669,Hounslow 014B,E02000539,Hounslow 014,E09000018,Hounslow,0.965,,,both,38.698,0.245,0.146,25.226,0.482,0.134,50.01,36.975,1734,132.94,93.26,99.76
E01034039,Hounslow 017G,E02000542,Hounslow 017,E09000018,Hounslow,0.98,,,both,28.32,0.174,0.11600000000000002,5.553,-0.166,0.9760000000000001,38.628,36.497,2763,101.679166675,75.9,92.225
E01002564,Hounslow 031E,E02006973,Hounslow 031,E09000018,Hounslow,0.962,,,both,34.25,0.24,0.138,15.098,0.10299999999999998,1.126,35.184,33.455,1836,135.71666666666667,92.91666666666667,100.0
E01002609,Hounslow 028B,E02000553,Hounslow 028,E09000018,Hounslow,0.947,,,both,15.969,0.09000000000000001,0.056,13.074,-0.362,0.392,27.667,31.540000000000003,1794,159.04000000000002,96.9,100.0
E01002632,Hounslow 010C,E02000535,Hounslow 010,E09000018,Hounslow,0.964,,,both,19.386,0.103,0.073,8.585,-0.532,0.967,30.375,31.447,1778,155.89999999999998,93.125,98.85
E01002652,Hounslow 021D,E02000546,Hounslow 021,E09000018,Hounslow,0.978,,,both,18.402,0.125,0.07,8.866,-0.609,0.568,31.54,27.872,1781,141.375,94.05,99.8
E01002661,Hounslow 016D,E02000541,Hounslow 016,E09000018,Hounslow,0.977,,,both,16.528,0.095,0.059,10.902,-0.544,0.332,34.362,27.700999999999997,1966,124.69999999999999,96.825,100.0
E01002666,Hounslow 021E,E02000546,Hounslow 021,E09000018,Hounslow,0.97,,,both,17.794,0.11799999999999998,0.077,10.639,-0.303,-0.04299999999999999,32.091,26.951,1516,155.46666666666667,96.56666666666666,98.0
E01002671,Hounslow 020C,E02000545,Hounslow 020,E09000018,Hounslow,0.959,,,both,17.739,0.097,0.081,8.7,-0.359,0.287,25.527,38.087,1676,190.45999999999998,99.24,99.84
E01002681,Hounslow 014C,E02000539,Hounslow 014,E09000018,Hounslow,0.973,,,both,26.437,0.158,0.121,12.14,-0.138,1.065,33.607,23.295,2058,120.68333333333334,79.61666666666667,99.89999999999999
E01002558,Hounslow 023B,E02000548,Hounslow 023,E09000018,Hounslow,0.953,,,both,23.82,0.149,0.098,24.786,-0.085,0.038,32.812,30.085,2237,101.13333333333333,86.96666666666665,100.0
E01002587,Hounslow 016A,E02000541,Hounslow 016,E09000018,Hounslow,0.969,,,both,24.141,0.144,0.091,11.658,-0.12,0.449,40.743,30.936,2089,126.46,87.14,100.0
E01002591,Hounslow 024A,E02000549,Hounslow 024,E09000018,Hounslow,0.948,,,both,21.737,0.128,0.08799999999999998,29.305,0.086,-0.276,31.493,23.268,1772,142.44,99.1,100.0
E01002605,Hounslow 026B,E02000551,Hounslow 026,E09000018,Hounslow,0.961,,,both,31.415,0.193,0.113,26.324,0.075,0.683,37.886,37.542,1989,118.18333333333334,82.8,100.0
E01002612,Hounslow 024E,E02000549,Hounslow 024,E09000018,Hounslow,0.95,,,both,26.874,0.18,0.092,21.154,-0.113,1.02,30.336,30.987,1860,139.18,76.0,97.16
E01002643,Hounslow 015B,E02000540,Hounslow 015,E09000018,Hounslow,0.956,,,both,22.949,0.139,0.086,9.325,0.055,0.372,34.847,36.219,2417,133.22142857142856,90.71428571428571,99.47142857142856
E01002653,Hounslow 019A,E02000544,Hounslow 019,E09000018,Hounslow,0.972,,,both,14.702,0.083,0.07,8.393,-0.396,-0.2,29.405,29.473,1872,157.47500000000002,97.675,100.0
E01002657,Hounslow 018E,E02000543,Hounslow 018,E09000018,Hounslow,0.96,,,both,8.719,0.053,0.032,4.742,-0.768,-0.046,25.354,24.779,1861,148.1,95.42,100.0
E01002578,Hounslow 007D,E02000532,Hounslow 007,E09000018,Hounslow,0.962,,,both,10.479,0.073,0.047,0.742,-1.103,0.458,19.286,29.545,1508,134.24,82.67999999999999,99.38
E01002590,Hounslow 022C,E02000547,Hounslow 022,E09000018,Hounslow,0.949,,,both,18.708,0.088,0.061,25.048,-0.155,0.36,30.539,29.748,1983,157.40666665999998,96.82000000000001,99.84
E01002617,Hounslow 028D,E02000553,Hounslow 028,E09000018,Hounslow,0.963,,,both,13.081999999999999,0.062,0.04599999999999999,12.086,-0.727,-0.302,38.835,21.92,1591,141.58,87.34,99.86
E01002625,Hounslow 004B,E02000529,Hounslow 004,E09000018,Hounslow,0.98,,,both,16.44,0.102,0.076,11.016,-0.7480000000000001,0.039,30.612,29.301000000000002,1680,133.6,94.55,99.8
E01002660,Hounslow 016C,E02000541,Hounslow 016,E09000018,Hounslow,0.97,,,both,18.802,0.128,0.065,9.787,-0.612,0.465,34.843,29.1,1838,144.575,88.175,99.475
E01002662,Hounslow 017C,E02000542,Hounslow 017,E09000018,Hounslow,0.986,,,both,17.234,0.059000000000000004,0.037,5.771,-0.533,0.65,39.964,43.684,2396,148.375,94.16666666666667,98.14999999999999
E01002674,Hounslow 012D,E02000537,Hounslow 012,E09000018,Hounslow,0.98,,,both,14.573,0.086,0.047,1.908,-0.981,0.129,39.072,31.301,1889,145.44,93.88,100.0
E01002687,Hounslow 029A,E02006792,Hounslow 029,E09000018,Hounslow,0.962,,,both,11.415,0.07499999999999998,0.04,1.006,-0.974,0.45899999999999996,26.632000000000005,28.527,1744,126.93333333333334,89.8,100.0
E01002622,Hounslow 010B,E02000535,Hounslow 010,E09000018,Hounslow,0.966,,,both,22.887,0.123,0.072,8.292,-0.09,0.955,41.049,26.462,1831,157.7,98.2,100.0
E01002623,Hounslow 011C,E02000536,Hounslow 011,E09000018,Hounslow,0.974,,,both,28.246,0.167,0.116,11.543000000000001,0.447,0.525,41.414,25.124,1716,156.9,96.625,99.825
E01002640,Hounslow 012C,E02000537,Hounslow 012,E09000018,Hounslow,0.976,,,both,18.568,0.07,0.035,5.921,-0.362,1.362,39.031,28.601,1930,139.03750000000002,92.275,99.8
E01002645,Hounslow 015C,E02000540,Hounslow 015,E09000018,Hounslow,0.962,,,both,25.375,0.135,0.067,12.084,-0.141,1.197,36.992,39.972,2300,128.56666666666666,93.25,98.31666666666666
E01002663,Hounslow 017D,E02000542,Hounslow 017,E09000018,Hounslow,0.969,,,both,21.955,0.146,0.07,11.328,0.108,0.326,40.304,22.978,2171,137.34,88.86,99.74
E01002693,Hounslow 029D,E02006792,Hounslow 029,E09000018,Hounslow,0.952,,,both,15.502,0.105,0.055,1.866,-0.306,0.624,24.939,32.468,1800,112.39999999999999,77.86666666666666,97.5
E01002575,Hounslow 001E,E02000526,Hounslow 001,E09000018,Hounslow,0.958,,,both,7.341,0.045,0.03,0.63,-0.965,-0.24300000000000002,24.031,28.066,1679,135.45999999999998,83.24000000000001,100.0
E01002576,Hounslow 008A,E02000533,Hounslow 008,E09000018,Hounslow,0.981,,,both,21.712,0.143,0.106,5.936,-0.092,0.551,24.909,33.776,1709,146.91666666666666,87.73333333333333,100.0
E01002581,Hounslow 008D,E02000533,Hounslow 008,E09000018,Hounslow,0.984,,,both,11.422,0.06900000000000002,0.048,2.8640000000000003,-0.705,0.575,25.694,21.004,1868,140.16666666666666,72.13333333333334,99.58333333333333
E01002585,Hounslow 013C,E02000538,Hounslow 013,E09000018,Hounslow,0.963,,,both,28.48,0.162,0.1,21.127000000000002,-0.3,0.215,51.11,29.587,1825,129.075,98.15,99.825
E01002595,Hounslow 022E,E02000547,Hounslow 022,E09000018,Hounslow,0.949,,,both,27.052,0.177,0.108,28.597,-0.039,0.337,34.092,28.11,2062,117.74000000000001,95.84,99.86
E01002672,Hounslow 020D,E02000545,Hounslow 020,E09000018,Hounslow,0.966,,,both,26.691000000000003,0.19200000000000003,0.102,12.362,0.148,0.269,41.085,24.788,1637,147.9,67.74,68.0
E01002577,Hounslow 007C,E02000532,Hounslow 007,E09000018,Hounslow,0.958,,,both,12.294999999999998,0.071,0.053,1.041,-0.9159999999999999,0.443,23.136,35.124,1599,157.8,84.88,100.0
E01002579,Hounslow 008B,E02000533,Hounslow 008,E09000018,Hounslow,0.952,,,both,9.854,0.053,0.047,0.385,-0.8909999999999999,0.411,24.76,24.71,1740,130.71666666666667,84.93333333333334,100.0
E01002604,Hounslow 026A,E02000551,Hounslow 026,E09000018,Hounslow,0.966,,,both,35.261,0.253,0.15399999999999997,33.488,-0.019,0.569,40.324,16.516,1695,161.15,99.45,100.0
E01002655,Hounslow 019C,E02000544,Hounslow 019,E09000018,Hounslow,0.955,,,both,12.671,0.06,0.059,6.217,-0.702,0.244,25.649,32.973,1890,163.04000000000002,95.46000000000001,100.0
E01002675,Hounslow 009A,E02000534,Hounslow 009,E09000018,Hounslow,0.982,,,both,13.827999999999998,0.086,0.045,1.711,-0.8,0.363,38.224,21.117,2551,161.05,87.32000000000001,100.0
E01032573,Hounslow 029E,E02006792,Hounslow 029,E09000018,Hounslow,0.972,,,both,11.533,0.063,0.038,3.943,-0.954,0.303,24.215,37.707,1625,132.5857142857143,83.64285714285714,90.94285714285715
E01033082,Hounslow 031C,E02006973,Hounslow 031,E09000018,Hounslow,0.946,,,both,25.28,0.156,0.1,11.004,0.041,0.767,37.702,24.909,1218,134.08333333333334,83.60000000000001,87.5
E01033084,Hounslow 018G,E02000543,Hounslow 018,E09000018,Hounslow,0.982,,,both,26.359,0.118,0.081,11.124,-0.634,1.29,46.926,33.275,2193,105.9625,81.0,94.55
E01002560,Hounslow 023D,E02000548,Hounslow 023,E09000018,Hounslow,0.942,,,both,28.577,0.158,0.11,32.944,0.278,1.064,29.745,18.245,1717,160.07999999999998,98.12,99.72
E01002618,Hounslow 011A,E02000536,Hounslow 011,E09000018,Hounslow,0.984,,,both,16.027,0.101,0.07,8.055,-0.617,0.325,27.987,29.869,1726,152.45,97.6,100.0
E01002557,Hounslow 023A,E02000548,Hounslow 023,E09000018,Hounslow,0.955,,,both,25.437,0.144,0.088,29.517000000000003,-0.264,0.36900000000000005,39.136,30.515,1820,130.92000000000002,90.06,99.7
E01002569,Hounslow 001A,E02000526,Hounslow 001,E09000018,Hounslow,0.97,,,both,9.196,0.052,0.044,1.181,-0.668,-0.307,25.435,29.994999999999997,1866,196.63333333333333,94.98333333333333,99.7
E01002586,Hounslow 013D,E02000538,Hounslow 013,E09000018,Hounslow,0.987,,,both,16.639,0.082,0.054,15.954,-0.555,0.046,35.698,33.771,1784,122.10000000000001,96.5,97.725
E01002594,Hounslow 024C,E02000549,Hounslow 024,E09000018,Hounslow,0.953,,,both,21.842,0.152,0.097,14.14,0.027,0.234,29.604,24.985,2035,141.0,98.92,100.0
E01002620,Hounslow 004A,E02000529,Hounslow 004,E09000018,Hounslow,0.965,,,both,25.894,0.169,0.098,14.589,-0.284,0.747,37.474,30.595,1934,123.38,81.82000000000001,99.72
E01002626,Hounslow 004C,E02000529,Hounslow 004,E09000018,Hounslow,0.968,,,both,18.608,0.098,0.071,10.462,-0.331,0.948,28.782999999999998,25.6,1634,155.525,90.60000000000001,100.0
E01002596,Hounslow 027A,E02000552,Hounslow 027,E09000018,Hounslow,0.984,,,both,24.229,0.149,0.074,16.633,0.27,-0.019,41.841,31.041,1886,116.77499999999999,49.6,66.46666666666667
E01002621,Hounslow 011B,E02000536,Hounslow 011,E09000018,Hounslow,0.979,,,both,20.065000000000005,0.124,0.083,11.988,-0.227,0.124,34.556,30.217,1840,132.15,96.05000000000001,99.3
E01002628,Hounslow 011D,E02000536,Hounslow 011,E09000018,Hounslow,0.959,,,both,17.193,0.12,0.059,7.717,-0.495,0.447,31.649,28.64,2055,118.24000000000001,94.17999999999999,99.62
E01002654,Hounslow 019B,E02000544,Hounslow 019,E09000018,Hounslow,0.963,,,both,14.654,0.072,0.068,6.03,-0.639,0.133,31.995,30.802,1836,145.35999999999999,93.14,100.0
E01002670,Hounslow 020B,E02000545,Hounslow 020,E09000018,Hounslow,0.954,,,both,15.821,0.083,0.058,6.798,-0.572,0.363,34.272,31.2,1983,141.44,92.64,99.46000000000001
E01002682,Hounslow 014D,E02000539,Hounslow 014,E09000018,Hounslow,0.973,,,both,18.175,0.098,0.062,9.45,-0.294,0.621,31.949000000000005,33.058,2492,139.36666666666667,91.0,99.86666666666667
E01002607,Hounslow 026D,E02000551,Hounslow 026,E09000018,Hounslow,0.963,,,both,21.091,0.153,0.086,22.666,-0.367,0.186,26.875,28.202,2044,129.49,91.66,99.0
E01002667,Hounslow 020A,E02000545,Hounslow 020,E09000018,Hounslow,0.963,,,both,20.951999999999998,0.145,0.097,8.086,-0.054,0.593,28.066,23.138,1660,127.14000000000001,79.08000000000001,99.88
E01002668,Hounslow 014A,E02000539,Hounslow 014,E09000018,Hounslow,0.974,,,both,15.455,0.091,0.072,11.964,-0.302,0.195,28.849,19.644,2000,119.25,86.31666666666666,95.26666666666667
E01002571,Hounslow 007A,E02000532,Hounslow 007,E09000018,Hounslow,0.98,,,both,5.356,0.03,0.022,1.543,-1.181,-0.515,23.519,22.395,1360,131.02,68.53999999999999,99.62
E01002635,Hounslow 010D,E02000535,Hounslow 010,E09000018,Hounslow,0.967,,,both,20.410999999999998,0.116,0.068,10.177,-0.689,1.068,32.592,30.673,1732,144.7,96.39999999999999,100.0
E01002563,Hounslow 006A,E02000531,Hounslow 006,E09000018,Hounslow,0.968,,,both,15.794,0.081,0.063,3.795,-0.65,0.201,29.51,42.79800000000001,1559,144.66,86.82000000000001,100.0
E01002572,Hounslow 007B,E02000532,Hounslow 007,E09000018,Hounslow,0.935,,,both,30.321,0.215,0.138,17.944,0.552,0.268,35.219,19.508,1575,119.96,53.760000000000005,78.53999999999999
E01002598,Hounslow 025B,E02000550,Hounslow 025,E09000018,Hounslow,0.969,,,both,25.724,0.134,0.082,31.31,-0.302,0.837,34.507,33.959,2033,128.66,76.17999999999999,93.02000000000001
E01002677,Hounslow 015E,E02000540,Hounslow 015,E09000018,Hounslow,0.971,,,both,19.551,0.11,0.07999999999999999,5.074,-0.197,0.711,29.671,33.459,1656,127.09,78.94,99.36
E01002691,Hounslow 029B,E02006792,Hounslow 029,E09000018,Hounslow,0.962,,,both,10.73,0.063,0.049,2.773,-1.064,-0.88,33.946,28.199999999999996,1664,119.67999999999999,74.46000000000001,79.06
E01002692,Hounslow 029C,E02006792,Hounslow 029,E09000018,Hounslow,0.966,,,both,16.106,0.102,0.065,5.463,-0.993,0.02,32.104,37.792,1913,122.58333333333333,73.7,98.55
E01002555,Hounslow 022A,E02000547,Hounslow 022,E09000018,Hounslow,0.964,,,both,14.607,0.082,0.05,16.423,-0.671,0.47,28.092,24.57,2060,143.06,98.17999999999999,99.86
E01002593,Hounslow 024B,E02000549,Hounslow 024,E09000018,Hounslow,0.939,,,both,23.759,0.114,0.078,18.354,0.589,0.73,30.706,29.868,2103,136.32,98.53999999999999,100.0
E01002680,Hounslow 009D,E02000534,Hounslow 009,E09000018,Hounslow,0.976,,,both,16.185,0.075,0.054,2.559,-0.552,0.724,33.164,35.811,1937,140.76000000000002,86.16,100.0
E01002565,Hounslow 006B,E02000531,Hounslow 006,E09000018,Hounslow,0.97,,,both,18.186,0.084,0.044,4.4,-0.43000000000000005,-0.288,36.64,58.82600000000001,2951,131.0541666625,78.375,93.4625
E01002629,Hounslow 011E,E02000536,Hounslow 011,E09000018,Hounslow,0.969,,,both,23.111,0.149,0.081,8.379,-0.036,0.435,38.367,32.64,2204,148.10666666,87.74000000000001,99.92
E01002634,Hounslow 005B,E02000530,Hounslow 005,E09000018,Hounslow,0.966,,,both,32.83,0.22,0.15,27.281,-0.111,0.587,41.543,18.671,1706,136.125,69.375,92.225
E01002562,Hounslow 030D,E02006972,Hounslow 030,E09000018,Hounslow,0.965,,,both,32.826,0.191,0.118,17.644,0.27,1.124,37.446,38.376,1381,137.425,91.475,93.125
E01002583,Hounslow 013A,E02000538,Hounslow 013,E09000018,Hounslow,0.975,,,both,23.659,0.121,0.067,8.726,-0.306,0.8330000000000001,47.002,31.86,1756,111.875,85.875,100.0
E01002637,Hounslow 005C,E02000530,Hounslow 005,E09000018,Hounslow,0.973,,,both,31.385,0.195,0.109,21.257,-0.16,0.479,48.256,34.83,1682,99.625,64.675,89.825
E01002589,Hounslow 013E,E02000538,Hounslow 013,E09000018,Hounslow,0.961,,,both,23.215,0.173,0.096,16.63,-0.039,-0.311,38.663,19.017,2301,92.06,73.12,94.06
E01002608,Hounslow 028A,E02000553,Hounslow 028,E09000018,Hounslow,0.965,,,both,30.406,0.17499999999999996,0.137,30.429,0.058,1.106,30.359,18.834,1796,151.34,90.3,100.0
E01002614,Hounslow 027D,E02000552,Hounslow 027,E09000018,Hounslow,0.966,,,both,14.622,0.086,0.049,10.991,-0.652,-0.505,41.33,21.121,1973,136.9,94.16,94.5
E01002676,Hounslow 012E,E02000537,Hounslow 012,E09000018,Hounslow,0.968,,,both,15.65,0.060000000000000005,0.047,1.235,-0.998,0.9420000000000001,39.762,28.243,1720,163.2,97.575,100.0
E01002679,Hounslow 009C,E02000534,Hounslow 009,E09000018,Hounslow,0.962,,,both,13.359,0.064,0.04,3.617,-0.57,-0.39399999999999996,41.292,30.727,1787,165.7,89.24,89.8
E01002601,Hounslow 027B,E02000552,Hounslow 027,E09000018,Hounslow,0.975,,,both,16.844,0.106,0.054,16.392,-0.255,0.198,36.211,16.301,1693,88.68,42.94,98.58
E01002611,Hounslow 024D,E02000549,Hounslow 024,E09000018,Hounslow,0.956,,,both,21.015,0.097,0.074,23.044,-0.123,0.7130000000000001,30.849,30.483,1808,133.3,90.44,99.44
E01002638,Hounslow 005D,E02000530,Hounslow 005,E09000018,Hounslow,0.985,,,both,30.834,0.22,0.112,21.919,-0.178,1.048,39.547,19.909,2000,122.62,88.97999999999999,96.9
E01002615,Hounslow 026E,E02000551,Hounslow 026,E09000018,Hounslow,0.942,,,both,35.997,0.224,0.145,30.629,0.3420000000000001,0.415,48.934000000000005,19.272,1575,154.18,62.3,88.12
E01002650,Hounslow 021B,E02000546,Hounslow 021,E09000018,Hounslow,0.983,,,both,23.751,0.151,0.081,8.812,-0.49,0.321,48.862,26.123,2394,111.11666666666667,70.45,93.45
E01002686,Hounslow 006E,E02000531,Hounslow 006,E09000018,Hounslow,0.931,,,both,37.807,0.21,0.147,28.2,0.581,0.925,47.412,22.725,1672,126.12,81.53999999999999,99.56
E01002592,Hounslow 022D,E02000547,Hounslow 022,E09000018,Hounslow,0.946,,,both,24.445,0.156,0.095,27.963,-0.273,-0.532,42.499,22.714,2103,114.85000000000001,89.25,97.31666666666666
E01002633,Hounslow 005A,E02000530,Hounslow 005,E09000018,Hounslow,0.955,,,both,38.259,0.26,0.159,29.261000000000003,0.511,0.058,46.777,24.47,1759,107.02000000000001,69.62,93.78
E01002610,Hounslow 028C,E02000553,Hounslow 028,E09000018,Hounslow,0.94,,,both,26.724000000000004,0.178,0.11,30.498,0.065,0.622,30.387,16.898,1671,156.6,94.94,100.0
E01002559,Hounslow 023C,E02000548,Hounslow 023,E09000018,Hounslow,0.964,,,both,25.75,0.143,0.092,27.128000000000004,-0.12,-0.69,47.991,27.645000000000003,2469,127.63333333333333,69.33333333333333,77.21666666666667
E01002678,Hounslow 009B,E02000534,Hounslow 009,E09000018,Hounslow,0.975,,,both,11.412,0.058,0.033,1.442,-1.259,-0.417,42.213,26.329,1901,135.75,90.92,93.44
E01002810,Islington 003F,E02000556,Islington 003,E09000019,Islington,0.956,,,both,33.321,0.221,0.161,12.716,0.724,0.8029999999999999,28.376,28.134,1717,123.89999999999999,98.55,99.0
E01002809,Islington 003E,E02000556,Islington 003,E09000019,Islington,0.981,,,both,31.444,0.216,0.156,8.673,0.41,0.713,30.932,30.743,1666,135.76666666666665,93.45,100.0
E01002799,Islington 018D,E02000571,Islington 018,E09000019,Islington,0.957,,,both,32.282,0.241,0.13,14.199,0.606,0.291,28.565,41.053,2043,126.0375,96.25,100.0
E01002796,Islington 013E,E02000566,Islington 013,E09000019,Islington,0.965,,,both,23.575,0.159,0.103,1.671,0.331,0.499,25.572,37.95,1177,54.3,85.775,99.725
E01002789,Islington 008D,E02000561,Islington 008,E09000019,Islington,0.973,,,both,13.703,0.077,0.057,0.537,-0.733,0.669,23.035,34.467,1978,166.91666666666666,98.66666666666667,99.63333333333333
E01002785,Islington 008B,E02000561,Islington 008,E09000019,Islington,0.959,,,both,18.889,0.096,0.085,2.101,-0.65,0.695,25.596,44.951,2023,131.95999999999998,90.12,97.53999999999999
