lsoa_code,PC1,PC2
E01001286,1.3911058364982871,1.715692028327939
E01001289,-2.6055170668000844,0.2531722013173024
E01001297,3.5490759110486443,2.4748672920685615
E01001313,-0.4135932320980023,3.562186703894736
E01001358,0.3837478395657075,0.3388893382300873
E01001359,3.8627309736388185,4.935324146517026
E01001388,2.4680205867082146,-2.8135291063681884
E01001210,6.87799524512046,-1.5699088570598534
E01001227,-4.865288045829402,-0.21560832900151608
E01001237,-1.8304901865369578,-2.3877001076606303
E01001240,1.3673890312509627,1.2681883449477376
E01001252,0.5610297632393078,1.3536667556660051
E01001270,-1.094434421378944,2.095588893554033
E01001317,1.786634941040452,2.050325074620646
E01001333,6.009689171483215,1.9732346671031198
E01001362,3.5431208955966245,4.231246545081183
E01001367,4.200830996949971,4.932464623492049
E01001382,-5.291054087256846,-0.592269946626744
E01032744,5.203816904702055,-1.365408107830389
E01001214,2.422805311448622,3.158009381098809
E01001226,-3.460417010127038,-1.3562896340952963
E01001228,-3.767278781601558,-0.5930036604802905
E01001259,1.0418296575276713,2.7529675220918177
E01001265,0.2292788531716007,2.9964555812641103
E01001276,0.014081720739267563,0.9607503145833126
E01001291,1.2832666272924984,2.9401905839125577
E01001311,2.111606855810411,1.840062313828377
E01001318,4.404964668127356,0.36045056147513166
E01001336,2.9483657634545835,0.6596925645257831
E01001343,-0.22213426074608833,2.262628316453091
E01001353,-0.7642731266035948,-1.543600927398941
E01001231,-3.7169404769642256,-0.47119449371600625
E01001235,-3.168224944766914,-0.9797680108163214
E01001244,0.6512229226566454,0.83883055169841
E01001281,-4.273464838054641,-0.46906203846989136
E01001350,-2.434213216299312,-0.47081184888957817
E01001371,4.0057822710372,4.1230278198419
E01001195,-1.3911232987191504,3.8111907923518467
E01001205,1.7106668803382108,-1.0737954648067534
E01001323,0.7103436351595029,2.418146905258304
E01001375,-6.421543250247557,0.4349598217936093
E01001377,-5.862559719698215,-0.013625002595410876
E01001381,-3.3846484034037148,1.5795647788175768
E01001209,-4.592727644810011,-0.5693494811610194
E01001218,4.732154830506755,1.467891198991933
E01001225,-2.273824372335605,-1.346889396364667
E01001234,-2.8068289354723643,-0.8435605106945705
E01001250,3.6638998604464974,-2.2221489941360084
E01001258,0.18372044812824354,2.6057609967155146
E01001264,2.4773001406500397,0.4877140534816697
E01001283,6.1860404797165645,-2.180946455896593
E01001285,1.5879147300249958,1.929186390001832
E01001324,2.5277693928453133,1.5897410437619568
E01001354,-0.3272751157747941,-2.1760578287010177
E01001387,-2.803212047610502,-2.382998163578468
E01001262,5.004760451789441,-0.4135297222305901
E01001302,-3.8133509501321172,-0.9861183730076709
E01001361,4.512588426378393,4.226200382798919
E01001386,-4.700793690971191,-1.1057702376448302
E01034030,-1.32046959375928,-0.7490182127223312
E01001196,3.8093901152734793,-0.9493890989434568
E01001263,3.4523209000226203,0.07845442305433498
E01001268,0.31277926946156087,1.5330810306620923
E01001307,-2.083287624123453,3.4759306054514316
E01001314,-1.5274361752839853,3.1042672026234595
E01001320,5.352160971966925,1.3197658958340266
E01001335,1.4114441337298151,0.2393230781364632
E01001271,0.05549517891586789,3.195584545509766
E01001275,-2.2914934320539473,-1.962000512796395
E01001294,1.9998587857692638,4.519283132556498
E01001321,2.7323867787139813,1.0058923313034318
E01001261,2.073953432153467,1.5133524912606677
E01001278,-0.1742342415596909,2.193321914530696
E01001301,-1.5851581869489024,0.2136849321883046
E01001328,3.425607098053382,2.6395734466846976
E01001329,2.169828057085245,2.369791810170409
E01001341,-0.48432019038966134,2.9897546735520324
E01001351,1.4016213547991057,-0.7637049457236157
E01001197,0.038828384578127366,0.015749429765995613
E01001290,-2.9637273185166553,-0.8761441668019195
E01001327,2.7779539446377584,2.0304067252682256
E01001330,5.672494628333483,0.29447416165717044
E01001365,4.3128207723033904,3.8061882620208753
E01001370,3.1586235128481324,4.816336381709544
E01001248,0.7644541987404417,-0.6667452809534639
E01001280,-2.5124147527305722,-0.33442401586964676
E01034027,-0.1712642139484164,1.8631231817698735
E01001273,-3.885126583253406,0.24500986957729465
E01001309,-0.9406933104677744,4.185714946891027
E01032572,-3.9959595971879494,-0.22887783112891277
E01001239,2.755194472981232,0.25213461663001246
E01001246,1.8826257607765688,1.7693327256720082
E01001266,0.33550773495595215,3.193187056443607
E01001272,0.6176106525957821,1.1969724319954438
E01001348,-0.31016957073843404,1.741512125576707
E01001208,-4.206867341756074,-0.34552528548602013
E01001241,0.0005483346247257302,1.71804064856323
E01001267,3.8267770147138918,-0.3907900450049426
E01001284,-0.7778672222743157,0.5185739942407208
E01001322,1.4586358889104545,0.6402838467056235
E01001349,4.225629028007452,-0.2744189852486359
E01001344,-0.27402861411342455,2.143010330077078
E01001277,-1.5175746049451324,2.560520269521678
E01001308,-1.172448299127407,1.3377678719362955
E01001347,-0.061676438135075215,3.0931420897217414
E01001325,3.6811221092178927,1.7334284613005893
E01001326,3.43163027023462,2.6949401011174143
E01001338,4.033734723908267,1.4060671982473367
E01001339,2.188108799738975,0.10529798236793979
E01001247,0.4978845974714758,1.494149694685058
E01001220,6.22395120733018,0.44494235565684337
E01001337,1.168765585211537,0.02579773591060212
E01001424,4.728906542836912,-0.04425996307295297
E01001442,7.614187863169639,0.7839558654638545
E01001460,5.041317221857977,4.0369756342200205
E01001462,4.716536966890873,1.6785243924530908
E01001562,6.746779131755283,-0.15615419572164363
E01001557,3.8975622242025216,3.6806937917229785
E01001554,6.729719454135684,1.3172349642803458
E01001515,4.054115630345237,1.9516003657788659
E01001495,-2.755706650032835,1.928500499721014
E01001467,2.108863176004516,4.671074154223251
E01001466,2.8206282761494994,5.398981973235406
E01033146,4.480698327372307,1.679505843636885
E01001391,1.524631513740564,1.716795285897879
E01001430,5.5353668255216775,3.000988470362935
E01001448,3.9943688096585075,2.4640446459793672
E01001459,2.924396445982991,3.8294130275754883
E01001464,6.444463225459565,1.3759288375813898
E01001476,4.608572064209289,2.919959449111526
E01001482,5.388132020570948,2.9315102594977756
E01001487,5.286050391339801,3.47357641455311
E01001503,4.087643364218258,2.8944683443599204
E01001517,8.575588265384114,0.29732373251788957
E01001522,-2.0546950566353557,0.5117279763709298
E01001555,3.9536949255209715,3.6506332647270674
E01001497,2.626744969796383,2.5525024938310508
E01001566,-1.3776734664334065,-1.688580525091629
E01001541,-3.114206406907518,-0.9365107596197955
E01001514,0.695690268856673,0.4902424220206956
E01001509,4.192521338572574,2.648246447141527
E01001508,3.1462995853627316,3.7760461293309904
E01001492,3.890748230506864,3.8719123472860106
E01001491,4.0580214871389595,2.8819429861116332
E01001488,3.984484262021237,4.3653824742912555
E01001479,5.031065297776092,3.5849883470499586
E01001447,7.0220737358681475,0.0881540726924251
E01001446,3.429168575908394,1.4186918796507026
E01001435,3.1862465693918165,3.311046874803041
E01001396,1.2470247733099382,2.9635267405885752
E01001401,-1.784402480387512,2.724705700688658
E01001428,5.67501506585931,2.3986692571794266
E01001431,4.847077348353277,3.412934305851446
E01001432,5.946129279554024,2.4667288119339075
E01001458,5.838222583853845,2.869401748042078
E01001485,5.72206345078017,3.1042961279242145
E01001486,6.175194367519097,2.8994257803262897
E01001512,-0.5663392562334436,0.4725811273365852
E01001530,0.4922902850395915,0.9534968313138149
E01001537,-1.430768607053587,1.850864223751989
E01001542,0.9219324938172244,-0.6692891890820153
E01001547,3.97897228752804,2.5141587798723464
E01001558,4.5373839461778385,5.666679974048219
E01001408,-1.0421730180410225,-0.29071507085575765
E01001480,3.9071663541315793,0.655088519474182
E01001489,4.365890599754977,4.8283930626159055
E01001493,3.531367642060384,0.866179141072188
E01001494,0.7528527070009471,1.9329867456937015
E01001529,2.938424306885964,2.0156658648230756
E01001567,-4.151222281803647,0.9609793679021624
E01001565,-1.3706890260255868,-0.7378687727645664
E01001550,4.550375259319523,2.8441796998695295
E01001540,-0.7507416028934666,-1.5987373615261848
E01001505,4.829432383983892,2.6296359494081
E01001504,4.1490019456085205,3.6946945303859753
E01001502,3.90312805138662,2.275151537790704
E01001475,-3.292249910119732,1.0374884751760407
E01001461,7.467594957703827,1.3695809599543973
E01001455,-1.4261106738623461,0.26068297937657603
E01001441,4.982302813811541,2.0854171353675683
E01001436,4.030678733797395,1.5502039141582398
E01001423,5.129431255863655,1.5726047847005526
E01001392,-2.41568063806568,0.2712761913512747
E01001409,2.9610682850575043,0.7702531048851835
E01001410,5.830277422896437,-0.9248244393597261
E01001434,3.04868639631252,3.9892479280279227
E01001438,4.582297352909131,1.7721263866713608
E01001444,2.696269926346138,2.329246811520165
E01001449,3.7845520248661333,1.513242482336854
E01001456,-4.864484647283593,1.1070506269219467
E01001472,-1.4244793861646965,-0.4356835593698176
E01001539,-0.8322773703259703,-0.2846989513631546
E01001546,3.999846217401495,1.4372287987660277
E01001393,-1.092683064660485,0.9952395803448659
E01001398,-2.826759409448868,-0.055550790074213985
E01001411,-1.9805888311986841,-0.09994655212967794
E01001481,3.8132316410932563,2.357243593511778
E01001528,2.954934329939031,-0.2439187587958603
E01001551,7.257087551009221,-0.5346701038458916
E01001564,-2.485549976640209,-1.4348594147229594
E01032574,3.4980850431035355,4.031694090205655
E01001390,-2.5286743023976235,0.09612669973384579
E01001394,2.766836409818674,2.394870716272498
E01001426,6.207984352216248,2.871103322113152
E01001457,-1.4434788279222452,-1.702155814874946
E01001469,1.1340318685541593,-0.678734546396992
E01001525,0.2879334745698612,-0.48945487428457907
E01001552,3.7730033757244605,0.6664689516389136
E01001570,-1.2262791498152843,1.5399374316773704
E01001402,-2.034495407721811,0.4372807831822889
E01001405,1.7618154598969167,-3.2981011114868712
E01001414,6.456870478913849,-1.400323066280648
E01001416,-3.6786756065100725,0.9909232316813008
E01001429,8.248316166358302,-0.6935075471244585
E01001498,-0.9295954531142768,1.3813862667768153
E01001524,-0.007563971489198214,0.6268019469123374
E01001526,-2.186795339712276,0.9067940047216735
E01001538,-1.770789703529777,1.0693269628589146
E01001556,1.3607899601638958,3.356839124019823
E01001560,4.1871059757766576,3.216061715741597
E01001563,-1.7353300238224518,1.2663064171563334
E01033150,0.22690999897919537,2.355904545035733
E01001395,4.0603778527953285,0.5031866853002731
E01001397,1.4185259272628175,2.8540697028356763
E01001421,2.687325244905076,-0.2151637912238357
E01001440,4.795114741051402,1.9337036137496064
E01001465,2.8132807731372793,3.6656997923071337
E01001500,0.4221461291290571,1.022368137095455
E01001544,-1.701886951749428,0.10649340996145527
E01001406,1.0997530639332014,0.7429311944056952
E01001425,5.987523684263931,2.249326597937422
E01001463,2.761500126780367,3.0962811536204318
E01001499,2.689808284997432,1.3994507226886386
E01001501,0.9063316453926559,0.31636727123197583
E01001516,3.586181438342676,2.560039556245307
E01001543,-1.8315231661176958,1.083614641733133
E01001399,-1.3064118136839626,1.7744340586791179
E01001420,3.3833522068109456,-0.4286583263816355
E01001433,5.475792299793371,2.4875733663433817
E01001496,-0.04838449198861811,1.885105992619776
E01001507,5.091653386695324,3.4111714698985227
E01001531,-4.115824393228144,0.15850268416839403
E01001548,5.065205514830986,1.4372032947905529
E01001553,5.273181360483256,4.527296908414825
E01001478,3.6700814393444583,2.5532446174985775
E01001484,2.3452158534677094,3.00234329233786
E01001511,0.896402971370498,2.0415289728807395
E01001533,-2.257107965827869,-0.373214901054934
E01001534,-1.555306828220065,0.6065474319452971
E01001549,5.381546964887393,2.401359939945009
E01001418,1.7838416478681394,-1.6906177181627737
E01001439,5.527552409643293,1.7526070144466568
E01001536,-0.5044081867555454,-0.9452945248548377
E01001545,7.10947718098478,-0.13878320728891694
E01001400,1.2270815094455507,-2.4561176762640917
E01001404,1.1694725111812616,1.5941435492479417
E01001403,0.25809184167759713,0.8503216380340902
E01001468,0.3193711923227528,-0.4045115740795381
E01001569,-1.5780925021972723,0.715809381738988
E01033927,-1.0553593520330258,2.403109730713569
E01001520,-0.1608454332997165,1.2213824507473294
E01001450,0.45945683597944076,-0.13023820909722783
E01001471,-0.10571022507033416,-1.2419538273901403
E01001413,-0.43824767665918746,-1.7163239044826761
E01001454,-2.1228221957283346,-0.5612551173491678
E01001474,-2.5599493412194025,-0.7195693009888792
E01001532,-4.518522921158884,-0.5743586666601048
E01001535,-1.4878848442021304,1.2666924003775053
E01033148,3.0210582574424047,2.6100199569579385
E01001452,-3.638588758587921,1.982444351844404
E01001559,4.802827394737248,2.923212951228712
E01001523,-1.800718776021271,0.3666809660187397
E01001521,-3.2204225210986155,0.03960127027847372
E01001527,-0.8792106625321959,-0.005316124890552202
E01001568,-3.222415812822224,1.3630392780631173
E01001419,0.0861539870135096,-0.08499731576351165
E01001451,-0.9013406260011912,-0.9758931644859665
E01001453,-2.78093111377925,-0.4915036604308522
E01001483,6.830146172264015,0.6768346451581364
E01001518,0.35695283155573027,0.3594116346918531
E01001422,-3.379413144795385,-0.3341707069428526
E01001473,0.19813224185524314,-0.03227176983034772
E01001513,4.974518365564941,1.4958200657201954
E01033151,6.106884399403387,0.8259326421848587
E01001415,-0.3396039694707069,0.6606481355287687
E01001445,1.033596040584635,2.8208771294314654
E01001427,7.048113267016329,1.6180498823482181
E01001477,5.130968122158302,3.669634419642279
E01033926,4.340460181771833,2.7916431665768497
E01001407,0.7318582376786429,0.15198489331058496
E01001470,-1.3578270221510949,-0.028131720533008706
E01001437,5.1928334962227645,0.7803669902654126
E01001417,-3.033314426403844,1.17025370581604
E01001412,3.957441501900058,-1.1728580403053834
E01001704,2.668305541363625,-1.519810359397594
E01001695,4.0316970405281465,1.5538178146782473
E01001692,3.675528406845907,-0.19530092767364884
E01001636,2.1670656560155543,1.434984764508683
E01001573,0.7169731936352849,1.6741195219900793
E01034181,-5.760563892813458,0.11644486941932244
E01034184,-4.278295296263991,-0.33159809046623473
E01001590,-0.8937302765863896,-1.3700463333964805
E01001631,3.5126308077866826,-0.29673480398936647
E01001632,2.8061516891831166,2.519848041688155
E01001638,3.4091641307749003,-2.4810067168042718
E01001683,2.5335497234109776,-0.11637992939413522
E01001690,4.082157979869743,-1.386138574317928
E01001696,0.14412482770391713,-0.3561735694501874
E01001698,2.477258616235142,0.7599709965312306
E01001702,4.148087588789107,2.526313781876282
E01001710,5.015364368766383,-0.6358066884128848
E01033727,-1.552019972131744,-0.9773094381293466
E01033728,-6.182448987824401,-0.43601818194327496
E01033732,-3.1904006179650093,-1.4033063149897702
E01033744,1.461011672630882,0.24147614637264994
E01034179,0.10402983132995265,-1.1456742653539458
E01034187,-2.654197178158801,-1.8428662359096306
E01001693,3.3378593968909698,0.13650650790450386
E01001664,-2.6421519338047745,-1.0862006614057118
E01001624,3.594737816416463,-1.3642266037339807
E01033734,-4.41294528651543,-0.5319898348657122
E01033735,0.0712413850149241,0.055973540463158514
E01001703,2.8416461939856146,0.8554861026101495
E01001697,2.1278805322944927,2.9644738046414294
E01001671,1.750504163945002,0.17505734648548382
E01001650,4.734069764557651,-0.6035949683709195
E01001634,6.573321191216987,-0.6656603771351515
E01001633,3.59660174302044,0.10199813353691396
E01001629,3.123227266811397,-0.40571822090729226
E01001620,5.934951005199646,0.18835877357353523
E01001603,6.781253025942731,-2.9599185342365493
E01001583,-3.335230261779707,-2.358526546822545
E01001579,4.44143857332385,0.4693039137501049
E01001576,4.964837973866023,-0.4685449305873293
E01001575,5.952087173446407,-0.6620695397763146
E01033742,-3.921718061814991,1.5976834087481908
E01033746,-0.6986704014180452,-2.3638738463785516
E01001572,-0.4264578341569996,1.863625445607616
E01001705,2.7387873348983676,0.4625678488748451
E01001700,2.500092859769459,2.625791290476977
E01001677,1.3683533188666912,2.3804257872816907
E01001676,3.253751336466621,0.5457980201114268
E01001675,3.5932342771904513,2.679962638643981
E01001600,-0.511818105848514,0.36214740545172136
E01001593,-3.4688619578113493,-1.4655521950100312
E01001589,2.8377606905947665,-0.9997681556330346
E01001594,2.4686629323742406,-1.063421222606444
E01001623,2.8697050681461733,0.27457401780368657
E01001635,0.9641070880969754,1.1045218162049109
E01001637,3.16743554809882,0.22027477243586385
E01001649,3.7813254473395013,0.3766177910856025
E01001654,5.614798953295258,-1.4314890121113828
E01001665,-2.5715823481207263,-0.7738952715236109
E01001694,1.4628665279835438,1.0084952631526558
E01033736,-7.073439712765082,-0.1903371498442202
E01001582,0.7617383224969854,-2.5516786465369337
E01001591,3.9674006409179783,-1.918488644489412
E01001674,2.3508198530613744,3.352268270809016
E01001708,0.12977683130083376,-1.9407730805735086
E01033739,-2.1205654527872144,1.6341497406816032
E01034173,5.186364947387016,-0.6174238871796952
E01001578,2.028781785370279,0.4414500358141529
E01001606,-3.093445011586858,-0.5399123420130573
E01001610,-0.5447924659978308,-1.4642986872930064
E01001653,7.144536207010331,-1.8691797416376452
E01001686,0.35415777587984304,-0.7152166974152532
E01033738,-2.7437866798822244,0.7002548663846304
E01001571,-0.4434666793425989,2.6645506019039997
E01001584,-3.6408077484570454,-3.8434695349633667
E01001597,0.14631545077331093,-1.770116997471915
E01001619,-1.378044611295108,0.09729974482512768
E01001646,0.551355690126524,-0.7311761361404271
E01001652,0.5243259103602911,-2.2529574955294893
E01001656,0.23240359691070733,-3.610214772206846
E01001658,0.4788559293733966,-1.6275467011100329
E01001679,-1.1552583874943732,-0.22188620578258703
E01001687,4.32296232536694,-3.8589177797532814
E01001712,2.3161740487734797,-0.887254624545132
E01033740,-1.9987812732799035,2.0853785145577604
E01034176,4.924751150300351,0.2165909340475637
E01001621,4.9309761510490375,-3.4134855018553445
E01001678,1.1710506937505045,0.4188462693080295
E01001681,-0.22816641420272743,-0.366626359760164
E01001581,-0.08726989866738451,-3.1107790902957966
E01001587,-3.75843195197274,-2.4098347009996166
E01001607,0.3145903940488891,-0.7920477843335288
E01001666,-0.6172750744889648,0.30024926912015426
E01001577,3.7761195203630353,0.9040991915576726
E01001585,-3.174299039714925,-2.0376480270864605
E01001598,-0.25714490470321605,-0.32468885428822264
E01001611,2.6549217724456953,-1.6669190497855717
E01001644,-3.4987243739989036,-1.2834735739298817
E01001647,1.8954095331310685,-2.129690149973756
E01001657,-3.3793960284596283,-2.925650626322806
E01001660,4.483694609402633,-0.21777716980150508
E01001661,5.04093204745173,-1.4577374350596117
E01032567,1.4707068810907642,-0.6992300177032682
E01034190,4.122508848179115,-1.2203468263067936
E01034192,-0.060679947740455306,-2.33411682016858
E01001586,1.6888519741036052,-5.018060608765851
E01001592,-3.5283803860123326,-0.0647580064376089
E01001595,1.4416049963805366,-0.09033815375577808
E01001596,-1.989914233082362,0.8479141807763975
E01001601,-0.21846805661283666,-1.1294239195692115
E01001608,-1.4569126423797132,-0.6818777765508273
E01001645,3.609781432025187,-0.8935397537554485
E01001648,-0.7768478879204774,0.32744105035518006
E01001672,3.323657396204946,2.704765249228007
E01001580,-4.566944146531596,-1.7921182948533798
E01001625,7.6697510356974705,-1.2578479043732729
E01001651,6.2416748408592095,-0.33229279189484423
E01001680,-2.1690862879120694,-0.6798726256010025
E01001685,1.8538794947898078,-1.0186399386177456
E01034196,-6.059428193050222,-0.3463570485775779
E01001602,5.654277394760748,-1.8446636205513713
E01001609,1.8623752986090094,-3.552430391449755
E01033741,1.2287354929146572,-3.27878426099861
E01001614,-1.2293794500452595,0.07683109456535267
E01001618,2.101422345500184,-0.580182461903371
E01001673,5.074569162353325,1.459132233708817
E01001699,0.6252126529169688,-1.3371722419421652
E01033745,-0.28117763947205315,0.970333578398574
E01001604,-1.1701432923405475,-1.1362238530014301
E01033737,2.305607138791449,-1.0204286630485382
E01001641,-2.6804858056582344,-2.0320088264130023
E01033729,3.8233506761995364,-1.7557483900892186
E01001588,6.660272760320162,-4.4704222420263715
E01001599,0.8113743976289091,-0.4611047911432142
E01001655,7.111980135173536,-1.4394828257116943
E01001659,1.2546974005420282,-2.280237583045187
E01001669,2.720656323535959,0.045208438141923706
E01001605,-1.5108806016156915,-0.4492826544112771
E01001701,0.738957376012428,-1.605897399417335
E01001615,-0.015103655095621999,-1.2896017831309725
E01001617,0.5226179622911745,-2.201468546997375
E01001642,-5.169534232462502,-1.1653368311607477
E01001688,0.7237872120767701,0.5745482052559988
E01001574,6.070442582663664,-1.5284727174789883
E01033743,-0.259192842678074,1.0910773922874528
E01001613,1.8469006656115288,-1.802722250746023
E01034198,1.0241326181037653,0.7947247451821656
E01001682,0.05931473888236132,-2.307873868062465
E01001684,3.771527115102609,-2.116943913193677
E01001845,7.6950005965582084,-4.045731217456074
E01001844,0.029223432408838946,-2.5818300524669686
E01001843,1.714334509196215,-3.0690739895707333
E01001842,2.8468056141646576,-1.5944543407049776
E01001838,5.470355261060752,-0.29738485076661453
E01001836,0.8074081751216251,-2.9583858118147073
E01001835,-2.698025661337859,-2.1438435975375327
E01001834,-0.5781563699725835,-0.37046004495365603
E01001832,0.11681646519302066,-1.6697162583067455
E01001823,2.8145488880782263,4.093562357067424
E01001822,7.02199250670484,1.1676379976179017
E01001821,5.567364495035518,-3.5312814401052535
E01001820,4.882416963050473,-2.9259857693372573
E01001813,6.42119916357831,-0.5317056665825105
E01001811,4.679802934349966,0.6169861419372279
E01001800,6.633385667119128,1.9779005239504872
E01001798,5.053444675967842,0.5885123555587807
E01001796,0.3768805728109972,-1.332318491257912
E01001794,0.9014600069377564,-1.562141759723745
E01001790,6.028263306211155,-1.0014684238213574
E01001789,0.46912305022702394,-0.7381441458242755
E01001785,0.8379552848713411,-0.2130154287814023
E01001784,1.2685644581401159,0.25065651326031463
E01001783,3.491656770020971,0.13917034851968993
E01001776,3.794822663491367,-2.5216106981139683
E01001775,3.408850736683073,-0.689348767300479
E01001772,3.701514739342198,-1.750302839524966
E01001768,-1.9147678872448168,-1.5257766946619375
E01001759,0.6645849258148131,-2.0605287437488022
E01001757,3.4815172314312868,0.20254301582158019
E01001755,3.452542874794675,-1.3831479984395403
E01001753,3.346079010324285,0.36157182627749734
E01001749,-1.2054830224648068,-2.2964070520486763
E01001746,3.073326376540128,1.0652464207850978
E01001740,4.295097912598939,-1.5478631536388037
E01001738,-1.3259209577367708,-1.853047180912069
E01001737,-2.9246061560680436,-1.9296408326632617
E01001732,3.374697886201417,-0.11262101679039291
E01001728,5.171471906253963,5.882631593344012
E01001727,2.0522372791530477,3.072564322717684
E01001726,3.754569046304349,1.301457756901857
E01001724,-0.30222609750216634,-0.15628528439895134
E01001723,-0.16803669305570493,0.42404819893739243
E01001722,3.3572478716891507,-0.17698065984976258
E01001719,1.3561937379422624,-2.060900427639189
E01001718,-3.4797106450292983,-1.0764821133132616
E01001717,0.26236631666746973,-2.257310138201137
E01001715,-1.9791078717635615,-2.462519075003167
E01033702,1.488568210642945,-0.7396139562636858
E01033703,2.0011039170621534,-2.070721155985244
E01033710,-2.033454556284229,0.1428900107383112
E01035642,-2.6125622204326286,-0.0038852202131363475
E01035646,-0.8086125232738809,-0.1366679558000079
E01035648,2.2438524916883686,-0.748439567167715
E01001716,1.6634639431132752,-2.019611054067324
E01001733,-0.07913252165358062,-0.9346220739498423
E01001735,2.7272086182577797,-3.955853650117259
E01001736,-1.822787931769131,-1.635740221624624
E01001739,-2.2123878830051815,-1.5441799895195203
E01001741,-3.545698726640656,-1.076849912751584
E01001756,-1.806112135396275,-2.2447722659469465
E01001763,0.28372937431513323,-1.7301582467044445
E01001767,0.5471160820219023,-0.7855496986416357
E01001769,-0.998759387227445,-1.8773577605357887
E01001770,3.2336908883149835,-1.6749648156978265
E01001780,3.4928855842203146,-2.136550601621344
E01001781,4.319749984428818,-0.5228698355922546
E01001788,6.238545662266317,-3.7672260946230183
E01001791,2.7683068078414577,-1.2583718404595394
E01001792,2.3125793514584574,-2.059906511448661
E01001795,-0.2493366426361415,-1.155502400957683
E01001804,2.817142411450512,3.9047206535156076
E01001805,-0.6140023741275232,-1.268212735702446
E01001814,3.8348423581714246,3.2804209737916192
E01001815,4.998539688293516,-3.5850180672311107
E01001816,0.27178460787610037,-2.305019185634108
E01001819,2.634156039391264,-4.27214738883757
E01001827,6.604938864607567,-0.16667900540500966
E01001828,3.4672355795937246,-0.35408769261564893
E01001829,-4.159336260991163,-1.084274431042843
E01001830,2.800988848917038,-2.5894665081992003
E01001831,0.36336708871252726,-2.0662645780816185
E01001833,0.8693158815805491,-1.6268628807575256
E01001837,-2.3529893039294922,-3.758187702447532
E01001839,-0.3438974649237154,-1.7050583887495616
E01001850,4.736312396013483,0.09719471693590631
E01033711,-5.703827072266357,1.6763961657912332
E01035638,1.7867344868825352,-0.8187927282339899
E01035640,0.5411159102920059,-2.2876616366800357
E01035650,3.225087195329994,-3.5938242727292664
E01001729,4.223100111104363,-1.0641695032484992
E01001840,5.233443558320614,-2.2335082982899293
E01001826,6.817475873372916,2.7892466701339953
E01001825,3.962466302251579,6.146953525505627
E01001809,4.556051509610853,3.824070662309853
E01001808,5.78561814001851,5.533631380461433
E01001807,2.155384418208812,1.6466952719925065
E01001802,4.35917918468599,0.5824141971175294
E01001793,-0.6540641207896932,-2.13671185565162
E01001764,1.3546030373543367,-1.8153961305728608
E01001762,-0.3767615955729917,-2.5254549558124286
E01001761,5.250618575591578,-4.455482887744125
E01001760,2.3474021480787615,-3.5026461973377154
E01001751,-4.378873661537765,-1.3224373036179098
E01001747,0.5268336505246047,-2.7177375387977714
E01001742,0.15383538623668752,-2.4750299350423646
E01001731,0.9676836806041473,-1.1974398662593484
E01001725,3.7053125282200123,3.5569560195254906
E01001720,-3.7305589198945732,-1.7952706175292203
E01033700,-2.1355038845823198,-0.8563948367084667
E01033705,1.8486310974035782,-1.5281036753293527
E01035643,-1.8177389306971137,-0.38733031469002704
E01001734,1.080717182948813,-2.342392469162152
E01001750,0.556942386547074,-2.409628040840819
E01001847,4.396537820786935,-1.6871065763117188
E01001841,4.184222480564098,-5.3055261939204295
E01001824,5.520012853056663,2.3466054763589845
E01001803,-3.5651319137702027,-0.7769054303669312
E01001773,0.6854601399388816,-1.6601938070366709
E01001765,6.299176504845651,-2.2496629220615407
E01001745,3.5710656534413125,-1.89569297069167
E01001744,1.2076964506126557,-1.975289777952146
E01001730,4.563490419746371,-0.6433451025444079
E01001714,1.634137881165792,-1.539358713849024
E01033699,-1.870152904952494,-0.16600651512261844
E01033712,-0.2667113231237273,-1.1616135523089437
E01001799,2.556396841836689,3.8165897729793454
E01001787,6.635120337681572,-1.7122468267329989
E01033709,-1.0941780400301198,0.3130343797089275
E01033713,-0.9109209601928675,-1.3469576567139445
E01001758,3.3618504137363927,-3.343125398545242
E01001774,-0.3429680754237095,-1.01247858483291
E01001801,3.593555633085747,-0.6119194460938013
E01001777,-0.7148959014337629,-0.14978379188469265
E01033704,-3.9095635287709154,-0.6104392721957056
E01001812,4.625729217031432,2.5084301594863674
E01001848,5.517734721071442,-3.569977200487572
E01033706,-3.922092516016254,-0.35372632032705736
E01001806,1.1166390427359034,-2.8412213479561452
E01001846,6.560696334960053,-4.5725773686492746
E01033708,-4.5742847435991525,0.23335209147142885
E01001849,1.0058220189519862,-3.1323780538584414
E01001786,2.0642038022945073,0.46433411436232835
E01001851,-4.374299120640914,-0.5098138843016132
E01001853,-3.35459972543324,-0.36486310755838863
E01001854,-2.6490036381113726,-0.15797761336782637
E01001855,-3.209823637518828,0.68042362737252
E01001861,0.7338702487221425,-0.9741756835726512
E01001862,1.1814639529347417,-1.6253497774787407
E01001863,-2.3522942311941257,-1.2667759885302539
E01001864,-0.3595610705314681,-0.9623780180034499
E01001867,-0.7325837990064467,-3.041641637799169
E01001872,-2.7114378690894543,-0.9890828260059716
E01001873,-0.19453942685573367,-2.1992911234286225
E01001878,5.862536814837056,0.2141054103440406
E01001879,0.20469027208516133,-1.1137261222515897
E01001882,-4.563522581593102,-0.41953898419742286
E01001884,1.127339324368883,-1.5329147179197637
E01001885,6.3284609416091,-2.8096892549596655
E01001888,-4.0065517928806145,-0.8858174746055498
E01001896,-0.661623028597921,-1.400336736934187
