lsoa_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster
E01000052,3.551903221067998,4.025196411740468,0.8363071105095243,-0.7034163067276633,0.2540533653373106,0.6746119503113818,0.8502843723744662,-0.17641599186519094,0.5210061819137602,-0.43307598785703105,0.8566519175518058,0.4455392528551837,0.22946885183514612,-0.03255301375129667,0.34782067952812024,1
E01000055,3.523413582588838,2.2668800018636843,-1.3577943765676255,-0.20847496086787554,2.2490349591942147,-0.30100162521636703,0.20826583406465593,-1.4677634296964972,0.9231284545700869,0.36318121917379054,1.0671137649517342,0.08747941488139627,0.22656485735019774,0.8819719922283198,-0.7708738795896007,1
E01000063,3.8693428467735815,1.6763836603672007,-0.9113173074420674,-0.5421915462292882,1.5693752285255125,0.1062747147740651,0.15231818603672773,-0.9057892800964301,-0.10878099927467116,-0.17430333847944499,1.2938853629315843,0.01135425515613699,0.30677719383916274,0.6647698526994602,-0.7229374145298633,1
E01000078,5.156221129800354,1.9340958620969695,-0.766270215377756,-0.2675511002421423,1.2238823247996165,0.16308112485008966,0.405147462870145,-1.0781156457776153,0.35294599777972424,0.08903669824399434,0.46538160009176205,-0.007183855661244433,0.3676782289915308,0.47939039709362824,-0.7412837753803315,4
E01034474,-1.4083781357198761,3.043038426090401,5.371822892611162,-1.2173194211797806,-0.43499184317886874,-2.7243044743971003,1.3490545036738044,1.0565880359060091,-1.4546291426798523,-0.4389846047850417,-0.04832991602739659,0.8833006360893632,-0.028446001042389698,-0.7662200370928197,0.450601974845985,3
E01000016,3.426276770162727,3.369341770405645,-0.39667669982008485,-0.823237599951613,0.556469690829502,0.20257837091308745,-0.5488244691434323,-0.1332246904603961,0.3022852064704697,-0.572360309337812,0.46556370594303226,-0.07939684171491115,-0.7131668726983447,0.039992055455488236,-0.26872270205917825,1
E01000018,4.168896948986082,2.541031966986469,-1.1129549782031858,-0.6205948200490057,1.303354470474892,0.29872068505209004,0.039389984082995495,-0.7257358666213106,0.5021012967864096,-0.38626867855108804,0.6839636088811961,0.01166229804339983,-0.5685858304387921,0.05396880163738391,-0.6435199165941232,1
E01000044,2.661428637930144,3.817428593419552,0.43492462619098105,-0.7127565745503077,0.9984810845687668,1.7049311470562682,0.8159537875001824,-0.464194581327758,-0.07342144146344905,0.35369968603206137,-0.2394676318329858,0.382246815305258,0.4468692524481084,-0.2620956508364471,-0.6704685075987369,1
E01000049,4.117351661202668,3.4421615608524117,0.7994530337308392,-1.3632046654392347,0.1952463184360656,-0.4539463637203554,-0.40603170758387785,0.06855644829105252,0.8658507021580605,-0.6850382492636469,1.1075930853514242,0.46206564226226693,-0.7437786033155802,0.46206031831171707,0.32188902394524654,1
E01000066,1.8612248148618715,3.5307730533565724,-0.41830440466057367,0.05831392576382249,0.0014387895763690597,-1.3935837078042246,0.27207710631984566,0.2299061777353296,0.9576307663940875,-0.7694223794667386,0.16169946453649744,0.7742588109615208,-0.16745583782354634,0.4221908128774889,0.5819419738050141,1
