lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000729,1.1249306417660565,4.695082511756897,0.9528360689798463,0.8204861832536879,1.806174036438725,0.8530525844279256,228,865,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003065,1.1210331979482384,5.06516140445004,0.9522127571161437,0.8880116351547891,1.7999163512349776,1.1953884515245814,231,540,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01004744,1.1204215048303654,3.7806025342843945,0.9520049864949096,0.5293995429046333,1.7989342247049045,0.0071267502027434915,232,2266,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002368,1.1136114108227555,4.310639593810616,0.951173904009973,0.7138998545605652,1.7880000261636135,0.4974294936146009,236,1378,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002325,1.110292433967938,5.034119914319789,0.9507583627675047,0.882609599002701,1.7826711200069627,1.166673991852538,238,566,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002729,1.1047027578519597,3.923813863605499,0.949927280282568,0.5854976106378558,1.7736964085910376,0.1396022184587945,242,1996,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000398,1.103791190943121,4.934919964178552,0.9497195096613339,0.8649490961977976,1.7722328085946537,1.074910582433499,243,651,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000413,1.1011787013910193,3.469613795996452,0.9495117390400998,0.40764595886141697,1.7680382292807986,-0.2805486657182956,244,2852,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000434,1.1005624599704875,4.400106741382771,0.9493039684188656,0.7456887596093912,1.767048800055015,0.580189721624075,245,1225,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000339,1.098909710191193,4.101678919032458,0.9490961977976314,0.6426345314772491,1.764395166462632,0.30413359049321675,246,1721,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000029,1.097272272213175,4.723403265390257,0.9488884271763972,0.8283814668605859,1.7617661172996257,0.8792502680660088,247,827,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000902,1.0940125316761784,4.968715712732009,0.9486806565551631,0.8738832329108664,1.7565323202059608,1.1061728270890496,248,608,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003014,1.0915389256211858,3.827527343538196,0.9482651153126948,0.5466445044670684,1.7525607304323094,0.050533833344783285,250,2183,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002572,1.0899197976495234,4.3851513704138005,0.9480573446914606,0.7398711822148348,1.7499610795778378,0.5663554825212795,251,1253,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000730,1.085548676870464,4.311400652168178,0.9476418034489923,0.7141076251817993,1.742942864793609,0.49813349910610893,253,1377,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01001186,1.0844583999414843,4.6416168919660175,0.947226262206524,0.8090587990858092,1.7411923303086028,0.8035950236960114,255,920,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002280,1.0837165057624931,4.800567946125979,0.9470184915852898,0.842925410346977,1.7400011546448524,0.9506302857067437,256,757,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003995,1.0816508614806022,4.945108490060071,0.9463951797215874,0.8672345730313734,1.7366845829986108,1.0843353237817677,259,640,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002728,1.0770990149125852,4.859281022841961,0.945979638479119,0.8539372532723872,1.7293761972335135,1.0049419268846804,261,704,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000449,1.0758842715794397,3.4423427362885044,0.9457718678578849,0.3968418865572408,1.727425821105595,-0.3057753459102565,262,2904,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002324,1.075881268526184,4.758563962310387,0.9455640972366507,0.8346145854976106,1.7274209994422685,0.9117751375074439,263,797,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01003286,1.072122975483015,5.011172570239938,0.9449407853729482,0.8807396634115936,1.7213867329160732,1.1454468992291962,266,575,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000454,1.0694825041564828,3.970103342065632,0.9447330147517141,0.6004570953667151,1.7171472264284056,0.1824215984855312,267,1924,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002361,1.0677521611882843,4.664374216683307,0.9443174735092458,0.8136297527529607,1.714369010219104,0.8246463417898355,269,898,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01002553,1.058278747861629,4.648361866013465,0.9436941616455433,0.8107209640556825,1.6991586207499407,0.8098343596448248,272,912,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000663,1.0572434991929356,4.389205036587541,0.9430708497818409,0.741325576563474,1.697496438925365,0.5701052649376961,275,1246,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
