lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile
E01002716,Islington 014A,E02000567,Islington 014,E09000019,Islington,0.943,,,34.594,0.258,0.147,13.936999999999998,0.879,0.508,29.082,30.582,2472,102.67142857142858,86.54285714285713,96.71428571428572,159.0,64.32038834951456,4.179304213423148,18.954593453009505,46.40971488912355,26.7687434002112,26.7687434002112,53.59028511087645,21.29260734838424,11.42098273572377,9.871624612660469,5.179282868525896,73.52810978308987,21.29260734838424,7.38,7.38,5.684463782590101,10
E01002713,Islington 015C,E02000568,Islington 015,E09000019,Islington,0.937,,,44.476,0.295,0.198,29.017,1.057,1.024,28.074,27.508,1709,80.57777778333333,24.83333333333333,94.53333333333336,325.0,190.1696898771212,5.253161462303492,23.51474864977149,38.13876194432904,32.031574574158704,32.031574574158704,61.86123805567096,25.862682319459267,11.739594450373533,14.123087869085737,6.794734969761651,67.34258271077908,25.862682319459267,9.39,9.39,6.586647235122898,10
E01002710,Islington 019D,E02000572,Islington 019,E09000019,Islington,0.935,,,30.958,0.208,0.147,17.981,0.644,0.282,29.009,30.687,1745,116.08,86.92,99.2,188.0,107.73638968481374,4.688926509813037,17.633928571428573,44.86607142857143,23.735119047619047,23.735119047619047,55.13392857142857,17.146433041301627,8.635794743429287,8.51063829787234,6.25782227784731,76.59574468085107,17.146433041301627,8.88,8.88,4.116583470580523,7
E01002706,Islington 023E,E02000576,Islington 023,E09000019,Islington,0.95,,,24.912,0.177,0.094,8.973,-0.075,0.441,29.461,44.149,2222,148.25,95.41666666666669,97.48333333333332,240.0,108.010801080108,4.691446969797863,14.514218009478675,52.19194312796208,20.91232227488152,20.91232227488152,47.80805687203792,16.895874263261295,7.514734774066797,9.3811394891945,5.255402750491159,77.84872298624754,16.895874263261295,7.45,7.45,2.8140354073583085,2
E01033490,Islington 022H,E02000575,Islington 022,E09000019,Islington,0.978,,,19.576,0.091,0.046,9.791,-0.276,-0.4349999999999999,39.5,55.092,1849,110.45,67.3,69.98333333333333,239.0,129.2590589507842,4.86952522870082,8.9171974522293,60.42993630573248,12.977707006369426,12.977707006369426,39.57006369426752,13.9385275196569,6.147248034310222,7.791279485346676,6.147248034310222,79.91422444603288,13.9385275196569,6.39,6.39,3.212723454820301,4
E01035655,Islington 020F,E02000573,Islington 020,E09000019,Islington,0.975,,,23.761,0.152,0.084,12.226,-0.068,0.708,26.054,43.586,2426,134.2525,88.5,90.6125,361.0,148.80461665292663,5.009331889386112,14.42241968557758,58.71496924128503,19.685577580314423,19.685577580314423,41.28503075871497,17.167630057803468,8.901734104046243,8.265895953757225,5.375722543352602,77.45664739884393,17.167630057803468,6.03,6.03,2.1800398707034567,1
E01002784,Islington 010C,E02000563,Islington 010,E09000019,Islington,0.944,,,34.3,0.243,0.164,16.574,0.72,0.611,30.739,22.758,1849,138.61666666666667,95.81666666666666,98.61666666666667,168.0,90.85992428339642,4.520264854636437,19.031141868512112,45.46712802768166,26.85121107266436,26.85121107266436,54.53287197231834,20.22792022792023,9.002849002849004,11.225071225071224,5.641025641025641,74.13105413105413,20.22792022792023,9.5,9.5,5.03026925481822,9
E01002779,Islington 012C,E02000565,Islington 012,E09000019,Islington,0.971,,,18.595,0.123,0.066,8.116,-0.408,0.884,26.999,28.816,2017,125.28333333333336,99.53333333333336,99.86666666666667,184.0,91.22459097669808,4.52422680841406,9.078771695594126,68.15754339118824,13.818424566088115,13.818424566088115,31.84245660881176,12.614155251141554,4.851598173515981,7.76255707762557,6.050228310502283,81.33561643835617,12.614155251141554,8.44,8.44,2.796302282364434,2
E01002769,Islington 008A,E02000561,Islington 008,E09000019,Islington,0.949,,,20.118,0.111,0.076,1.837,0.072,0.72,29.982000000000003,36.401,2251,140.6,81.31428571428572,85.60000000000001,117.0,51.976899155930695,3.96985595355293,12.217194570135746,59.40530058177117,17.194570135746606,17.194570135746606,40.59469941822883,15.931108719052745,6.7814854682454255,9.14962325080732,7.373519913885899,76.69537136706136,15.931108719052745,7.5,7.5,3.100089591013115,3
E01002734,Islington 005B,E02000558,Islington 005,E09000019,Islington,0.97,,,40.543,0.264,0.149,21.967,0.485,1.583,33.926,36.243,2388,108.78333333333336,92.88333333333333,98.95,945.0,395.7286432160804,5.98325252863462,17.851500789889414,44.54976303317535,26.013691416535018,26.013691416535018,55.45023696682465,12.595097210481828,6.001690617075233,6.593406593406594,3.888419273034658,83.51648351648352,12.595097210481828,11.28,11.28,4.512995016100901,8
E01002726,Islington 022F,E02000575,Islington 022,E09000019,Islington,0.954,,,24.493,0.172,0.109,7.84,0.324,0.1869999999999999,27.81,35.243,1887,125.68333333333334,89.98333333333333,96.41666666666669,497.0,263.3810280869104,5.577391350814963,13.524877365101611,56.90259285213735,19.41135248773651,19.41135248773651,43.097407147862654,17.60233918128655,6.257309941520468,11.34502923976608,7.368421052631578,75.02923976608187,17.60233918128655,7.88,7.88,3.687882670682212,5
E01002712,Islington 015B,E02000568,Islington 015,E09000019,Islington,0.96,,,27.046,0.155,0.09,27.46,0.597,0.575,29.222,30.793,1572,60.2,18.36,86.96000000000001,107.0,68.06615776081425,4.235064853362093,13.584574934268186,58.80806310254163,19.018404907975462,19.018404907975462,41.19193689745837,15.965166908563136,7.039187227866474,8.925979680696662,5.805515239477503,78.22931785195935,15.965166908563136,7.37,7.37,4.175775035695796,7
E01002696,Islington 020A,E02000573,Islington 020,E09000019,Islington,0.971,,,20.191,0.105,0.063,10.796,0.005,0.603,24.675,47.584,1995,112.16666666666669,92.68333333333334,98.66666666666669,608.0,304.7619047619048,5.722806710070626,10.502864417568428,67.66390833863781,14.322087842138764,14.322087842138764,32.33609166136219,12.249570692615912,4.922724670864339,7.326846021751574,7.212364052661706,80.53806525472238,12.249570692615912,6.59,6.59,3.106955429246568,3
E01002695,Islington 021A,E02000574,Islington 021,E09000019,Islington,0.969,,,22.394,0.122,0.077,7.484,0.542,0.614,30.124,34.132,1726,118.34,94.56,97.66,499.0,289.1077636152955,5.670252452628265,14.635958395245172,57.72659732540861,19.316493313521548,19.316493313521548,42.27340267459139,18.089430894308943,9.417344173441734,8.672086720867208,6.842818428184281,75.06775067750678,18.089430894308943,6.38,6.38,3.7012345536927,5
E01033488,Islington 011G,E02000564,Islington 011,E09000019,Islington,0.967,,,32.982,0.23,0.129,11.687,0.53,1.014,32.258,32.548,1363,72.0,74.325,88.775,316.0,231.84152604548788,5.450358076434144,11.983471074380166,59.64187327823692,17.4931129476584,17.4931129476584,40.358126721763085,13.564476885644767,5.656934306569343,7.907542579075426,5.778588807785888,80.65693430656934,13.564476885644767,7.23,7.23,3.640003449749456,5
E01002808,Islington 003D,E02000556,Islington 003,E09000019,Islington,0.955,,,24.642,0.176,0.112,8.441,0.182,0.579,26.148,30.996,2031,120.3,88.68333333333334,96.0,144.0,70.90103397341211,4.27529064533865,14.560099132589835,57.80669144981413,21.189591078066915,21.189591078066915,42.19330855018587,15.838996340825927,7.7888133821223215,8.050182958703607,5.38421327757449,78.77679038159958,15.838996340825927,8.05,8.05,4.3748608039456425,8
E01002802,Islington 020D,E02000573,Islington 020,E09000019,Islington,0.967,,,25.903,0.142,0.11,5.643,0.4719999999999999,0.856,22.183,44.442,1379,143.5,95.43333333333334,98.26666666666668,109.0,79.04278462654098,4.382561299546904,11.195445920303603,62.4920936116382,15.68627450980392,15.68627450980392,37.5079063883618,16.207455429497568,9.346299297676932,6.861156131820638,5.294435440302539,78.4981091301999,16.207455429497568,5.28,5.28,2.7240375544175324,2
E01002794,Islington 020B,E02000573,Islington 020,E09000019,Islington,0.976,,,22.216,0.118,0.078,7.441000000000001,0.0,0.824,26.061,46.461,1960,174.4,88.86666666666667,94.88333333333333,1075.0,548.469387755102,6.3089530630199775,8.529250956806997,70.58501913613998,11.044286495352653,11.044286495352653,29.414980863860023,13.480392156862743,5.686274509803922,7.794117647058823,6.372549019607843,80.14705882352942,13.480392156862743,5.73,5.73,2.70313737044142,2
E01002770,Islington 004B,E02000557,Islington 004,E09000019,Islington,0.975,,,29.977,0.159,0.111,3.789,0.8350000000000001,1.034,28.63,44.516,1620,110.72,88.72,96.72,1077.0,664.8148148148149,6.501011576042087,10.53921568627451,64.52205882352942,15.441176470588236,15.441176470588236,35.47794117647058,16.21475054229935,6.507592190889371,9.707158351409978,5.151843817787419,78.63340563991324,16.21475054229935,7.2,7.2,3.885027428390433,6
E01002762,Islington 011C,E02000564,Islington 011,E09000019,Islington,0.97,,,20.717,0.109,0.082,4.378,0.141,0.608,31.006,35.645,2176,135.04999999999998,98.23333333333332,99.9,189.0,86.85661764705883,4.47570614073238,10.622065727699532,62.676056338028175,15.023474178403756,15.023474178403756,37.32394366197183,14.751469802244788,5.825761624799573,8.925708177445218,6.306787814003206,78.941742383752,14.751469802244788,7.68,7.68,3.1779978582038195,3
E01002732,Islington 005A,E02000558,Islington 005,E09000019,Islington,0.949,,,47.055,0.291,0.22,23.439,0.959,1.373,31.405,29.832,1908,132.21666666666667,94.58333333333331,98.16666666666669,287.0,150.41928721174006,5.020052725305344,20.11795543905636,41.74311926605505,29.9475753604194,29.9475753604194,58.25688073394495,21.9147758716104,12.340896513558384,9.57387935805202,4.150525733259546,73.93469839513006,21.9147758716104,9.44,9.44,5.8019460500795095,10
E01002700,Islington 017C,E02000570,Islington 017,E09000019,Islington,0.981,,,13.447,0.07,0.0559999999999999,1.401,-0.801,0.522,21.479,40.659,1605,57.52,37.52,99.3,102.0,63.55140186915888,4.167461834627066,8.717948717948717,71.88034188034187,11.794871794871794,11.794871794871794,28.119658119658126,11.709090909090907,4.363636363636364,7.345454545454546,8.0,80.2909090909091,11.709090909090907,7.38,7.38,2.961738147360515,3
E01002758,Islington 001C,E02000554,Islington 001,E09000019,Islington,0.94,,,44.134,0.315,0.219,18.573,1.061,0.652,28.603,26.329,1763,121.96666666666664,95.76666666666668,100.0,189.0,107.20363017583664,4.684014916458044,19.42179392142328,38.99184581171238,27.575982209043737,27.575982209043737,61.00815418828762,18.77880184331797,8.81336405529954,9.965437788018432,5.126728110599078,76.09447004608295,18.77880184331797,10.33,10.33,4.615918968060619,9
E01002740,Islington 013B,E02000566,Islington 013,E09000019,Islington,0.977,,,16.104,0.076,0.052,4.747,-0.759,0.97,22.639,43.196,2286,141.29444445,93.18333333333334,99.2,307.0,134.2957130358705,4.90746284979576,5.853920515574651,74.38238453276047,8.270676691729323,8.270676691729323,25.61761546723953,9.424778761061948,3.008849557522124,6.415929203539823,7.920353982300885,82.65486725663716,9.424778761061948,6.09,6.09,1.7740656586166383,1
E01033494,Islington 006G,E02000559,Islington 006,E09000019,Islington,0.957,,,16.599,0.1059999999999999,0.07,2.338,-0.285,0.319,21.405,41.603,1430,150.46,96.52,100.0,95.0,66.43356643356643,4.211142912250477,8.450704225352112,68.62284820031299,11.89358372456964,11.89358372456964,31.377151799687013,12.654924983692108,5.47945205479452,7.175472928897586,7.632093933463796,79.7129810828441,12.654924983692108,5.95,5.95,2.5610465787447048,2
E01002788,Islington 008C,E02000561,Islington 008,E09000019,Islington,0.962,,,16.985,0.099,0.083,2.069,-0.421,0.427,30.115,29.307,2008,133.0857142857143,96.88571428571429,99.18571428571428,139.0,69.22310756972111,4.251677424527822,8.564231738035264,69.58438287153652,13.41309823677582,13.41309823677582,30.41561712846348,14.5993413830955,6.311745334796927,8.287596048298573,7.4643249176728865,77.93633369923162,14.5993413830955,7.25,7.25,3.295656509461993,4
E01002738,Islington 009A,E02000562,Islington 009,E09000019,Islington,0.956,,,24.682,0.164,0.114,12.292,-0.233,0.761,26.246,34.201,1904,130.04999999999998,93.11666666666667,98.95,181.0,95.06302521008404,4.565004488662752,11.67608286252354,62.90018832391714,15.505335844318896,15.505335844318896,37.09981167608286,15.101387406616862,7.257203842049092,7.8441835645677696,6.616862326574173,78.28175026680897,15.101387406616862,6.38,6.38,3.4807021720650955,5
E01002724,Islington 022D,E02000575,Islington 022,E09000019,Islington,0.977,,,14.573,0.066,0.033,5.937,-0.202,-0.4529999999999999,27.685,53.924,2323,144.04999999999998,92.41666666666669,95.01666666666668,887.0,381.8338355574688,5.947601045321225,7.243916242218449,64.34634974533107,9.39445387662705,9.39445387662705,35.65365025466893,12.363636363636363,4.727272727272728,7.636363636363637,8.103896103896103,79.53246753246754,12.363636363636363,4.86,4.86,1.7055040438558966,1
E01002708,Islington 015A,E02000568,Islington 015,E09000019,Islington,0.959,,,29.960000000000004,0.183,0.103,19.614,0.392,0.655,38.29,34.33,2251,81.82222221666667,37.18333333333334,76.21666666666667,256.0,113.72723234118168,4.7425574182845,16.833890746934223,51.00334448160535,23.02118171683389,23.02118171683389,48.99665551839465,15.74468085106383,6.713947990543735,9.030732860520096,5.957446808510639,78.29787234042553,15.74468085106383,7.42,7.42,4.762053815384034,9
E01002774,Islington 004E,E02000557,Islington 004,E09000019,Islington,0.948,,,30.891,0.176,0.125,8.902,0.597,1.318,29.323,33.271,2201,129.0285714285714,94.32857142857142,99.1,255.0,115.85642889595638,4.760946077836465,11.876355748373102,59.00216919739696,17.570498915401302,17.570498915401302,40.99783080260304,16.736792893875645,7.059373539036932,9.67741935483871,5.703599812996727,77.55960729312763,16.736792893875645,10.24,10.24,4.060856582123535,7
E01002805,Islington 003B,E02000556,Islington 003,E09000019,Islington,0.96,,,22.828000000000003,0.136,0.081,9.398,0.173,1.092,27.99,27.294,1719,116.26666666666668,92.05,95.75,243.0,141.36125654450262,4.958367887130874,10.007818608287725,67.55277560594214,14.308053166536356,14.308053166536356,32.447224394057855,14.026517794836009,5.303558967201675,8.722958827634333,8.37404047452896,77.59944173063504,14.026517794836009,7.9,7.9,3.53328612699147,5
E01002704,Islington 023D,E02000576,Islington 023,E09000019,Islington,0.959,,,22.281,0.161,0.106,8.771,0.084,-0.618,31.284,33.543,2446,125.85,81.7625,84.0625,1272.0,520.0327064595257,6.255812816096886,11.072664359861593,53.386060306475535,16.70785961443401,16.70785961443401,46.61393969352447,14.783347493627868,6.074766355140187,8.70858113848768,5.395072217502124,79.82158028887001,14.783347493627868,6.37,6.37,3.899864929877419,6
E01033491,Islington 011H,E02000564,Islington 011,E09000019,Islington,0.969,,,29.14,0.161,0.102,10.52,0.028,1.043,33.349,49.984,2132,153.75,90.8,94.75,513.0,240.6191369606004,5.487362672197779,11.840562719812429,62.66119577960141,17.057444314185226,17.057444314185226,37.33880422039859,14.699792960662524,5.848861283643892,8.850931677018634,6.469979296066253,78.83022774327122,14.699792960662524,7.16,7.16,2.859722753662288,2
E01002812,Kensington and Chelsea 013A,E02000589,Kensington and Chelsea 013,E09000020,Kensington and Chelsea,0.97,,,11.548,0.023,0.015,2.222,-2.132,-0.49,40.748,44.313,1907,207.3142857142857,98.12857142857142,99.72857142857144,107.0,56.10907184058731,4.044962980410005,9.992372234935164,68.19221967963387,11.517925247902363,11.517925247902363,31.80778032036613,7.1904127829560585,2.0639147802929427,5.126498002663116,4.593874833555259,88.2157123834887,7.1904127829560585,8.16,8.16,1.668232349162639,1
E01002815,Kensington and Chelsea 011B,E02000587,Kensington and Chelsea 011,E09000020,Kensington and Chelsea,0.963,,,18.289,0.086,0.055,1.6569999999999998,-1.112,0.1179999999999999,43.442,46.885,1356,138.96666666666667,98.38333333333333,100.0,67.0,49.41002949852508,3.9201901532664585,6.552706552706552,66.47673314339981,10.446343779677113,10.446343779677113,33.52326685660019,12.058570198105082,4.7372954349698535,7.321274763135229,5.0818260120585705,82.85960378983634,12.058570198105082,9.6,9.6,3.379841189526951,4
E01002816,Kensington and Chelsea 011C,E02000587,Kensington and Chelsea 011,E09000020,Kensington and Chelsea,0.946,,,11.528,0.022,0.022,0.34,-2.329,0.042,36.538,46.218,1376,173.34,98.72,99.26,124.0,90.11627906976744,4.512136482810924,5.723905723905724,71.8294051627385,8.080808080808081,8.080808080808081,28.170594837261504,7.386363636363637,1.9886363636363635,5.3977272727272725,5.681818181818182,86.93181818181817,7.386363636363637,10.0,10.0,2.0138085772855208,1
E01002823,Kensington and Chelsea 014B,E02000590,Kensington and Chelsea 014,E09000020,Kensington and Chelsea,0.917,,,28.418000000000003,0.195,0.144,5.645,-0.219,0.178,37.35,39.222,1506,110.76666666666668,94.06666666666666,99.26666666666668,114.0,75.69721115537848,4.339865347286841,15.500945179584122,49.43289224952741,22.117202268431,22.117202268431,50.56710775047259,18.709150326797385,9.068627450980392,9.640522875816997,5.637254901960785,75.65359477124183,18.709150326797385,10.59,10.59,4.95068337663609,9
E01002828,Kensington and Chelsea 008E,E02000584,Kensington and Chelsea 008,E09000020,Kensington and Chelsea,0.965,,,16.243,0.074,0.07,2.883,-1.301,0.232,33.024,43.711,1366,125.81666666666666,93.51666666666668,96.78333333333336,111.0,81.25915080527086,4.409874639448128,6.25,71.23015873015873,9.623015873015872,9.623015873015872,28.769841269841265,10.747271200671705,4.701931150293871,6.045340050377834,5.4575986565911,83.7951301427372,10.747271200671705,9.12,9.12,3.141541420793661,3
E01002829,Kensington and Chelsea 004A,E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,0.959,,,34.531,0.213,0.166,5.69,0.005,0.8,40.438,43.895,1367,131.93333333333334,98.0,100.0,199.0,145.57425018288222,4.987532127250513,13.253012048192772,51.24497991967871,19.67871485943775,19.67871485943775,48.75502008032129,20.70452911574407,10.352264557872036,10.352264557872036,5.104241552839683,74.19122933141624,20.70452911574407,7.24,7.24,4.531028997416822,8
