lsoa_code,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01000524,25.182863113897596,34.06478578892372,33.646812957157785,33.646812957157785,65.93521421107627
E01000525,21.526822558459422,34.45667125171939,30.880330123796423,30.880330123796423,65.5433287482806
E01000526,25.204200700116687,28.29638273045508,36.989498249708284,36.989498249708284,71.70361726954492
E01000527,26.096033402922757,32.91579679888657,37.36951983298539,37.36951983298539,67.08420320111344
E01000528,19.22230374174615,39.765223771093176,28.76008804108584,28.76008804108584,60.234776228906824
E01000530,17.835262083049695,51.59972770592239,24.23417290673928,24.23417290673928,48.40027229407761
E01000531,20.79141515761234,44.60093896713615,30.51643192488263,30.51643192488263,55.39906103286385
E01000532,12.681744749596122,51.453957996768985,18.336025848142164,18.336025848142164,48.546042003231015
E01000533,25.417867435158502,35.389048991354464,34.293948126801155,34.293948126801155,64.61095100864554
E01000534,14.593817397555714,49.892163910855494,21.567217828900073,21.567217828900073,50.107836089144506
E01000535,21.14114114114114,41.5015015015015,29.66966966966967,29.66966966966967,58.4984984984985
E01000536,14.800613496932517,50.4601226993865,22.85276073619632,22.85276073619632,49.5398773006135
E01000538,15.681639085894405,50.82742316784869,22.458628841607563,22.458628841607563,49.17257683215131
E01000539,18.37837837837838,47.72200772200772,26.872586872586872,26.872586872586872,52.27799227799228
E01000540,14.859437751004014,53.975903614457835,21.686746987951807,21.686746987951807,46.024096385542165
E01000541,21.90721649484536,40.893470790378004,30.412371134020617,30.412371134020617,59.106529209621996
E01000543,23.922734026745914,40.861812778603266,32.5408618127786,32.5408618127786,59.138187221396734
E01000544,18.028169014084508,46.056338028169016,24.859154929577464,24.859154929577464,53.943661971830984
E01000545,16.851168511685117,52.152521525215256,23.185731857318572,23.185731857318572,47.847478474784744
E01000546,15.994236311239193,55.403458213256485,22.118155619596543,22.118155619596543,44.596541786743515
E01000547,13.62620997766195,54.95160089352197,17.870439314966493,17.870439314966493,45.04839910647803
E01000548,17.591499409681226,52.125147579693035,23.671782762691855,23.671782762691855,47.874852420306965
E01000549,11.061093247588424,63.858520900321544,15.62700964630225,15.62700964630225,36.141479099678456
E01000550,18.994082840236686,43.13609467455621,26.50887573964497,26.50887573964497,56.86390532544379
E01000551,19.472090004327132,37.99221116399827,28.34270878407616,28.34270878407616,62.00778883600173
E01000552,16.76750216076059,42.61019878997407,28.262748487467587,28.262748487467587,57.38980121002593
E01000553,22.70302311796088,40.72317723770006,31.12033195020747,31.12033195020747,59.27682276229994
E01000554,18.520900321543408,42.18649517684888,27.781350482315116,27.781350482315116,57.81350482315112
E01000555,18.020108275328692,47.7184841453983,24.671307037896366,24.671307037896366,52.2815158546017
E01000556,25.09716823986674,35.75791227096058,35.4247640199889,35.4247640199889,64.24208772903941
E01000557,24.032974001268233,44.00760938490805,31.0716550412175,31.0716550412175,55.99239061509195
E01000558,16.956521739130434,55.21739130434783,22.695652173913043,22.695652173913043,44.78260869565217
E01000559,17.408906882591094,53.036437246963565,23.157894736842106,23.157894736842106,46.963562753036435
E01000560,11.28048780487805,60.137195121951216,15.24390243902439,15.24390243902439,39.862804878048784
E01000561,15.985130111524162,53.90334572490706,22.738537794299877,22.738537794299877,46.09665427509294
E01000562,15.42056074766355,52.41433021806854,20.71651090342679,20.71651090342679,47.58566978193146
E01000563,14.901387874360847,49.159970781592406,20.672023374726077,20.672023374726077,50.840029218407594
E01000564,18.492063492063494,39.20634920634921,28.809523809523807,28.809523809523807,60.79365079365079
E01000565,18.973941368078176,40.63517915309446,27.850162866449512,27.850162866449512,59.36482084690554
E01000566,18.020108275328692,42.69141531322506,25.986078886310903,25.986078886310903,57.30858468677494
E01000567,18.230563002680967,40.66130473637176,28.239499553172475,28.239499553172475,59.33869526362824
E01000568,10.670731707317072,53.2520325203252,15.701219512195122,15.701219512195122,46.7479674796748
E01000569,15.810276679841898,50.11857707509881,22.371541501976285,22.371541501976285,49.88142292490119
E01000570,21.940298507462686,35.07462686567165,33.134328358208954,33.134328358208954,64.92537313432835
E01000571,22.900262467191602,40.09186351706037,32.08661417322835,32.08661417322835,59.90813648293963
E01000572,15.527426160337555,47.17299578059072,24.219409282700422,24.219409282700422,52.82700421940928
E01000573,20.072992700729927,44.23357664233576,28.175182481751825,28.175182481751825,55.76642335766424
E01000574,21.487603305785125,40.64613072877536,26.145755071374904,26.145755071374904,59.35386927122464
E01000575,23.589743589743588,38.97435897435898,32.64957264957265,32.64957264957265,61.02564102564102
E01000576,18.809980806142036,41.01087651951376,29.43058221369162,29.43058221369162,58.98912348048624
E01000577,21.188222923238694,36.27760252365931,32.33438485804416,32.33438485804416,63.72239747634069
E01000578,21.315932572050027,39.04295812941816,29.03752039151713,29.03752039151713,60.95704187058184
E01000579,13.529856386999246,53.59032501889644,18.972033257747544,18.972033257747544,46.40967498110356
E01000580,12.439320388349515,59.890776699029125,17.475728155339805,17.475728155339805,40.109223300970875
E01000581,9.341117597998332,58.465387823185985,15.17931609674729,15.17931609674729,41.534612176814015
E01000582,9.090909090909092,62.86713286713287,13.006993006993007,13.006993006993007,37.13286713286713
E01000583,11.181923522595596,60.892236384704525,15.41135573580533,15.41135573580533,39.107763615295475
E01000584,17.684887459807076,51.12540192926045,23.79421221864952,23.79421221864952,48.87459807073955
E01000585,11.440329218106996,56.54320987654321,16.707818930041153,16.707818930041153,43.45679012345679
E01000586,11.923847695390782,55.56112224448898,18.18637274549098,18.18637274549098,44.43887775551102
E01000587,24.21129860601614,36.90388848129127,32.94203961848863,32.94203961848863,63.09611151870873
E01000589,25.23946360153257,38.02681992337165,34.48275862068966,34.48275862068966,61.97318007662835
E01000590,21.616541353383457,39.22305764411028,30.263157894736842,30.263157894736842,60.77694235588972
E01000591,24.201680672268907,37.254901960784316,33.4453781512605,33.4453781512605,62.745098039215684
E01000592,22.94973544973545,39.81481481481482,31.349206349206348,31.349206349206348,60.18518518518518
E01000593,23.85904101675332,35.99075678798383,32.00462160600809,32.00462160600809,64.00924321201617
E01000594,26.9873079492318,34.00133600534402,37.60855043420174,37.60855043420174,65.99866399465597
E01000595,25.957779515246287,27.834245504300238,39.17122752150117,39.17122752150117,72.16575449569976
E01000596,27.191679049034175,27.11738484398217,38.85586924219911,38.85586924219911,72.88261515601783
E01000599,21.50033489618218,37.374413931681175,32.15003348961822,32.15003348961822,62.625586068318825
E01000601,26.876737720111215,25.857275254865613,37.256719184430025,37.256719184430025,74.14272474513439
E01000602,25.32299741602067,28.33763996554694,36.69250645994832,36.69250645994832,71.66236003445306
E01000603,26.642335766423358,32.11678832116788,36.95255474452554,36.95255474452554,67.88321167883211
E01000604,22.304283604135893,29.911373707533233,35.08124076809453,35.08124076809453,70.08862629246677
E01000605,28.236130867709814,25.817923186344238,38.051209103840684,38.051209103840684,74.18207681365575
E01000606,26.5625,33.13802083333333,36.06770833333333,36.06770833333333,66.86197916666667
E01000607,21.98952879581152,41.21846739647787,31.366016182770107,31.366016182770107,58.78153260352213
E01000608,24.292578750667378,35.130806193272825,34.59690336358783,34.59690336358783,64.86919380672717
E01000609,21.828021647624773,36.139506915213474,32.71196632591702,32.71196632591702,63.860493084786526
E01000610,22.685714285714287,36.4,33.82857142857143,33.82857142857143,63.6
E01000611,19.23326835607537,44.11955815464587,27.61533463287849,27.61533463287849,55.88044184535413
E01000612,23.12543798177996,36.15977575332866,34.82831114225648,34.82831114225648,63.84022424667134
E01000613,22.19040801717967,39.15533285612025,32.28346456692913,32.28346456692913,60.84466714387975
E01000615,11.871813546977423,40.386016023306624,17.734887108521484,17.734887108521484,59.613983976693376
E01000616,19.26605504587156,34.67889908256881,34.98470948012232,34.98470948012232,65.32110091743118
E01000617,23.628691983122362,36.075949367088604,33.38607594936709,33.38607594936709,63.924050632911396
E01000618,26.89804772234273,32.24873463485177,37.310195227765725,37.310195227765725,67.75126536514823
E01000619,25.81120943952802,29.646017699115045,39.233038348082594,39.233038348082594,70.35398230088495
E01000620,28.465679676985197,31.561238223418574,40.713324360699865,40.713324360699865,68.43876177658143
E01000621,28.27400940228341,31.027535258562793,40.026863666890534,40.026863666890534,68.97246474143721
E01000622,28.217821782178216,29.42008486562942,39.17963224893918,39.17963224893918,70.57991513437058
E01000623,20.871862615587848,36.78996036988111,29.06208718626156,29.06208718626156,63.21003963011889
E01000624,25.8765778401122,35.694249649368864,33.2398316970547,33.2398316970547,64.30575035063114
E01000625,25.416364952932657,35.19188993482983,33.96089790007241,33.96089790007241,64.80811006517017
E01000626,26.25,30.75,37.25,37.25,69.25
E01000627,28.407720144752712,28.950542822677928,39.384800965018094,39.384800965018094,71.04945717732207
E01000628,28.084526244035445,30.40218132242672,38.85480572597137,38.85480572597137,69.59781867757329
E01000629,25.155666251556664,34.37110834371108,33.37484433374844,33.37484433374844,65.62889165628891
E01000630,23.95693135935397,35.172723194257514,34.94840735755944,34.94840735755944,64.82727680574249
E01000631,24.196376388077148,36.00233781414378,34.13208649912332,34.13208649912332,63.99766218585622
E01000632,36.079960994636764,27.742564602632864,46.61140906874695,46.61140906874695,72.25743539736713
E01000633,35.73176700930005,23.837493881546745,48.751835535976504,48.751835535976504,76.16250611845325
E01000634,24.216524216524217,35.2326685660019,36.182336182336186,36.182336182336186,64.7673314339981
E01000636,25.497630331753555,32.32227488151659,37.96208530805687,37.96208530805687,67.67772511848341
E01000637,23.162939297124602,42.412140575079874,31.469648562300318,31.469648562300318,57.587859424920126
