lsoa_code,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015
E01016173,31.073000000000004,0.195,0.16,37.453,0.456,0.844,12.792,17.718,1648
E01016174,22.071,0.1,0.095,17.411,0.227,1.057,10.772999999999998,36.693,1543
E01016175,10.135,0.056,0.052,10.732,-0.172,0.183,9.917,23.504,1871
E01016176,7.137,0.034,0.04299999999999999,9.706,-0.928,-0.922,28.812999999999995,10.616,1554
E01016177,23.385000000000005,0.11699999999999999,0.098,25.016,-0.006,0.97,11.483000000000002,38.835,1660
E01016178,18.758,0.09099999999999998,0.095,15.27,0.133,0.4179999999999999,9.907,37.318,1505
E01016179,14.066000000000003,0.059000000000000004,0.066,8.778,-0.079,0.966,12.093,23.384,1317
E01016180,9.63,0.06,0.038,23.199000000000005,-0.906,-1.356,30.506,4.657,1482
E01016181,6.851,0.024999999999999998,0.022,5.441,-1.5809999999999997,-0.643,37.453,7.889,1491
E01016182,1.5860000000000003,0.032,0.022,4.267,-1.592,-1.3119999999999998,10.282,2.504,1577
E01016183,3.031,0.026999999999999996,0.023,5.746,-1.123,-1.471,20.289,3.267,1351
E01016185,4.64,0.043,0.031,3.8,-1.214,-1.518,22.641,12.08,1392
E01016187,0.859,0.025000000000000005,0.025000000000000005,1.219,-1.82,-1.244,8.065,0.923,1676
E01016188,4.588,0.027,0.029000000000000005,4.498,-1.7960000000000003,-1.3460000000000003,30.566,0.806,1723
E01016190,9.32,0.093,0.05,11.238,-0.807,-0.8469999999999999,24.819,1.967,1530
E01016191,13.845,0.07900000000000001,0.074,24.126,-0.31600000000000006,-1.106,29.891,2.288,1649
E01016192,9.013,0.076,0.05099999999999999,11.341,-0.336,-0.34,12.775000000000002,12.402,1494
E01016193,7.263000000000001,0.066,0.035,15.24,-0.854,-1.118,23.497,1.441,1277
E01016194,2.353,0.015000000000000001,0.034,3.262,-1.272,-0.48499999999999993,11.547,3.712,1220
E01016195,10.484,0.066,0.042,16.264,-0.741,-0.332,33.003,1.721,1165
E01016196,5.307,0.025,0.015,13.64,-1.307,-1.23,27.09,6.117,2488
E01016197,12.228,0.113,0.068,27.39,-0.848,-0.746,14.173,2.008,1349
E01016198,4.757,0.048,0.024,8.347,-1.401,-0.821,22.129,4.842,1209
E01016199,4.102,0.021,0.019,6.743000000000001,-1.422,-1.801,27.207,5.305,1230
E01016200,4.773,0.04,0.034,13.474,-0.869,-0.551,13.731,1.59,1372
E01016201,5.315,0.047,0.041,9.445,-0.756,-1.206,19.547,2.069,1304
E01016202,7.203,0.038,0.028,13.385999999999997,-0.568,-1.286,30.512999999999998,4.908,1265
E01016203,19.614,0.142,0.11599999999999999,29.168999999999997,0.162,-0.448,15.63,2.978,1305
E01016204,14.671,0.085,0.077,39.741,-0.46499999999999997,-0.8479999999999999,21.145,1.8049999999999997,1232
E01016205,13.463999999999999,0.091,0.065,24.998000000000005,-0.379,-0.637,27.06,1.9960000000000002,1329
E01016206,2.024,0.029,0.027,3.961,-2.119,-1.492,15.369,3.792,2021
E01016207,21.65,0.111,0.165,24.015,-0.184,-0.239,25.002000000000002,6.166,1610
E01016208,5.144,0.05,0.033,2.767,-1.305,-0.229,22.197,4.295,1932
E01016209,13.341,0.09000000000000001,0.068,25.049,-0.385,-1.406,27.518,3.116,1494
E01016210,21.481,0.146,0.083,36.137,0.078,-0.087,30.771,3.794,1243
E01016212,17.424,0.10700000000000001,0.078,31.909,-0.48400000000000004,-0.438,33.283,3.317,1318
E01016213,11.704,0.063,0.045,24.995,-0.648,-0.053,29.751,3.264,1103
E01016214,5.276,0.039,0.037,8.457,-1.111,-1.082,25.443,1.537,1343
E01016215,19.856,0.138,0.079,32.156,-0.304,-0.337,35.44,2.781,1250
E01016216,12.93,0.085,0.068,26.982,-0.435,-0.563,21.562,5.483,1302
E01016217,13.436,0.102,0.083,19.543,-0.569,-0.288,18.914,6.003,1330
E01016218,17.015,0.117,0.09000000000000001,28.809,-0.313,-0.515,19.597,15.536,1435
E01016219,7.069,0.058,0.049,19.133,-1.139,-1.467,17.836,4.005,1332
E01016220,11.688,0.09,0.063,18.792,-0.294,-1.321,23.252999999999997,5.574,1412
E01016221,10.389,0.059000000000000004,0.054000000000000006,26.938000000000002,-0.352,-1.12,17.107,12.709000000000001,1357
E01016222,4.552,0.016,0.019,2.318,-1.7720000000000002,-1.377,33.308,3.678,1282
E01016223,15.784,0.091,0.091,31.36,-0.436,-0.558,23.187,7.56,1500
E01016224,15.473,0.108,0.085,27.803,-0.023,-0.528,15.338,6.359,2031
E01016226,18.549,0.128,0.084,31.233,-0.301,-0.261,28.915,5.457,1450
E01016227,4.414,0.034,0.028999999999999998,3.4139999999999997,-1.139,-1.861,28.542999999999996,2.018,1387
E01016228,3.335,0.037,0.034,6.522000000000001,-1.255,-1.183,17.296,2.17,1551
E01016229,3.353,0.024,0.024,3.8459999999999996,-0.826,-1.209,22.643,1.383,1194
E01016230,5.333,0.017,0.017,4.112,-1.459,-1.266,35.613,3.007,1876
E01016231,14.819,0.084,0.086,21.091,-0.314,0.066,23.699,5.12,1953
E01016232,10.348,0.058,0.047,24.463000000000005,-0.529,-0.661,24.61,9.036,1482
E01016233,20.214,0.142,0.1,31.354999999999997,0.069,0.026000000000000002,19.604,8.115,2605
E01016234,8.033,0.022,0.021,9.353,-1.029,-2.105,38.219,16.126,1154
E01016235,4.314,0.029000000000000005,0.025,6.690999999999999,-1.319,-1.292,27.138999999999996,1.957,1325
E01016236,12.239,0.089,0.068,24.659,-0.227,-0.806,13.927,9.11,1491
E01016237,5.9,0.041,0.035,8.524,-1.313,-0.9,28.456,3.6369999999999996,1216
E01016238,8.197,0.057,0.031,14.486,-0.8690000000000001,0.016,25.126,4.117,1297
E01016239,13.244999999999997,0.083,0.062,29.279,-0.7249999999999999,-0.157,24.657,3.778,1549
E01016240,18.012,0.11,0.084,39.955,-0.3370000000000001,-0.084,22.846999999999998,5.172,1638
E01016241,19.029,0.134,0.10699999999999998,35.677,-0.433,-0.027999999999999997,18.633,1.9910000000000003,1692
E01016242,21.378,0.138,0.109,30.402,0.255,-0.674,26.159,9.183,1873
E01016243,5.33,0.038,0.032,4.985,-1.4849999999999999,-1.6459999999999997,31.566,1.325,1503
E01016245,3.61,0.022,0.023,3.423,-1.9309999999999998,-2.308,28.487000000000002,1.219,2393
E01016246,2.593,0.021,0.016,2.085,-1.7349999999999999,-1.948,24.325,1.111,1621
E01016247,6.922,0.038,0.024,9.576000000000002,-1.607,-1.228,36.802,1.5720000000000003,1749
E01016248,13.409,0.103,0.069,21.121000000000002,-0.528,0.195,17.628,5.196,1633
E01016250,11.065,0.069,0.054,19.245,-0.869,-0.102,26.92,5.9239999999999995,1678
E01016252,8.858,0.042,0.033,7.812,-1.231,-1.502,42.438,6.009,1403
E01016253,5.443,0.022,0.026000000000000002,2.111,-1.5,-2.228,37.137,1.236,1403
E01016254,18.331,0.108,0.056,13.937,-0.453,-0.73,40.545,36.232,1362
E01016255,10.102,0.04,0.044,6.885999999999999,-1.137,-0.685,34.434,28.791,1425
E01016256,6.482,0.04,0.029,2.934,-1.5620000000000003,-0.893,31.864,15.244,1854
E01016257,5.747,0.024,0.022,1.492,-1.446,-0.539,31.912,13.186,1416
E01016258,6.927999999999999,0.04900000000000001,0.063,13.225,-0.604,-1.285,11.723,6.66,1523
E01016259,4.519,0.037,0.034,11.904,-1.469,-0.611,16.678,5.216,1563
E01016260,5.445,0.03,0.04,11.54,-1.266,-0.658,23.556,2.549,1768
E01016261,2.884,0.03,0.032,5.566,-1.641,-1.846,19.348,2.373,1617
E01016262,2.604,0.03,0.022,11.803,-1.022,-1.7940000000000003,5.654,4.309,1394
E01016263,6.003,0.04,0.025,3.6309999999999993,-1.891,-0.671,28.176999999999996,17.083,2432
E01016264,11.839,0.018,0.028,12.424,-1.42,-1.835,40.836999999999996,39.4,1690
E01016265,8.772,0.044,0.041,2.503,-1.324,-0.84,26.273,36.884,1495
E01016266,7.569999999999999,0.05,0.043,5.569,-1.134,-1.458,29.917,15.956000000000001,1383
E01016267,1.269,0.021,0.023,2.616,-1.572,-0.922,7.66,4.495,1484
E01016268,15.405,0.124,0.08,24.691000000000003,-0.063,-0.115,7.395,8.61,1591
E01016269,8.456,0.045,0.044,3.235,-0.836,-0.147,29.861,15.816,1459
E01016270,3.279,0.034,0.023,4.293,-0.576,-1.396,17.607,3.02,1485
E01016271,22.403,0.122,0.103,30.637,-0.071,-0.052000000000000005,38.815,4.38,1352
E01016272,8.171,0.038,0.038,7.327,-1.186,0.236,31.527,4.173,1415
E01016273,24.674,0.174,0.132,42.726,0.222,0.10899999999999999,9.329,6.472000000000001,1553
E01016274,11.14,0.074,0.062,15.82,-0.7979999999999999,-0.398,28.339000000000002,3.1479999999999997,1347
E01016275,11.803,0.082,0.051,22.563,-0.6810000000000002,-0.399,27.402,5.237,1527
E01016276,6.648999999999999,0.041,0.043,13.716999999999999,-0.8459999999999999,-0.3980000000000001,17.716,10.75,1466
E01016277,11.319,0.041,0.041,17.143,-1.276,0.464,27.929,22.299,1562
E01016279,17.604,0.109,0.081,38.473,-0.455,0.076,19.212,11.579,2155
E01016280,16.993,0.12,0.076,37.866,-0.109,-0.20499999999999996,7.901,13.89,1871
E01016281,8.274,0.054,0.05,20.033,-0.816,-0.405,18.794,4.411,1382
E01016282,4.358,0.041999999999999996,0.029,10.221,-1.553,-1.123,20.708,3.3059999999999996,1525
E01016284,4.769,0.052,0.032,5.422,-1.215,-1.4499999999999997,16.958,15.483,1489
E01016285,13.919,0.04,0.04,7.384,-1.4479999999999997,-0.655,34.456,56.282999999999994,1546
E01016286,7.734000000000001,0.055,0.04200000000000001,8.697,-0.835,-0.779,11.929,31.385,1632
E01016287,17.518,0.04,0.044,7.1499999999999995,-1.064,-0.654,51.816,48.068,1441
E01016288,13.192,0.056,0.031,5.883,-1.504,-0.8139999999999998,47.947,29.329,1701
E01016289,3.914,0.031000000000000003,0.028,1.71,-1.336,-1.9350000000000003,28.213,2.063,1462
E01016290,5.597,0.031,0.047,2.673,-1.084,-1.376,28.024999999999995,7.627999999999999,1606
E01016291,2.885,0.034,0.039,2.036,-1.336,-1.271,12.24,10.25,1903
E01016292,7.190999999999999,0.065,0.043,18.504,-1.158,-1.789,14.793,11.74,1644
E01016294,4.204,0.028999999999999998,0.026,5.026,-1.271,-0.311,17.073,13.401,1506
E01016295,35.711,0.231,0.163,68.659,0.378,0.289,19.629,6.771,1551
E01016296,9.05,0.088,0.049,17.748,-1.005,-0.477,7.913000000000001,14.515,1530
E01016297,17.369,0.119,0.07700000000000001,34.933,-0.063,-0.156,13.661,14.843,1665
E01016298,9.144,0.06,0.046,6.473,-0.9189999999999999,-1.059,26.852,25.893,1186
E01016299,6.050999999999999,0.069,0.04,11.959,-0.948,-1.002,12.035000000000002,7.724,1487
E01016300,9.049,0.064,0.039,8.809,-1.031,-0.806,4.959,42.35,1518
E01016301,14.661,0.043,0.032,4.289,-1.551,-0.513,42.522,52.947,2053
E01016302,10.444,0.032,0.035,7.627,-0.919,-0.366,32.506,35.48,1672
E01016303,8.665,0.04,0.029999999999999995,3.933,-1.007,-1.4179999999999997,22.746000000000002,44.47,1490
E01016304,16.362,0.087,0.048,23.031,-0.887,0.255,32.79,29.53,1597
E01016305,13.295,0.091,0.04,17.557,-0.697,0.178,28.313,19.614,1265
E01016306,17.43,0.09999999999999999,0.093,43.674,-0.159,-0.703,16.496,6.981,1331
E01016307,13.747,0.096,0.09,12.897999999999998,-0.061,-0.56,8.731,20.745999999999995,1623
E01016308,6.575,0.04,0.03699999999999999,3.168,-1.554,-0.122,17.027,28.407,1908
E01016309,13.429,0.068,0.04,6.868,-0.852,-0.101,37.846,32.181,2360
E01016310,13.425,0.099,0.096,18.078,-0.588,-0.57,11.131,14.063,1906
E01016311,5.765,0.042,0.045,2.307,-0.981,-0.10499999999999998,12.210000000000003,19.129,1688
E01016312,13.544,0.096,0.074,17.83,-0.355,-0.058,17.772,14.243,2086
E01016313,6.172,0.064,0.048,10.945,-0.651,-0.859,5.66,7.186,1672
E01016314,6.515,0.026999999999999996,0.033,8.658,-1.635,-0.867,22.219,28.321,1448
E01016315,5.686,0.028,0.031,8.553,-1.646,-0.792,25.655,15.283,1644
E01016316,4.274,0.038,0.041,6.377,-1.231,-0.721,17.888,4.613,2051
E01016317,12.944999999999999,0.10500000000000001,0.09999999999999999,10.099,-0.56,-0.663,20.093,4.075,1416
E01016318,3.1680000000000006,0.038,0.037,8.73,-1.205,-1.313,10.814,2.825,1517
E01016319,9.503,0.104,0.056,6.272,-0.4169999999999999,-0.207,8.459,11.06,1751
E01016320,9.243,0.071,0.073,3.4240000000000004,-0.59,-0.162,9.248,17.895,1445
E01016321,13.628,0.08699999999999998,0.111,11.039,-0.161,-0.548,16.061,7.465,1661
E01016322,1.689,0.015,0.022,0.96,-1.586,-1.169,15.905,6.191,1356
E01016323,7.796,0.047,0.051,5.39,-0.8109999999999999,-0.288,24.838,11.969,1358
E01016324,8.136,0.05,0.04699999999999999,14.327,-1.027,-1.615,29.085,7.377,1382
E01016325,16.233,0.12,0.08,32.709,-0.192,-0.675,18.127,7.713,1297
E01016326,11.016,0.041,0.021,3.281,-1.246,-0.853,42.88,32.637,1367
E01016327,11.378,0.038,0.035,6.211,-0.953,-0.609,38.989,33.865,1215
E01016328,12.304,0.071,0.041,15.645000000000001,-0.408,-0.113,26.234,26.042,1794
E01016329,4.15,0.028,0.021,10.612,-0.87,-1.408,21.094,5.117,1392
E01016330,7.148,0.05999999999999999,0.05700000000000001,11.289,-0.64,-0.692,14.849,2.594,1465
E01016331,12.127999999999998,0.111,0.066,25.369000000000003,-0.585,-0.499,9.56,5.157,1688
E01016332,13.65,0.111,0.08099999999999999,16.615,-0.138,-0.371,9.88,12.919,1585
E01016333,4.41,0.036,0.033,2.703,-1.28,-0.484,23.991,3.431,1210
E01016334,9.765000000000002,0.071,0.056,12.6,-0.575,-0.339,24.092,3.745,1864
E01016335,2.147,0.035,0.025,5.384,-1.105,-1.249,9.118,3.658,1499
E01016336,28.353000000000005,0.196,0.129,44.478,0.4040000000000001,0.212,21.95,8.699,1288
E01016337,10.297,0.072,0.068,14.996,-0.351,-0.303,16.009,6.087,2420
E01016338,2.423,0.029,0.03,4.398,-1.634,-0.8739999999999999,15.029,2.858,1851
E01016339,9.549,0.069,0.087,8.499,-0.646,-1.031,18.919,1.792,2897
E01016340,13.539,0.09,0.076,31.969,-0.685,-0.185,12.906,8.525,1624
E01016341,9.729,0.073,0.064,21.731,-0.9350000000000002,-0.788,14.607,8.743,1397
E01016342,6.937,0.042,0.031,19.836,-0.852,-0.485,20.472,6.917,1982
E01016343,3.175,0.034,0.029,9.282,-1.403,-1.571,14.967,5.61,1447
E01016344,11.294999999999998,0.108,0.076,14.824,-0.3940000000000001,-1.148,13.023999999999997,4.708,1576
E01016345,5.921,0.053,0.044,16.575,-0.948,-0.9609999999999999,6.079,9.081,1381
E01016346,19.773,0.143,0.099,23.7,-0.241,0.067,16.48,26.565999999999995,1445
E01016348,13.792,0.078,0.06199999999999999,12.591,-0.331,-0.432,20.443,37.102,2350
E01016349,2.743,0.021,0.025,10.723,-1.124,-0.762,2.463,6.584,1154
E01016350,3.842,0.024999999999999998,0.04399999999999999,12.244,-0.913,-1.609,8.068,6.184,1531
E01016353,31.272,0.158,0.093,40.084,0.6,0.943,29.0,37.003,1769
E01016355,13.158,0.058,0.04000000000000001,13.792,-0.172,0.5,17.788000000000004,35.093,1915
E01016356,25.196,0.135,0.097,26.981,0.125,0.564,30.987000000000002,31.077,1618
E01016357,18.197,0.086,0.067,10.854,-0.204,0.924,22.635,35.853,1682
E01016358,27.753,0.17,0.091,21.084,0.218,0.742,28.48,43.699,1748
E01016359,19.315,0.11799999999999998,0.061000000000000006,28.449,-0.172,0.644,24.99,21.556,2747
E01016360,24.892,0.141,0.082,22.579,0.286,0.547,26.627,41.03,2123
E01016361,21.607,0.128,0.07,13.147,0.18099999999999997,0.309,21.992,50.026,1830
E01016362,14.515999999999998,0.08,0.056999999999999995,5.748000000000001,0.113,0.207,16.843,37.871,1591
E01016363,32.605,0.215,0.122,47.821,0.309,-0.1,42.485,9.596,1934
E01016364,4.857,0.028,0.029,0.964,-0.9909999999999999,-0.029,9.352,25.078,1414
E01016365,11.21,0.051000000000000004,0.038,13.928999999999998,-0.441,0.186,15.315,36.901,1611
E01016366,13.126,0.091,0.061000000000000006,15.962,-0.261,-0.024,18.703,19.56,1555
E01016367,22.382,0.126,0.095,25.815999999999995,0.221,0.427,26.004,22.559000000000005,1544
E01016368,48.81999999999999,0.292,0.18,73.41,1.12,0.674,34.763,13.82,1422
E01016369,22.167,0.135,0.092,29.921,0.17100000000000004,-0.099,31.843,14.781,1597
E01016370,9.406,0.032,0.012,19.058,-0.725,-0.628,34.923,13.641,4074
E01016371,18.505,0.101,0.095,14.472,0.154,0.259,26.608,16.317,1543
E01016372,46.468,0.266,0.164,74.319,0.568,1.164,38.145,12.043,1286
E01016373,32.58,0.194,0.134,51.205,0.24600000000000002,0.361,35.593,14.592,1514
E01016374,16.967,0.088,0.051,21.585999999999995,-0.174,0.04,22.172,42.689,1650
E01016375,28.708000000000002,0.175,0.088,26.509,0.437,0.33,39.91,31.546999999999997,1306
E01016376,20.25,0.11,0.069,12.375,0.332,0.426,27.742999999999995,34.554,1698
E01016377,26.593,0.173,0.098,32.884,0.085,0.372,31.154,27.292,1792
E01016379,15.64,0.066,0.039,14.424,-0.039,0.24500000000000002,25.089,43.444,1829
E01016380,8.615,0.08,0.041999999999999996,10.028,-0.632,-0.284,19.05,10.994,1659
E01016381,30.012000000000004,0.166,0.12299999999999998,45.64,0.039,0.652,34.243,17.37,1472
E01016382,32.404,0.231,0.125,44.951,0.392,0.449,26.219,22.466,1833
E01016383,13.364000000000003,0.089,0.051,23.459,-0.08,-0.317,25.02,8.163,1468
E01016384,4.552,0.041,0.036,2.786,-0.8859999999999999,-0.351,17.234,8.301,1676
E01016385,16.6,0.078,0.052,19.704,0.261,-0.292,30.777999999999995,28.125,1633
E01016386,3.934,0.012999999999999998,0.017,0.457,-1.282,-1.511,29.7,7.111,1632
E01016387,3.136,0.024,0.021,1.476,-0.972,-1.7020000000000002,22.77,7.0520000000000005,1545
E01016388,15.110000000000001,0.09600000000000002,0.072,22.374,-0.155,0.194,14.937,18.622,1395
E01016389,30.85,0.201,0.145,39.962,0.486,-0.23200000000000004,34.47,9.939,1725
E01016390,21.214,0.107,0.09899999999999999,4.649,0.761,0.407,23.737,28.893000000000004,1533
E01016391,26.666,0.162,0.096,22.514,0.436,0.866,29.563,23.871,1878
E01016392,18.841,0.1,0.066,7.446,0.298,0.184,29.532,37.17,2217
E01016393,17.255,0.089,0.093,4.401,0.289,-0.116,32.213,17.324,1652
E01016394,46.48,0.298,0.19700000000000004,52.98700000000001,1.272,0.519,31.573,13.486000000000002,1346
E01016395,22.743,0.09900000000000002,0.077,17.931,0.073,1.162,33.989,22.437,1444
E01016396,33.653,0.18900000000000003,0.11399999999999999,60.406,0.74,0.39,32.629,12.007,1400
E01016397,40.507,0.248,0.161,51.087,0.658,1.037,34.477,14.06,1619
E01016398,17.919,0.101,0.074,11.77,0.24400000000000002,0.49900000000000005,23.582,24.707,1805
E01016399,13.379,0.066,0.061,11.586,-0.344,0.134,26.34,25.507,1441
E01016400,24.345,0.137,0.097,17.991,0.567,0.553,30.051,22.927000000000003,1606
E01016401,11.898,0.075,0.046,1.003,-0.238,-0.225,26.451,32.501,1532
E01016402,12.541,0.075,0.044,4.895999999999999,0.24100000000000002,-0.518,24.763,29.765,1757
E01016403,6.697,0.053,0.041,1.326,-0.868,-0.412,19.311,21.337,2078
E01016404,20.255,0.157,0.063,10.413,0.021,0.084,25.427,41.294,2094
E01016405,17.93,0.147,0.058,13.067,-0.447,-0.23,25.525,39.461,2063
E01016406,18.483,0.08,0.036,10.21,-0.321,0.9080000000000001,31.175,45.11800000000001,1531
E01016407,6.073,0.046,0.039,7.723,-0.77,-0.33099999999999996,15.916,13.411,1551
E01016408,11.443,0.076,0.05700000000000001,12.734,-0.849,-0.703,33.723,6.944,1537
E01016409,11.769,0.089,0.076,12.642,-0.099,-0.756,13.817,12.145999999999999,1795
E01016410,4.151,0.026000000000000002,0.028,2.853,-0.7459999999999999,-0.945,21.393,11.241,1655
E01016411,4.832,0.025,0.04,1.9720000000000002,-1.002,-1.295,27.502,6.763000000000001,1584
E01016412,7.252,0.043000000000000003,0.048,11.971,-0.475,-0.917,22.761,6.427999999999999,1538
E01016413,7.195,0.03,0.018,0.626,-1.014,0.14200000000000002,27.94,22.213,1874
E01016414,8.026,0.038,0.03,1.482,-0.512,-0.424,30.114,22.871,1673
E01016415,38.924,0.229,0.158,35.581,1.088,0.55,38.878,19.896,1606
E01016416,15.346,0.052,0.039,12.562,-0.37299999999999994,-0.06,39.754999999999995,37.039,1684
E01016417,12.466,0.073,0.04,3.171,0.125,-0.077,26.624,28.903,1667
E01016418,9.125,0.053,0.028,8.256,-0.44,-0.706,23.836,30.929,1560
E01016419,20.953,0.12,0.086,15.073,0.109,0.381,34.227,20.557,1787
E01016420,43.914,0.293,0.196,49.22,1.044,0.423,30.942,14.408,1501
E01016421,25.528,0.095,0.094,28.18,0.383,1.036,35.512,17.61,1345
E01016422,32.552,0.20300000000000004,0.149,31.708,0.424,-0.09100000000000001,45.737,7.08,1449
E01016423,28.844999999999995,0.171,0.11,41.489,0.611,0.59,26.890999999999995,14.665,1458
E01016424,5.289,0.026,0.038,6.386,-0.678,-0.321,18.163,11.29,1336
E01016425,4.135,0.035,0.039,1.908,-0.7180000000000001,-1.291,20.59,5.829999999999999,1635
E01016426,3.562,0.026000000000000002,0.027,0.137,-0.95,-1.311,20.413,13.949,1369
E01016427,3.1990000000000003,0.026,0.02,2.043,-1.285,-0.607,16.943,13.054,1660
E01016428,6.647,0.065,0.04700000000000001,3.16,-0.511,-0.986,15.361,14.549,1887
E01016429,3.3399999999999994,0.020000000000000004,0.027,2.507,-0.917,-0.8590000000000001,12.65,18.197,1633
E01016430,2.757,0.013,0.023,1.072,-1.535,-0.914,22.104,6.326,1461
E01016431,9.03,0.062,0.053,12.642,-0.537,0.139,12.809,11.374,1672
E01016432,8.698,0.077,0.051,11.431,-0.28,-0.565,14.981,7.242,1453
E01016433,16.337,0.098,0.072,23.908,-0.156,0.364,20.232,15.317,1390
E01016434,17.841,0.09900000000000002,0.069,26.545999999999996,-0.254,0.904,18.234,15.015,1786
E01016435,26.376,0.154,0.111,34.418,0.301,0.36100000000000004,34.628,9.225,1486
E01016436,23.845,0.147,0.11700000000000002,32.661,0.308,0.19400000000000003,22.109,13.501,1492
E01016437,23.232000000000003,0.135,0.097,37.266,0.0,0.012000000000000002,31.986,15.297,1426
E01016438,37.313,0.229,0.128,52.464,0.747,0.626,37.919,15.061,1351
E01016439,22.981,0.144,0.095,32.079,0.35799999999999993,-0.239,30.813,11.793,1553
E01016440,31.471,0.19499999999999998,0.142,42.06,0.591,0.465,24.877,16.977,1419
E01016441,49.57899999999999,0.266,0.21399999999999997,71.839,1.098,0.531,39.018,9.827,1440
E01016443,41.41,0.262,0.158,65.23,0.739,0.608,32.008,11.464000000000002,1526
E01016444,28.311,0.175,0.102,32.839,0.352,0.734,31.346,20.678,1744
E01016445,32.811,0.198,0.131,27.884,0.574,0.876,38.117,14.283,1817
E01016446,25.776999999999997,0.163,0.099,22.697,0.3,0.521,31.593,25.323,1546
E01016447,22.26,0.1,0.087,22.126,0.067,0.902,28.796,25.845,1943
E01016448,23.102,0.128,0.076,18.302,0.41,0.544,33.582,26.411,2478
E01016449,30.839999999999996,0.182,0.128,38.383,0.497,0.37,32.751,22.031,2227
E01016450,38.469,0.209,0.139,37.296,1.001,1.008,42.099,13.675,1532
E01016451,39.144,0.249,0.16,35.867,1.067,0.477,39.243,12.135999999999997,1455
E01016452,27.356,0.138,0.112,33.418,0.633,0.38,33.198,16.974,1829
