lsoa_code,rDERI_overall_z,rDERI_score_0_10,rDERI_decile
E01001211,-0.2789690579818173,3.481221344428426,5
E01001212,-0.10207159571474383,4.033098613971333,7
E01001213,0.42901941205942196,5.689974023561382,10
E01001214,0.1032203765231418,4.673559882582821,9
E01001215,0.8037909989752144,6.859170672505325,10
E01001216,0.17326007907782173,4.892066803542019,9
E01001217,-0.15887143750460261,3.855896854286785,6
E01001218,0.7547644279880813,6.706219636437993,10
E01001219,0.6086243250042638,6.250297883961613,10
E01001220,0.5071124017013054,5.933605251175816,10
E01001223,-0.44955058663872194,2.9490482591667595,3
E01001224,-0.674215014693975,2.2481496169275585,1
E01001225,-0.19367755539800457,3.7473101902373114,6
E01001226,-0.2363792586349794,3.6140912108057472,5
E01001227,-0.5807448604072527,2.539753876651934,2
E01001228,-0.28810661285988,3.45271438468024,5
E01001229,0.19556515457647183,4.96165324082261,9
E01001230,-0.361729256937766,3.223029553312279,4
E01001231,-0.4262479878675339,3.0217467276370495,3
E01001232,-0.07571564468988083,4.115322802500664,7
E01001233,0.0570165635724712,4.529415168425249,8
E01001234,-0.4738583872920136,2.8732138041033024,2
E01001235,-0.5077018566791828,2.767630370413048,2
E01001236,-0.2553168289906474,3.555010574567541,5
E01001237,-0.2304274068228985,3.6326595479920436,5
E01001239,-0.07878754286198157,4.105739223664619,7
E01001240,0.06774733767310938,4.562892586556895,8
E01001241,-0.18826870641028837,3.7641844900291535,6
E01001242,0.01341560208866425,4.393390720902081,8
E01001243,-0.2588744028353574,3.543911805176199,5
E01001244,0.2576527316598838,5.155351454885153,10
E01001245,-0.4280019069154241,3.0162749246911846,3
E01001246,-0.11905815919435343,3.980104647003673,7
E01001247,-0.1681486649797306,3.826954149839322,6
E01001248,-0.1148108393623792,3.99335525694293,7
E01001249,0.3500786100495201,5.443697826546311,10
E01001250,0.27279373624802944,5.202587724773676,10
E01001251,-0.41749576415299267,3.049051547412911,3
E01001252,0.008928506561803929,4.379392068825303,8
E01001253,-0.3719458453118066,3.191156270204369,4
E01001254,-0.1622369994775362,3.8453971154646656,6
E01001255,-0.44418192095782166,2.9657971967665016,3
E01001257,0.4247471873061286,5.6766457162951,10
E01001258,0.027029459436733367,4.435862661001798,8
E01001259,-0.007950307135028832,4.326734255102299,8
E01001260,-0.003669319757043566,4.34008989963689,8
E01001261,0.06663162665986556,4.559411838219995,8
E01001262,0.4628977378540646,5.795666200807005,10
E01001263,0.330242103312483,5.381812726358849,10
E01001264,0.1482771569435521,4.814126132850837,9
E01001265,-0.3119914993030516,3.378199319598645,4
E01001266,-0.15668965495172238,3.8627034878166775,6
E01001267,0.6195959982626862,6.284526849163123,10
E01001268,0.02677324293181213,4.435063327515972,8
E01001269,-0.3847626273872565,3.151171012047037,3
E01001270,-0.2931766543973251,3.4368970821350513,4
E01001271,-0.2581836354993603,3.5460668320849735,5
E01001272,-0.22803341356929482,3.640128227548951,5
E01001273,-0.46831943113865876,2.8904940067633964,2
E01001274,-0.6950716644638192,2.183081917372794,1
E01001275,-0.3995707874766066,3.104973136439717,3
E01001276,0.05427420154643923,4.5208596626105875,8
E01001277,-0.29161068095554704,3.4417825402764493,4
E01001278,-0.09590734746451057,4.052329576640472,7
E01001279,-0.5499885462009876,2.6357061333311793,2
E01001280,-0.32737052708950876,3.330220474937773,4
E01001281,-0.39622747814072684,3.1154034524198124,3
E01001282,0.61144900807688,6.259110211518274,10
E01001283,0.9566695349397024,7.336114705045599,10
E01001284,-0.300457190249427,3.4141835723120497,4
E01001285,-0.0680032635881923,4.139383564987173,7
E01001286,-0.06562527223301157,4.14680232249378,7
E01001287,-0.04458938065545514,4.212429213108499,7
E01001288,-0.4018022352504218,3.098011559440486,3
E01001289,-0.5399952508958127,2.6668827961056256,2
E01001290,-0.3673727363303921,3.205423263442377,4
E01001291,0.048046154352837066,4.501429662678761,8
E01001292,-0.15000000079605566,3.8835735897520114,6
E01001293,-0.07827859095159087,4.107327030448477,7
E01001294,0.025991383757054332,4.432624116116314,8
E01001295,-0.008518304161915768,4.324962241845075,8
E01001296,0.17814569804027872,4.907308752287203,9
E01001297,0.024797914594092932,4.4289007811713255,8
E01001298,0.4351265760088676,5.709026897027608,10
E01001299,-0.4334170934362654,2.9993808533298023,3
E01001300,-0.69371432268718,2.1873164952120008,1
E01001301,-0.15497907717104895,3.8680400764982807,6
E01001302,-0.574565520239764,2.559031922450363,2
E01001303,-0.6251816997720434,2.4011216924392937,1
E01001304,-0.26980811566887647,3.5098012673132035,5
E01001305,-0.5630625006944324,2.5949185594705817,2
E01001306,-0.5625285144368579,2.59658446735884,2
E01001307,-0.3811507954631224,3.16243905351464,3
E01001308,-0.1815487517858161,3.78514912209384,6
E01001309,-0.34724331329493374,3.268222191589299,4
E01001310,-0.2317469838784041,3.628542786942954,5
E01001311,-0.18124453596594448,3.786098201825516,6
E01001312,-0.292313891282304,3.4395886942479565,4
E01001313,-0.23444075566168943,3.6201388709258504,5
E01001314,-0.41321260867514176,3.0624139558943586,3
E01001315,-0.23833649411306423,3.6079851098043254,5
E01001316,0.07503485987140897,4.585627892089198,8
E01001317,0.054293960988153124,4.520921307286554,8
E01001318,0.6284966922586558,6.312294860284259,10
E01001319,-0.2924077537203031,3.4392958661579898,4
E01001320,0.24577789613951193,5.118304842009724,9
E01001321,0.13627541155635334,4.776683591905639,9
E01001322,-0.11745833535809884,3.985095710183363,7
E01001323,-0.1517179719832701,3.878213935431352,6
E01001324,-0.014345546484844846,4.306782656106939,8
E01001325,0.3285346717014905,5.376485952965214,10
E01001326,0.14934795795562758,4.817466772853212,9
E01001327,0.2004048576309636,4.976751943047512,9
E01001328,0.20688905071632643,4.996981056169194,9
E01001329,0.05749293665923814,4.530901337164129,8
E01001330,0.31100666779861963,5.3218028229164105,10
E01001331,0.09115889085059803,4.635930966405693,9
E01001332,0.17338581265285444,4.892459061866077,9
E01001333,0.9532935946740965,7.325582588462096,10
E01001334,0.4841257302813966,5.861892399580768,10
E01001335,0.3960862277031982,5.587230458860461,10
E01001336,0.4293741976298588,5.691080868675929,10
E01001337,-0.18793743898858364,3.7652179642115184,6
E01001338,0.5404027123489149,6.037462963474143,10
E01001339,0.346012382876191,5.431012181873975,10
E01001340,0.0928063646558523,4.641070685956415,9
E01001341,-0.30500717478011,3.3999887217637434,4
E01001342,-0.24765336890716738,3.5789187153171054,5
E01001343,-0.3054802233204542,3.3985129248050945,4
E01001344,-0.2137463722140359,3.6847003388270814,5
E01001345,-0.28171228195849213,3.472663149536369,5
E01001346,-0.2465728011352768,3.582289825246352,5
E01001347,-0.2196115667545376,3.666402351355316,5
E01001348,-0.2171337491896356,3.674132542476311,5
E01001349,0.18054452975134472,4.91479252666039,9
E01001350,-0.18314963456677294,3.780154755262965,6
E01001351,0.3275002491680648,5.373258805011906,10
E01001352,-0.4882274772319238,2.8283857210984618,2
E01001353,-0.0860896392518564,4.082958450181848,7
E01001354,-0.031709575066410665,4.252611089375292,7
E01001355,0.060625932582236364,4.540675526196094,8
E01001356,0.6560095404431008,6.398128287959191,10
E01001357,-0.23652211487560512,3.6136455339090667,5
E01001358,0.005541470019340522,4.368825334543526,8
E01001359,0.3837384525047913,5.548708388650441,10
E01001360,0.7163928130624001,6.586509484569532,10
E01001361,0.21648108427065751,5.026905879394391,9
E01001362,0.11493033048964336,4.710092104914814,9
E01001363,0.07376104270004563,4.581653890803823,8
E01001364,0.9389468438782158,7.280824198180106,10
E01001365,0.36700471161440734,5.496503166973032,10
E01001366,0.22270521575998037,5.046323663276545,9
E01001367,0.25960927013232715,5.161455381397663,10
E01001368,0.2870270770085514,5.246992303192847,10
E01001369,0.38393480525294726,5.549320961703388,10
E01001370,0.15784056292879092,4.843961644988911,9
E01001371,0.20533771115452984,4.992141252191646,9
E01001372,0.1059178637078008,4.681975389753009,9
E01001373,0.2046167908217668,4.989892155230591,9
E01001374,-0.43745607904467504,2.98678019574701,3
E01001375,-0.7246822853454354,2.090703946585712,1
E01001376,0.0005538188096435304,4.353265069880802,8
E01001377,-0.6052560443449521,2.4632849149639555,1
E01001379,-0.7511796221169194,2.008038668745108,1
E01001380,-0.4851147797164272,2.8380965840116428,2
E01001381,-0.33505113575112233,3.306258834774731,4
E01001382,-0.6584911102525965,2.297204393284725,1
E01001383,-0.5540595872313941,2.6230054705898116,2
E01001384,-0.46057841047202563,2.914644117761184,3
E01001385,-0.6456442673205393,2.337283434039342,1
E01001386,-0.5891878854595239,2.513413681870083,2
E01001387,-0.37409954778660864,3.184437239722138,3
E01001388,0.2518912879546541,5.137377144909654,9
E01001389,0.1277822486174133,4.7501869790517555,9
E01001390,-0.4890934599181434,2.8256840647026182,2
E01001391,-0.14600387225052758,3.89604054367088,6
E01001392,-0.45876874286622193,2.9202898427154707,3
E01001393,-0.2688825845285613,3.5126887004739067,5
E01001394,0.22292489087984535,5.0470089964847435,9
E01001395,0.05310959830061976,4.517226382340952,8
E01001396,0.074835074510946,4.585004610116613,8
E01001397,0.1360047983303882,4.775839344134451,9
E01001398,-0.4289743947558499,3.013240997990599,3
E01001399,-0.33632058817932137,3.3022984504316732,4
E01001400,0.35403826293126356,5.456050985222014,10
E01001401,-0.29636811576656913,3.4269404950606086,4
E01001402,-0.36831469989631066,3.202484565090768,4
E01001403,0.0025123097902032634,4.3593750877460895,8
E01001404,-0.07317287233559834,4.123255636844165,7
E01001405,0.21934511277423882,5.0358409551732795,9
E01001406,-0.26860808794982444,3.513545063365893,5
E01001407,-0.4419597400380885,2.97272986342376,3
E01001408,-0.4310517421416022,3.0067601769067434,3
E01001409,0.09256119820532037,4.640305825965949,9
E01001410,0.025199357148285657,4.430153184783265,8
E01001411,-0.44339455759660956,2.968253579895773,3
E01001412,0.3650682322513868,5.490461820027215,10
E01001413,-0.24083462505441264,3.600191545865061,5
E01001414,0.5285135103960181,6.000371530806202,10
E01001415,-0.038246000745067045,4.232219023203869,7
E01001416,-0.41262948984596465,3.064233145514951,3
E01001417,0.0954891115975966,4.649440207136143,9
E01001418,0.09585613750441502,4.650585239137793,9
E01001419,-0.21560988084116975,3.6788866429168507,5
E01001420,-0.038367691680565225,4.231839376936759,7
E01001421,0.18958520414655222,4.942997242749085,9
E01001422,-0.27389690507609515,3.4970452339316456,5
E01001423,0.3355662406644317,5.398422746349011,10
E01001424,0.11210908559717143,4.701290503648094,9
E01001425,0.26642503640944215,5.182718922630255,10
E01001426,0.16420564237796884,4.8638191523935825,9
E01001427,0.4290900234638839,5.6901943140539295,10
E01001428,0.22845880022282264,5.064273454317889,9
E01001429,1.046741913986619,7.6171187283514685,10
E01001430,0.22760720983517416,5.061616698410363,9
E01001431,0.06817280642953914,4.564219946104991,8
E01001432,0.14798344169340022,4.813209812355339,9
E01001433,-0.0648824112163671,4.1491198690784605,7
E01001434,-0.24590085544192383,3.5843861331852915,5
E01001435,-0.18454005890727854,3.7758169678311377,6
E01001436,-0.01419179934530286,4.307262309972421,8
E01001437,0.41572890581335575,5.648510860642468,10
E01001438,-0.0698181858077384,4.133721446909731,7
E01001439,-0.012855010971367912,4.311432766169526,8
E01001440,0.1402728964503739,4.789154777303541,9
E01001441,-0.10157657659970783,4.034642953805701,7
E01001442,0.1972016631179837,4.966758751404269,9
E01001444,-0.17418029159262424,3.80813693458159,6
E01001445,-0.29947723653760394,3.4172407907245046,4
E01001446,0.001731107548089278,4.356937925817289,8
E01001447,0.3093913950036524,5.3167635627244945,10
E01001448,-0.0739972489999539,4.120683781167047,7
E01001449,-0.16252784654323604,3.8444897430104996,6
E01001450,-0.12936390162663883,3.947953224811107,6
E01001451,-0.21935054691168734,3.6672166700929765,5
E01001452,-0.5779188254912341,2.5485704216328378,2
E01001453,-0.41439426474301416,3.0587274749470423,3
E01001454,0.0607606988025498,4.541095964187346,8
E01001455,-0.3469722361991119,3.2690678865221745,4
E01001456,-0.6161673154827003,2.429244389760425,1
E01001457,-0.3441110226862522,3.277994180211296,4
E01001458,0.2939356712202239,5.2685454451150395,10
E01001459,-0.0735266256832073,4.122152012015024,7
E01001460,0.02454431287378552,4.428109605180664,8
E01001461,0.3150961151885047,5.334560909044644,10
E01001462,-0.08684795196075128,4.080592698056965,7
E01001463,-0.03593796902411816,4.239419523583307,7
E01001464,0.07145355115870307,4.574455075654022,8
E01001465,-0.0813130905474172,4.097860126119203,7
E01001466,-0.145135778879089,3.8987487848937787,6
E01001467,-0.28475688520100734,3.4631647242747103,5
E01001468,-0.17595811634639072,3.8025905516190512,6
E01001469,-0.19385257608697862,3.7467641680462256,6
E01001470,-0.3587217314824318,3.2324123048514997,4
E01001471,0.05142185121858526,4.511961019913615,8
E01001472,-0.2930350515351335,3.4373388487943597,4
E01001473,-0.19342188942825844,3.7481078061866313,6
E01001474,-0.32532609662204576,3.33659860320312,4
E01001475,-0.2916125305073058,3.4417767701225896,4
E01001476,-0.060616266009917964,4.162429209629962,7
E01001477,0.10584425267578185,4.681745741148454,9
E01001478,-0.11658284277698816,3.987827035149682,7
E01001479,0.30633485647945685,5.307227902272571,10
E01001480,0.019690897658581,4.412968124332956,8
E01001481,-0.00716421597298256,4.329186669278072,8
E01001482,0.1036125209792973,4.67478327837921,9
E01001483,0.2886694143622036,5.252115998257696,10
E01001484,0.09342989369033705,4.6430159456374875,9
E01001485,0.3304869370161703,5.382576548259692,10
E01001486,0.667577386679923,6.434217168567502,10
E01001487,0.23487542925594132,5.084291783948423,9
E01001488,-0.06548515949640166,4.147239440321914,7
E01001489,-0.05380075022993658,4.183691969372122,7
E01001491,0.08027155568810036,4.601965115651959,8
E01001492,0.10291333080612601,4.672601974256947,9
E01001493,0.16725954846938862,4.873346600292347,9
E01001494,-0.05800101761299514,4.1705881516858465,7
E01001495,-0.35298438687179595,3.250311431484328,4
E01001496,-0.15798024265604074,3.858677166527287,6
E01001497,0.08623634142107671,4.620573803541181,9
E01001498,-0.28282724477207516,3.469184735401331,5
E01001499,0.0058902781932970065,4.369913531627704,8
E01001500,-0.1761784183177799,3.8019032627858085,6
E01001501,0.20024409354724335,4.976250398014434,9
E01001502,0.0028771081885733698,4.360513170460482,8
E01001503,0.2248463086673187,5.053003354960056,9
E01001504,-0.04881564175262479,4.199244301325196,7
E01001505,-0.0423262320281903,4.219489689098251,7
E01001507,0.3193039203152028,5.3476882426667895,10
E01001508,-0.037276084570664,4.235244926928858,7
E01001509,0.13867134271111664,4.784158317245154,9
E01001511,-0.18774856858421166,3.765807194162737,6
E01001512,-0.23796740547783904,3.609136577019382,5
E01001513,0.36723644583861564,5.497226121668238,10
E01001514,-0.2978807398427719,3.4222214740281913,4
E01001515,0.03075413174387463,4.44748273715475,8
E01001516,-0.0977873435945509,4.0464644437114785,7
E01001517,0.2947996596679175,5.271240879969326,10
E01001518,-0.27093591518104865,3.506282805785306,5
E01001520,-0.22578750815847026,3.6471349088766125,5
E01001521,-0.46051578726161296,2.9148394870215992,3
E01001522,-0.33657735367821356,3.3014974042175256,4
E01001523,-0.40268133729425015,3.0952689738240515,3
E01001524,-0.226617596064147,3.644545235508807,5
E01001525,-0.17668522891893032,3.8003221363685395,6
E01001526,-0.3438220054472388,3.278895844049056,4
E01001527,-0.04187637316661577,4.220893139871505,7
E01001528,-0.1357439210383016,3.9280491083392532,6
E01001529,0.044876489679326635,4.49154107601977,8
E01001530,-0.3787907088123803,3.1698019526766963,3
E01001531,-0.5128269547946079,2.7516413046693566,2
E01001532,-0.541423661057364,2.6624265021054656,2
E01001533,-0.3728631277877634,3.188294570880122,3
E01001534,-0.3285231636700583,3.326624527767606,4
E01001535,-0.23098779705356187,3.630911266098038,5
E01001536,-0.2708513891817846,3.506546506446025,5
E01001537,-0.2914175141189225,3.442385174056472,4
E01001538,-0.48257743347290183,2.8460124902028108,2
E01001539,-0.38081285098217127,3.1634933585058707,3
E01001540,-0.3346613337737509,3.3074749226042406,4
E01001541,-0.6415245664622881,2.350135903666932,1
E01001542,-0.18534854781320884,3.7732946781151497,6
E01001543,-0.31732544446362915,3.3615587016192485,4
E01001544,-0.42398961259336976,3.028792311920374,3
E01001545,0.17964827425615937,4.9119964264272,9
E01001546,-0.04240754232498586,4.219236020650969,7
E01001547,-0.07055472545564441,4.1314236214656175,7
E01001548,-0.05760274436517789,4.17183066782893,7
E01001549,0.2789290297435265,5.221728355615669,10
E01001550,-0.07527822134256872,4.116687457479063,7
E01001551,0.35034064158983264,5.444515301535203,10
E01001552,0.0022394586638661653,4.358523858267357,8
E01001553,0.19989156171115652,4.975150584005611,9
E01001554,0.24575698784161604,5.118239613180516,9
E01001555,-0.03889050541253313,4.230208324624419,7
E01001556,-0.09913795893053462,4.042250850739183,7
E01001557,-0.04370492256884203,4.215188508282154,7
E01001558,-0.11958680870799254,3.978455388464894,7
E01001559,0.000770824541349413,4.353942075243989,8
E01001560,-0.042093496102484994,4.220215768859694,7
E01001562,0.4029066551126115,5.608508541697735,10
E01001563,-0.2995456161857485,3.4170274627715385,4
E01001564,-0.4114722199106325,3.067843547630674,3
E01001565,-0.09343998292326738,4.060027156857493,7
E01001566,-0.2634742815033197,3.529561296994962,5
E01001567,-0.5149269266262967,2.7450899007897482,2
E01001568,-0.42491866760373287,3.025893885137969,3
E01001569,-0.27297519378939117,3.499920750073562,5
E01001570,-0.339719792345235,3.2916937561095407,4
E01001571,-0.38464145204825523,3.15154904977786,3
E01001572,-0.3953786588823777,3.1180515630745935,3
E01001573,-0.31340276194900923,3.373796521697095,4
E01001574,0.006024364421967872,4.370331848209602,8
E01001575,0.08201957750411769,4.6074185206616285,9
E01001576,0.186968327016094,4.934833219438755,9
E01001577,0.050646747050717485,4.5095428825006065,8
E01001578,-0.135611926706752,3.928460898708415,6
E01001579,-0.015539076699522869,4.303059130695369,8
E01001580,-0.5778323671952935,2.548840150591532,2
E01001581,0.05959983135670995,4.537474338709508,8
E01001582,-0.14191885142609367,3.9087848199862227,6
E01001583,-0.47722170880558984,2.8627210549721416,2
E01001584,-0.25517731178585273,3.5554458344805413,5
E01001585,-0.4463493400291037,2.959035373822945,3
E01001586,0.23998648321850813,5.100237035334162,9
E01001587,-0.38924498664865226,3.1371871359722365,3
E01001588,0.5548135272267628,6.082421218187079,10
E01001589,-0.15225547029585076,3.8765370707814624,6
E01001590,-0.36141542724027137,3.2240086260153866,4
E01001591,0.0447402775726557,4.491116127213016,8
E01001592,-0.4778077141305783,2.8608928601832084,2
E01001593,-0.37497744806217764,3.1816984033318203,3
E01001594,0.24986465300597968,5.131054534356055,9
E01001595,-0.13359306833153298,3.93475924823492,6
E01001596,-0.36385373336762755,3.216401701016975,4
E01001597,-0.10973064352824947,4.009204238436231,7
E01001598,-0.15798892127262362,3.8586500913439488,6
E01001599,-0.3074117093779633,3.392487155763993,4
E01001600,-0.3690957196971339,3.200047972334641,4
E01001601,-0.12386105296993542,3.9651207808203863,6
E01001602,0.09874647043738388,4.659602378370173,9
E01001603,0.3181415996315048,5.344062083438546,10
E01001604,-0.4234036222098682,3.0306204600954842,3
E01001605,-0.3547820330277089,3.244703210544269,4
E01001606,-0.575860232713764,2.5549927328778437,2
E01001607,-0.03914620467037049,4.229410604824309,7
E01001608,-0.2526976224976282,3.5631818649253075,5
E01001609,0.1892215652320043,4.941862777343599,9
E01001610,-0.19627678362412793,3.7392012272371176,6
E01001611,0.11283250304107122,4.703547390991545,9
E01001613,-0.11397596176740254,3.9959598729821506,7
E01001614,-0.24797738353819118,3.577907868086344,5
E01001615,0.07953221023230869,4.599658536766303,8
E01001617,-0.03821026904950419,4.23233049744624,7
E01001618,-0.05088135929106507,4.1927997625502975,7
E01001619,-0.34433917894587013,3.2772823878996755,4
E01001620,0.018223898344547657,4.4083914415164,8
E01001621,0.2494927778846793,5.129894373978829,9
E01001623,-0.18351049611075967,3.7790289545814506,6
E01001624,0.050501565445056434,4.509089951027802,8
E01001625,0.2484086575966983,5.1265121810591605,9
E01001629,0.10773385589028457,4.687640845855863,9
E01001631,0.002661165939643828,4.359839482906173,8
E01001632,-0.012574026303779295,4.312309370328483,8
E01001633,0.1363210610481182,4.776826007271854,9
E01001634,0.3475162011239259,5.43570373085276,10
E01001635,-0.18781824041115602,3.7655898349246493,6
E01001636,-0.11152446240690035,4.0036079576749515,7
E01001637,-0.04320661480041743,4.216743107919173,7
E01001638,0.31695552542798394,5.340361818977284,10
E01001641,-0.47533854726330804,2.8685960632212346,2
E01001642,-0.5432502973248462,2.656727839033498,2
E01001644,-0.49245483262914586,2.815197395363839,2
E01001645,0.06632400963331693,4.558452147546647,8
E01001646,-0.19628848300865362,3.739164727988883,6
E01001647,-0.03308298433351186,4.248326384854498,7
E01001648,-0.3352422723477338,3.305662534852189,4
E01001649,-0.021754427333660103,4.2836687409562515,8
E01001650,0.0809555330104237,4.604098959361391,9
E01001651,0.30270492766236157,5.29590340287874,10
E01001652,-0.01743468746530964,4.2971452838819015,8
E01001653,0.2260305538325765,5.0566979132646015,9
E01001654,0.08732358897805424,4.623965752783257,9
E01001655,0.1055288299026697,4.680761698434976,9
E01001656,0.036148331458059756,4.464311334758593,8
E01001657,-0.42504745712765873,3.0254920929929656,3
E01001658,0.029475226233411228,4.443492861482863,8
E01001659,-0.09265310878235207,4.0624820137378395,7
E01001660,0.08578898708069004,4.619178166267889,9
E01001661,0.09519056200487742,4.648508804661843,9
E01001664,-0.20240202019128148,3.720091971577579,6
E01001665,-0.4219642879538985,3.03511083462638,3
E01001666,-0.2021625374232827,3.720839099854107,6
E01001669,-0.16664978407493064,3.831630295503086,6
E01001671,-0.18849103376850404,3.7634908824791964,6
E01001672,0.1413536963331333,4.792526611362523,9
E01001673,0.8053604760978499,6.864067061283037,10
E01001674,0.15956072677723251,4.849328139881932,9
E01001675,0.34465857651816506,5.426788633685199,10
E01001676,-0.02117334532165241,4.285481576200225,8
E01001677,-0.10525543902683814,4.023165793391476,7
E01001678,-0.24880905615679363,3.575313250797742,5
E01001679,-0.5464110783316901,2.646866967264481,2
E01001680,-0.4274615351481829,3.017960753824182,3
E01001681,-0.38071718243251107,3.163791821227105,3
E01001682,-0.36160959389409064,3.2234028730476916,4
E01001683,-0.1775965086483303,3.797479164160766,6
E01001684,-0.02576388750234126,4.271160195599665,8
E01001685,-0.10128288240985772,4.035559208598155,7
E01001686,-0.17289362467758193,3.812151023957348,6
E01001687,-0.09570728844763188,4.052953712354842,7
E01001688,-0.18652602158277967,3.7696212449263338,6
E01001690,0.11335450374421163,4.705175906850714,9
E01001692,0.013202170006996491,4.392724864462119,8
E01001693,-0.0009515954770123273,4.348568541646857,8
E01001694,-0.19748423940996318,3.7354342574138055,6
E01001695,0.23097325224405318,5.072117936076356,9
E01001696,-0.12925894864487844,3.948280652713475,6
E01001697,0.03579563532411582,4.4632110081802185,8
E01001698,-0.10751890849988895,4.016104316440522,7
E01001699,-0.5210520581005643,2.7259809729945794,2
E01001700,0.12394104257857573,4.738203345859409,9
E01001701,-0.34593389967754923,3.272307245171207,4
E01001702,0.25674466193902507,5.152518497127141,10
E01001703,0.10476880580163088,4.678390607180796,9
E01001704,-0.054895042734839604,4.180278041597537,7
E01001705,0.013572099686711617,4.393878955532435,8
E01001708,-0.34707661017940544,3.2687422649642532,4
E01001710,0.24438502497132386,5.11395942106771,9
E01001712,0.13881438903117346,4.784604587143656,9
E01001714,-0.0961935351395727,4.051436740357429,7
E01001715,-0.5203635589135606,2.7281289238274327,2
E01001716,0.04472675333032805,4.491073934850091,8
E01001717,-0.350894973226717,3.256829896377007,4
E01001718,-0.6333150743672101,2.3757475321419945,1
E01001719,0.10674730522422421,4.684563046542784,9
E01001720,-0.7018187809153754,2.1620325469813113,1
E01001722,0.2918765461600934,5.262121473276955,10
E01001723,-0.360082875851236,3.228165863845041,4
E01001724,-0.13127177755836747,3.9420011136483177,6
E01001725,-0.09749435022451437,4.047378512115726,7
E01001726,0.06064815802301434,4.54074486419232,8
E01001727,-0.29263275624822077,3.4385939127260072,4
E01001728,-0.09852127125905015,4.044174767023441,7
E01001729,0.10433322532145756,4.677031701501859,9
E01001730,0.3749072239385443,5.521157092858014,10
E01001731,-0.026863138176598356,4.267730799536672,8
E01001732,0.21369137688781362,5.018202667525003,9
E01001733,-0.2378122916308967,3.609620494681183,5
E01001734,0.11771373197687289,4.718775643916039,9
E01001735,0.3772599623331601,5.528497067239383,10
E01001736,-0.33912377492915563,3.2935531861995515,4
E01001737,-0.5766404421159247,2.552558668369411,2
E01001738,-0.2988659296797172,3.4191479201726027,4
E01001739,-0.22277244539970564,3.6565411749783583,5
E01001740,0.4389430533898233,5.720933382792193,10
E01001741,-0.5866086626304611,2.521460232873155,2
E01001742,0.0420175201669652,4.48262178306911,8
E01001744,0.15649333704864152,4.839758626298503,9
E01001745,0.10023012976799411,4.664231036406391,9
E01001746,0.05881278884243895,4.535018956545041,8
E01001747,0.04519958666175611,4.492549060409006,8
E01001749,-0.14880624648494742,3.8872978142902066,6
E01001750,-0.23261389898627516,3.6258382216172222,5
E01001751,-0.691211064591589,2.1951260546316282,1
E01001753,8.66018659158585e-05,4.351807466092233,8
E01001755,0.03658491498624993,4.465673369704584,8
E01001756,-0.4365195630252441,2.989701899071993,3
E01001757,0.2564830488244517,5.151702327525288,10
E01001758,0.3269905195602489,5.371668572000299,10
E01001759,0.13290159898804935,4.766158113222773,9
E01001760,0.14901402316320358,4.81642497711976,9
E01001761,0.6693855806021082,6.439858295985561,10
E01001762,0.03542040156824757,4.462040369675997,8
E01001763,0.12062478131966616,4.727857413333284,9
E01001764,-0.026603424119014073,4.268541044540329,8
E01001765,0.6307820766151978,6.3194247063678635,10
E01001767,-0.10306229043555104,4.030007886210387,7
E01001768,-0.16947031562925993,3.8228309196787302,6
E01001769,-0.33624377404589395,3.3025380919374077,4
E01001770,0.13391023489048606,4.769304813128278,9
E01001772,0.21370001620302795,5.018229620097584,9
E01001773,0.028359017064118117,4.440010559019653,8
E01001774,-0.25683168051721045,3.5502846044290863,5
E01001775,0.27341955922883243,5.204540141012081,10
E01001776,0.5585562444780706,6.094097590198592,10
E01001777,-0.265929193139175,3.5219025668288984,5
E01001780,0.07564168447237914,4.587521037980512,8
E01001781,0.30367043800553195,5.298915561476583,10
E01001783,0.22192388946370034,5.043886114328771,9
E01001784,-0.1547679473951173,3.868698750301551,6
E01001785,0.00599879440623217,4.370252075948963,8
E01001786,0.10005111565184738,4.663672555689015,9
E01001787,0.8249194971204017,6.925086473198406,10
E01001788,0.6256413837772216,6.303386988864048,10
E01001789,-0.16262272095269506,3.8441937578144953,6
E01001790,0.25854247164816074,5.158127228313672,10
E01001791,-0.023278457981950735,4.278914134179539,8
E01001792,0.11783476940429201,4.719153251396103,9
E01001793,-0.2601729973865452,3.5398605044623945,5
E01001794,0.02125803160904542,4.4178572029805885,8
E01001795,-0.15412742784789202,3.870697016270329,6
E01001796,-0.01787792116855798,4.295762501999205,8
E01001798,0.6157828638585698,6.27263079267721,10
E01001799,-0.2902499363864946,3.4460277340044416,4
E01001800,0.20154643952232712,4.980313402262874,9
E01001801,0.3029599542729489,5.296699024182223,10
E01001802,0.11766401793691562,4.718620548143166,9
E01001803,-0.5639355173252663,2.5921949588698974,2
E01001804,-0.15968303818375137,3.8533648565914675,6
E01001805,-0.3448856413950172,3.2755775573131984,4
E01001806,0.04888226925300859,4.504038138810737,8
E01001807,-0.10644371031942074,4.0194586745440795,7
E01001808,-0.09457298611459693,4.056492461110018,7
E01001809,-0.022602088933155573,4.281024241916917,8
E01001811,0.33415413427079105,5.394017316158894,10
E01001812,0.006730430300857644,4.372534602869649,8
E01001813,0.4993981339098752,5.909538602673931,10
E01001814,-0.030182877282564784,4.257374016969438,7
E01001815,0.4258388287785209,5.680051373489854,10
E01001816,-0.15763418783508687,3.8597567738164633,6
E01001819,0.4586309692720778,5.782354915474697,10
