lsoa_code,fuel_poverty_pct,risk_fuel_poverty,fuel_poverty_pct_calc,fuel_pct_abs_diff
BACK TO CONTENTS,,,,
E01000171,8.94,8.94,8.936970837253057,0.0030291627469427596
E01000172,8.89,8.89,8.885542168674698,0.004457831325302308
E01000173,8.16,8.16,8.157099697885197,0.002900302114802855
E01000174,11.38,11.38,11.383108935128519,0.0031089351285178424
E01000175,8.18,8.18,8.180535966149506,0.0005359661495063506
E01000176,7.38,7.38,7.37913486005089,0.0008651399491101941
E01000177,6.83,6.83,6.827309236947792,0.002690763052208389
E01000178,7.5,7.5,7.503410641200546,0.003410641200545683
E01000179,6.21,6.21,6.212664277180406,0.0026642771804059606
E01000180,7.22,7.22,7.220708446866484,0.0007084468664846355
E01000181,7.03,7.03,7.027027027027027,0.0029729729729730536
E01000182,7.11,7.11,7.1065989847715745,0.003401015228425841
E01000183,8.05,8.05,8.054711246200608,0.004711246200606922
E01000184,9.67,9.67,9.673202614379086,0.0032026143790861994
E01000185,10.68,10.68,10.683760683760683,0.003760683760683392
E01000186,7.57,7.57,7.567567567567568,0.0024324324324318525
E01000187,8.5,8.5,8.500772797527048,0.0007727975270483967
E01000188,6.5,6.5,6.4981949458483745,0.0018050541516254626
E01000189,5.1,5.1,5.103969754253308,0.003969754253308366
E01000190,8.16,8.16,8.156606851549755,0.003393148450244965
E01000191,7.68,7.68,7.6794657762938225,0.0005342237061771726
E01000192,10.46,10.46,10.457516339869281,0.002483660130719656
E01000193,9.27,9.27,9.266409266409266,0.003590733590733919
E01000194,13.39,13.39,13.386880856760374,0.003119143239626254
E01000195,10.82,10.82,10.824742268041238,0.004742268041237452
E01000196,8.89,8.89,8.88888888888889,0.0011111111111112848
E01000197,10.55,10.55,10.546378653113088,0.0036213468869128462
E01000198,8.87,8.87,8.872901678657074,0.002901678657075024
E01000199,7.72,7.72,7.724719101123595,0.004719101123595415
E01000200,7.54,7.54,7.537154989384288,0.0028450106157116295
E01000201,7.54,7.54,7.5438596491228065,0.0038596491228064522
E01000202,8.81,8.81,8.805970149253731,0.004029850746269048
E01000203,9.88,9.88,9.878213802435724,0.0017861975642770034
E01000204,6.68,6.68,6.675567423230974,0.004432576769025864
E01000205,9.23,9.23,9.228441754916792,0.0015582450832081207
E01000206,7.39,7.39,7.394366197183098,0.004366197183098386
E01000207,9.44,9.44,9.44206008583691,0.0020600858369110853
E01000208,7.54,7.54,7.536231884057972,0.003768115942028416
E01000209,10.4,10.4,10.396039603960396,0.003960396039603964
E01000210,9.2,9.2,9.204368174726989,0.004368174726989693
E01000211,10.28,10.28,10.28225806451613,0.0022580645161305313
E01000212,8.22,8.22,8.221476510067115,0.001476510067114134
E01000213,8.85,8.85,8.853118712273641,0.0031187122736415773
E01000214,6.4,6.4,6.40096618357488,0.0009661835748797643
E01000215,10.3,10.3,10.29986962190352,0.00013037809648075438
E01000216,8.63,8.63,8.6340206185567,0.004020618556699773
E01000217,9.7,9.7,9.698996655518394,0.0010033444816048842
E01000218,9.89,9.89,9.888357256778308,0.0016427432216925553
E01000219,14.69,14.69,14.685314685314685,0.004685314685314523
E01000220,11.85,11.85,11.84573002754821,0.004269972451789172
E01000221,12.24,12.24,12.237762237762238,0.0022377622377618422
E01000222,13.1,13.1,13.104325699745548,0.004325699745548306
E01000223,11.95,11.95,11.945812807881774,0.004187192118225269
E01000224,15.97,15.97,15.973377703826955,0.003377703826954459
E01000225,9.16,9.16,9.163987138263666,0.003987138263665813
E01000226,15.44,15.44,15.443425076452598,0.0034250764525989297
E01000227,10.69,10.69,10.687022900763358,0.0029770992366415783
E01000228,9.13,9.13,9.126984126984127,0.0030158730158742486
E01000229,12.5,12.5,12.5,0.0
E01000230,8.95,8.95,8.951048951048952,0.0010489510489524179
E01000231,10.53,10.53,10.534124629080118,0.00412462908011868
E01000232,8.82,8.82,8.81578947368421,0.004210526315789664
E01000233,10.52,10.52,10.518934081346423,0.0010659186535768583
E01000234,9.47,9.47,9.465020576131687,0.004979423868313404
E01000235,13.0,13.0,13.0,0.0
E01000236,10.61,10.61,10.610079575596817,7.957559681770476e-05
E01000237,10.98,10.98,10.983397190293742,0.0033971902937413034
E01000238,14.71,14.71,14.714285714285714,0.004285714285712672
E01000239,8.41,8.41,8.40751730959446,0.0024826904055395005
E01000240,13.6,13.6,13.602391629297458,0.0023916292974579534
E01000241,10.96,10.96,10.96433289299868,0.0043328929986792275
E01000242,8.0,8.0,8.0,0.0
E01000243,13.77,13.77,13.768115942028986,0.0018840579710133198
E01000244,12.71,12.71,12.705530642750373,0.0044693572496274925
E01000245,10.69,10.69,10.687830687830688,0.002169312169311155
E01000246,8.3,8.3,8.297567954220316,0.0024320457796846995
E01000247,6.38,6.38,6.375,0.004999999999999893
E01000248,9.18,9.18,9.184993531694696,0.004993531694696074
E01000249,7.7,7.7,7.703703703703704,0.0037037037037039866
