lsoa_code,cluster,PC1,PC2
E01000383,1,1.5400143370692108,-0.6211637493409391
E01000471,1,1.4046304263392164,5.83251557095119
E01000509,1,4.785017610474784,1.5498748947865053
E01000522,1,3.0653194436958637,2.701975742911769
E01000532,0,-0.7024482360694861,-0.5015455714957459
E01000546,0,-0.016015027917592226,-1.3705493955871155
E01000547,0,-1.074651683537097,0.6961661650815828
E01000549,0,-3.0273695022975304,-0.38780985322104544
E01000552,1,2.9081171945112976,-0.7021951298415767
E01000556,1,3.1903350583374013,3.7721960778211834
E01000559,1,1.7472473398518586,-3.4327369108532024
E01000561,0,-0.1488401137123355,-1.0648051613372032
E01000584,0,-1.5935163622344464,0.5554708338537143
E01000585,0,-2.516338006486304,0.5189427480268786
E01000599,1,4.394212296349878,-1.9122580872623924
E01000603,1,4.493454160868672,-0.5569054122445234
E01000611,0,-0.4366109004335877,2.964543433745137
E01000616,1,0.6881495359954856,4.023281826070874
E01000637,1,2.0030305761444134,2.0024574598134
E01033485,1,3.8265673149974004,2.1195154633800755
E01033941,0,-2.1085214181340737,0.678721675616189
E01000505,1,0.33553996289228455,1.4038089257188844
E01000508,1,4.627657098666486,2.235176559885272
E01000523,1,3.6908952725166486,3.0518909972517014
E01000531,1,2.5438177737179153,-1.4804630839786557
E01000544,1,1.5094913566063326,-0.6161989525829923
E01000545,1,0.3307138223407329,-0.07350098873418966
E01000548,1,1.1086211005368591,-1.0277431463287885
E01000551,1,3.2764399741013257,-0.7971993040357273
E01000553,1,2.220182027778086,3.075155243952968
E01000570,1,1.803486340615901,2.9005472468441655
E01000572,0,-2.1501653068757904,3.9402010370145972
E01000579,0,-0.4720613083942921,-1.2294866316207786
E01000593,1,0.6382359768185429,3.763706153339473
E01000629,1,0.6576424909370344,4.549108301160611
E01033455,1,4.617804529192198,2.373301946823417
E01033933,1,4.916848329162065,4.009710751554552
E01000483,1,4.143073495988943,1.7811187564730584
E01000513,1,2.067306271243971,2.13878251270391
E01000517,0,-0.3164769397090972,3.3222828265070987
E01000526,1,6.3473151098723575,-1.538947832543816
E01000550,1,3.099368593539189,-3.0261499015464293
E01000557,1,1.5338481540037985,0.6593397201188306
E01000558,1,0.24778852441665497,-0.9804912395786857
E01000560,0,-2.1964793888987906,-0.11962975341522307
E01000567,1,0.08355325769816342,1.590414873590779
E01000574,0,-1.4856031154480978,4.982765692939468
E01000581,0,-2.7476995601827956,-0.5723405575633193
E01000592,1,0.8887194127002989,2.553091778283316
E01000602,1,5.059142844889682,1.028151086488989
E01000606,1,1.0898683104100488,3.920644147114399
E01000607,1,0.2598312129667812,4.867494727193081
E01000619,1,1.835058965803881,4.536566283765944
E01000639,0,-0.3364015460440686,2.708129414651834
E01000642,1,0.5975814421479781,0.7137339327762919
E01000644,1,1.4926849544610434,0.4027149645982634
E01033457,1,-0.2968329755467538,4.616037008722064
E01033935,1,2.303798049058442,4.237174186509507
E01000490,0,-0.24751496483287402,-1.3158577168260661
E01000493,0,-1.9032662921377006,1.4779576328535153
E01000504,0,-0.8920997351801363,-0.7661929322116764
E01000514,0,-0.6329300180304601,3.9631629629031235
E01000520,1,1.4983522948265589,2.1454599260308425
E01000521,1,7.545332596029834,0.2529373908600626
E01000530,0,-1.6976908151929668,1.0088046315191248
E01000555,0,-1.2631102961254161,1.924553311097721
E01000594,1,0.32858623446665797,5.814402937476838
E01000595,1,6.187952107289828,2.1464549997478297
E01000612,1,1.599187271355204,3.3957411483325246
