lsoa_code,ics_score_z,rDERI_score_0_10,ics_pct,deri_pct,ics_z,deri_z,ics_rank_desc,deri_rank_desc,ics_high,deri_high,quadrant,overlooked_flag
E01000651,-0.0326088156859414,4.128288889788293,0.5057136920839393,0.6551007687512985,-0.052356291191870526,0.32874874037605234,2380,1661,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000683,0.1336246967056389,3.0772370081922498,0.6098067733222522,0.2576355703303553,0.21454607853674004,-0.6435108625192069,1879,3574,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000706,0.2074066843996957,3.439904453475112,0.6557240806150011,0.3953874922086017,0.33300948026312005,-0.30803084244796824,1658,2911,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000718,-0.3686312906015798,3.749669627394598,0.2946187409100353,0.5167255350093497,-0.5918696152308507,-0.02148726618948294,3396,2327,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000733,0.4688709105493137,4.201853030629379,0.783710783295242,0.6798254726781633,0.7528130478747072,0.3967981331927752,1042,1542,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000764,0.2727075425014578,3.3262087354954604,0.6902140037398712,0.3559110741741118,0.43785569040404715,-0.4132033420641885,1492,3101,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000787,1.5815800973234375,4.493059945131911,0.9889881570745896,0.7708290047787243,2.53936447481701,0.6661746730307982,54,1104,1,0,Q2: High ICS & Low DERI (OVERLOOKED areas),1
E01000657,0.0458617108534355,3.688934090851516,0.5576563473924787,0.4944940785372948,0.07363496764573273,-0.0776697531580024,2130,2434,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000678,-0.7256959977478393,2.57951653948501,0.11115728236027425,0.11115728236027425,-1.1651680742040127,-1.1039196337049935,4279,4279,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000724,0.7835813012979956,4.707797275757178,0.889258258882194,0.8240182838146686,1.2581079662132952,0.8648141840352149,534,848,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000835,0.0033241284128874,3.027572597934716,0.5304383960108041,0.24163723249532515,0.005337177431420512,-0.6894521720211627,2261,3651,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000648,-0.5798083664248103,2.5323038462701124,0.17182630376064825,0.10305422813214211,-0.9309327870226385,-1.1475930195392183,3987,4318,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000687,0.3586587734642898,3.255225613239308,0.73613131103262,0.3266154165800956,0.575857871161872,-0.4788652027824559,1271,3242,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000692,0.0972183916674431,2.830167126189917,0.584458757531685,0.17411178059422397,0.15609258773358672,-0.8720591098218934,2001,3976,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000711,-0.2296946645184334,3.2315653966046924,0.3810513193434448,0.3180968211094951,-0.36879477183622916,-0.5007517273512101,2980,3283,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
E01000715,0.3092779278649701,3.5202530748610905,0.7130687720756285,0.42759193849989613,0.49657262644771044,-0.23370556879612278,1382,2756,0,0,Q4: Low ICS & Low DERI (consensus low risk),0
