lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01033081,Hounslow 031D,E02006973,Hounslow 031,E09000018,Hounslow,0.977,,,24.309999999999995,0.168,0.101,10.984,0.247,0.725,31.745000000000005,18.281,1396,141.92,96.32000000000001,99.06,169.0,121.06017191977077,4.804514135601108,13.601823708206688,54.78723404255319,19.908814589665656,19.908814589665656,45.21276595744681
E01034034,Hounslow 014F,E02000539,Hounslow 014,E09000018,Hounslow,0.976,,,12.087,0.065,0.041,3.5300000000000002,-0.709,0.088,26.502,39.323,2678,138.56666666249998,86.9375,99.8,50.0,18.6706497386109,2.979127663813274,9.833465503568597,59.8731165741475,15.384615384615385,15.384615384615385,40.1268834258525
E01034043,Hounslow 030B,E02006972,Hounslow 030,E09000018,Hounslow,0.98,,,34.247,0.223,0.125,17.574,-0.102,0.585,37.44,56.53900000000001,2416,181.78214285714284,89.55714285714285,96.85714285714286,75.0,31.043046357615893,3.467080197506073,16.695957820738137,50.0,26.713532513181022,26.713532513181022,50.0
E01002567,Hounslow 006C,E02000531,Hounslow 006,E09000018,Hounslow,0.955,,,21.331000000000003,0.118,0.062,3.849,-0.562,1.383,23.409999999999997,46.365,1645,133.53333333333333,92.41666666666667,99.89999999999999,70.0,42.5531914893617,3.773982983951231,11.052283256121774,52.415618795499675,18.663136995367307,18.663136995367307,47.584381204500325
E01002602,Hounslow 027C,E02000552,Hounslow 027,E09000018,Hounslow,0.96,,,15.556999999999999,0.081,0.058,17.46,-0.44,-0.41800000000000004,35.73,25.741,1415,154.65,96.225,100.0,76.0,53.71024734982332,4.002051029173599,19.107744107744107,30.555555555555557,30.05050505050505,30.05050505050505,69.44444444444444
E01002690,Hounslow 007F,E02000532,Hounslow 007,E09000018,Hounslow,0.982,,,10.253,0.055,0.047,0.453,-0.896,-0.117,26.297,34.205,1438,153.18,88.03999999999999,98.47999999999999,54.0,37.552155771905426,3.652012019895998,7.427055702917771,63.12997347480106,12.46684350132626,12.46684350132626,36.87002652519894
E01033000,Hounslow 025F,E02000550,Hounslow 025,E09000018,Hounslow,0.975,,,36.05,0.239,0.154,32.459,0.44899999999999995,0.4,40.629,22.204,1687,106.63333333333333,60.03333333333333,77.39999999999999,100.0,59.276822762299936,4.098947664378137,23.14814814814815,30.709876543209873,35.18518518518518,35.18518518518518,69.29012345679013
E01033083,Hounslow 018F,E02000543,Hounslow 018,E09000018,Hounslow,0.995,,,19.670000000000005,0.055,0.03,2.576,-0.53,0.869,42.424,56.136,1971,112.48333333333333,88.06666666666666,88.2,1955.0,991.8822932521563,6.900612120515799,11.447607510599637,62.32586311326469,18.594791035735916,18.594791035735916,37.67413688673531
E01034041,Hounslow 018I,E02000543,Hounslow 018,E09000018,Hounslow,0.977,,,20.096,0.10300000000000001,0.059,9.426,-0.166,0.868,38.786,26.022,2935,106.94166666666666,86.48333333333333,100.0,70.0,23.85008517887564,3.212861180258117,18.88412017167382,36.30901287553648,29.442060085836907,29.442060085836907,63.69098712446352
E01034046,Hounslow 031B,E02006973,Hounslow 031,E09000018,Hounslow,0.962,,,31.74,0.21100000000000002,0.11,15.18,0.732,0.722,39.674,25.042,3297,146.6541666625,93.0,98.55,152.0,46.10251744009706,3.8523264484283666,26.675603217158177,29.892761394101875,38.20375335120643,38.20375335120643,70.10723860589812
E01002556,Hounslow 022B,E02000547,Hounslow 022,E09000018,Hounslow,0.952,,,16.965,0.114,0.061,15.698,-0.235,-0.217,29.166,30.708,1714,131.54000000000002,98.24,99.84,62.0,36.17269544924154,3.6155744984741753,21.398891966759003,31.09418282548476,34.69529085872576,34.69529085872576,68.90581717451524
E01002561,Hounslow 023E,E02000548,Hounslow 023,E09000018,Hounslow,0.96,,,34.677,0.246,0.146,44.665,0.085,0.001,41.103,14.183,1411,163.425,100.0,100.0,70.0,49.61020552799433,3.9241532462332382,21.41119221411192,27.00729927007299,35.847526358475264,35.847526358475264,72.99270072992701
E01002588,Hounslow 016B,E02000541,Hounslow 016,E09000018,Hounslow,0.958,,,37.79,0.274,0.17100000000000004,42.939,0.142,-0.075,41.351,16.067,1839,70.34,9.739999999999998,62.48,122.0,66.34040239260467,4.20976038925123,24.31893687707641,29.700996677740864,37.60797342192691,37.60797342192691,70.29900332225914
E01002600,Hounslow 025D,E02000550,Hounslow 025,E09000018,Hounslow,0.967,,,27.138,0.16900000000000004,0.10299999999999998,36.925,-0.167,0.45499999999999996,29.312,32.556,1527,126.5,99.8,99.8,82.0,53.70006548788474,4.001864906646318,24.43267776096823,28.44175491679274,37.97276853252647,37.97276853252647,71.55824508320725
E01002613,Hounslow 024F,E02000549,Hounslow 024,E09000018,Hounslow,0.959,,,18.663,0.12,0.079,18.14,-0.077,-0.152,27.336,28.375,1816,138.56,99.56,100.0,92.0,50.66079295154185,3.944699136979662,22.0,31.93548387096774,32.645161290322584,32.645161290322584,68.06451612903226
E01002646,Hounslow 017B,E02000542,Hounslow 017,E09000018,Hounslow,0.972,,,29.885,0.211,0.118,13.973,0.255,0.193,41.424,31.453000000000003,2232,122.15,85.52000000000001,100.0,147.0,65.86021505376344,4.202604097465443,24.324324324324326,31.569867740080504,34.67510063254744,34.67510063254744,68.4301322599195
E01002656,Hounslow 019D,E02000544,Hounslow 019,E09000018,Hounslow,0.967,,,14.958,0.075,0.066,8.567,-0.178,-0.426,34.55,26.382,1295,149.35,97.375,100.0,54.0,41.6988416988417,3.7541717933758223,14.926660914581536,42.10526315789473,24.331320103537532,24.331320103537532,57.89473684210527
E01002665,Hounslow 016E,E02000541,Hounslow 016,E09000018,Hounslow,0.947,,,23.173,0.164,0.091,13.027,0.118,0.089,35.423,26.992,1665,130.1,96.65,100.0,108.0,64.86486486486487,4.187605140980982,24.17503586800574,31.99426111908178,38.1635581061693,38.1635581061693,68.00573888091822
E01034032,Hounslow 006G,E02000531,Hounslow 006,E09000018,Hounslow,0.972,,,24.157,0.158,0.086,11.761,-0.012,0.309,28.162000000000003,48.396,2421,131.69166666249998,64.475,91.0,184.0,76.00165220983064,4.343826878894007,14.8721399730821,46.76985195154778,22.611036339165544,22.611036339165544,53.23014804845222
E01002574,Hounslow 001D,E02000526,Hounslow 001,E09000018,Hounslow,0.962,,,10.811,0.05800000000000001,0.037,2.533,-0.987,0.383,24.389999999999997,34.972,1604,153.45999999999998,90.82000000000001,99.3,92.0,57.356608478803,4.066572608168843,6.774876499647142,66.2667607621736,10.23288637967537,10.23288637967537,33.733239237826396
E01002616,Hounslow 027E,E02000552,Hounslow 027,E09000018,Hounslow,0.946,,,17.155,0.102,0.068,23.838,-0.025,-0.053,23.950999999999997,24.358,1490,157.45,92.65,98.925,82.0,55.033557046979865,4.025950744248541,21.99074074074074,29.86111111111111,34.1820987654321,34.1820987654321,70.13888888888889
E01002624,Hounslow 017A,E02000542,Hounslow 017,E09000018,Hounslow,0.968,,,21.671,0.095,0.068,8.699,-0.345,0.538,43.248000000000005,40.185,1725,117.6,81.7,99.825,152.0,88.11594202898551,4.48993824135621,18.283321702721565,38.52058618283321,29.65806001395673,29.65806001395673,61.47941381716679
E01002630,Hounslow 012A,E02000537,Hounslow 012,E09000018,Hounslow,0.975,,,17.06,0.089,0.055,6.079,-0.959,0.464,39.05199999999999,34.0,1877,145.7,96.975,99.85,207.0,110.28236547682472,4.7120708043700725,19.872905834777583,44.771808203350666,26.8630849220104,26.8630849220104,55.228191796649334
E01002631,Hounslow 004E,E02000529,Hounslow 004,E09000018,Hounslow,0.984,,,23.712,0.178,0.092,11.339,-0.293,0.322,37.668,27.842999999999996,1553,89.4,59.8,74.75,97.0,62.459755312298775,4.150405930369153,24.965612104539204,34.18156808803301,34.869325997248964,34.869325997248964,65.818431911967
E01002636,Hounslow 010E,E02000535,Hounslow 010,E09000018,Hounslow,0.953,,,16.552,0.105,0.062,10.987,-0.561,0.139,35.128,25.373,2065,156.34,97.9,100.0,86.0,41.64648910411623,3.752944951771263,24.072984108299,34.66745144202472,34.13772807533844,34.13772807533844,65.33254855797529
E01002639,Hounslow 012B,E02000537,Hounslow 012,E09000018,Hounslow,0.97,,,14.789,0.072,0.057,4.379,-0.406,0.536,33.527,25.048,1844,138.27499999999998,99.05,100.0,89.0,48.2646420824295,3.8972066245989447,19.618528610354225,43.596730245231605,28.882833787465938,28.882833787465938,56.403269754768395
E01002651,Hounslow 021C,E02000546,Hounslow 021,E09000018,Hounslow,0.983,,,19.225,0.137,0.068,6.057,-0.166,0.426,34.705,25.576000000000004,1864,144.1,97.875,100.0,119.0,63.8412017167382,4.171941230266647,23.071937783538562,37.394685677252106,32.85806869734284,32.85806869734284,62.605314322747894
E01002658,Hounslow 015D,E02000540,Hounslow 015,E09000018,Hounslow,0.96,,,9.969,0.043,0.029999999999999995,3.578,-0.392,0.25,31.605999999999998,20.277,1315,148.275,94.375,99.85,43.0,32.69961977186312,3.5174865545606333,10.200364298724955,51.54826958105647,16.757741347905284,16.757741347905284,48.45173041894353
E01034036,Hounslow 015F,E02000540,Hounslow 015,E09000018,Hounslow,0.977,,,21.183,0.10499999999999998,0.061,5.868,-0.637,0.661,41.669,43.08,2620,146.93666666,87.0,97.86,387.0,147.70992366412213,5.001997587380052,19.883040935672515,42.10526315789473,29.751461988304094,29.751461988304094,57.89473684210527
E01002570,Hounslow 001B,E02000526,Hounslow 001,E09000018,Hounslow,0.96,,,13.409999999999998,0.07,0.046000000000000006,4.889,-0.416,0.123,27.627,37.983,1685,124.52000000000001,76.84,99.58,202.0,119.88130563798221,4.794809119014543,12.545322697606961,59.173313995649025,17.548948513415517,17.548948513415517,40.826686004350975
E01002573,Hounslow 001C,E02000526,Hounslow 001,E09000018,Hounslow,0.968,,,12.117,0.051,0.036,1.309,-1.195,0.356,26.116,46.687999999999995,1593,162.26,91.24,99.84,148.0,92.90646578782172,4.542299242073861,7.222222222222221,68.17460317460318,11.26984126984127,11.26984126984127,31.825396825396822
E01002582,Hounslow 008E,E02000533,Hounslow 008,E09000018,Hounslow,0.976,,,12.129,0.083,0.062000000000000006,2.126,-0.34,0.288,20.841,22.949,1694,161.31666666666666,93.13333333333333,99.76666666666667,59.0,34.828807556080285,3.578752250162445,6.158583525789068,66.12779060816013,11.316397228637413,11.316397228637413,33.872209391839874
E01002584,Hounslow 013B,E02000538,Hounslow 013,E09000018,Hounslow,0.977,,,18.791,0.088,0.063,10.289,-0.175,0.174,42.639,28.767,1881,110.675,82.375,99.65,213.0,113.23763955342902,4.738280836205444,27.851002865329512,27.449856733524353,42.12034383954155,42.12034383954155,72.55014326647564
E01002599,Hounslow 025C,E02000550,Hounslow 025,E09000018,Hounslow,0.954,,,26.574,0.16500000000000004,0.102,31.233,-0.343,0.634,38.082,18.987,1588,144.72,99.0,100.0,79.0,49.74811083123426,3.926874392228719,25.080906148867317,29.692556634304207,35.84142394822006,35.84142394822006,70.30744336569579
E01002603,Hounslow 025E,E02000550,Hounslow 025,E09000018,Hounslow,0.975,,,26.622,0.164,0.088,33.235,0.39699999999999996,0.311,37.98,14.123,1910,146.66,98.94,99.9,81.0,42.40837696335078,3.770652440069589,22.718187874750168,30.51299133910726,35.04330446369087,35.04330446369087,69.48700866089274
E01002606,Hounslow 026C,E02000551,Hounslow 026,E09000018,Hounslow,0.93,,,38.199,0.256,0.13,39.124,0.676,0.11000000000000001,46.292,24.566,1653,149.3,96.46000000000001,99.84,120.0,72.59528130671507,4.298580910999023,26.712856043110083,22.632794457274827,39.79984603541185,39.79984603541185,77.36720554272517
E01002619,Hounslow 010A,E02000535,Hounslow 010,E09000018,Hounslow,0.959,,,18.826,0.127,0.062,11.638000000000002,-0.522,0.502,35.336,26.614,1969,129.35999999999999,95.18,100.0,88.0,44.6927374301676,3.821939366894219,21.65680473372781,35.798816568047336,32.130177514792905,32.130177514792905,64.20118343195267
E01002641,Hounslow 018A,E02000543,Hounslow 018,E09000018,Hounslow,0.977,,,26.128,0.136,0.072,9.945,-0.322,1.409,40.204,36.113,2117,156.10666666,68.68,73.47999999999999,387.0,182.80585734529996,5.2138800774513525,18.290993071593533,42.44803695150116,28.12933025404157,28.12933025404157,57.55196304849884
E01002647,Hounslow 021A,E02000546,Hounslow 021,E09000018,Hounslow,0.98,,,23.875,0.135,0.089,10.95,0.11,0.434,43.058,23.868,2242,136.20000000000002,89.66666666666667,100.0,106.0,47.279214986619095,3.87700113649936,21.715328467153284,34.85401459854015,31.751824817518248,31.751824817518248,65.14598540145985
E01002649,Hounslow 018D,E02000543,Hounslow 018,E09000018,Hounslow,0.969,,,26.623,0.155,0.096,6.005,0.168,0.676,39.911,38.329,2114,121.02000000000001,88.74,99.76,184.0,87.03878902554399,4.47777750174249,19.126029132362255,39.07536415452818,29.449018366054464,29.449018366054464,60.92463584547182
E01002659,Hounslow 019E,E02000544,Hounslow 019,E09000018,Hounslow,0.944,,,14.745,0.086,0.058,10.789,-0.576,-0.41900000000000004,36.9,24.279,1472,131.1,97.7,100.0,43.0,29.211956521739133,3.4082377573444838,18.33616298811545,44.821731748726656,24.78777589134126,24.78777589134126,55.178268251273344
E01002669,Hounslow 014B,E02000539,Hounslow 014,E09000018,Hounslow,0.965,,,38.698,0.245,0.146,25.226,0.482,0.134,50.01,36.975,1734,132.94,93.26,99.76,105.0,60.55363321799308,4.119908879612837,22.906898861352982,33.087742799732084,33.48961821835231,33.48961821835231,66.91225720026792
E01034039,Hounslow 017G,E02000542,Hounslow 017,E09000018,Hounslow,0.98,,,28.32,0.174,0.11600000000000002,5.553,-0.166,0.9760000000000001,38.628,36.497,2763,101.679166675,75.9,92.225,149.0,53.926891060441555,4.006003047544917,20.97959183673469,37.22448979591837,33.714285714285715,33.714285714285715,62.77551020408163
E01002564,Hounslow 031E,E02006973,Hounslow 031,E09000018,Hounslow,0.962,,,34.25,0.24,0.138,15.098,0.10299999999999998,1.126,35.184,33.455,1836,135.71666666666667,92.91666666666667,100.0,176.0,95.86056644880173,4.573272485076935,20.267558528428093,42.474916387959865,27.157190635451506,27.157190635451506,57.525083612040135
E01002609,Hounslow 028B,E02000553,Hounslow 028,E09000018,Hounslow,0.947,,,15.969,0.09000000000000001,0.056,13.074,-0.362,0.392,27.667,31.540000000000003,1794,159.04000000000002,96.9,100.0,82.0,45.70791527313266,3.843913642242753,19.19332406119611,33.379694019471486,31.084840055632824,31.084840055632824,66.62030598052851
E01002632,Hounslow 010C,E02000535,Hounslow 010,E09000018,Hounslow,0.964,,,19.386,0.103,0.073,8.585,-0.532,0.967,30.375,31.447,1778,155.89999999999998,93.125,98.85,179.0,100.67491563554555,4.62178062204665,25.04708097928437,35.40489642184557,34.90269930947897,34.90269930947897,64.59510357815444
E01002652,Hounslow 021D,E02000546,Hounslow 021,E09000018,Hounslow,0.978,,,18.402,0.125,0.07,8.866,-0.609,0.568,31.54,27.872,1781,141.375,94.05,99.8,184.0,103.31274564851208,4.647393556348097,18.996865203761757,36.175548589341695,29.968652037617556,29.968652037617556,63.824451410658305
E01002661,Hounslow 016D,E02000541,Hounslow 016,E09000018,Hounslow,0.977,,,16.528,0.095,0.059,10.902,-0.544,0.332,34.362,27.700999999999997,1966,124.69999999999999,96.825,100.0,241.0,122.58392675483215,4.816920494130707,20.887728459530024,33.52480417754569,33.52480417754569,33.52480417754569,66.47519582245431
E01002666,Hounslow 021E,E02000546,Hounslow 021,E09000018,Hounslow,0.97,,,17.794,0.11799999999999998,0.077,10.639,-0.303,-0.04299999999999999,32.091,26.951,1516,155.46666666666667,96.56666666666666,98.0,110.0,72.55936675461741,4.298092791143023,24.13114754098361,29.901639344262293,37.31147540983606,37.31147540983606,70.09836065573771
E01002671,Hounslow 020C,E02000545,Hounslow 020,E09000018,Hounslow,0.959,,,17.739,0.097,0.081,8.7,-0.359,0.287,25.527,38.087,1676,190.45999999999998,99.24,99.84,67.0,39.97613365155131,3.712989791155074,15.081042988019732,46.93446088794926,21.987315010570825,21.987315010570825,53.06553911205074
E01002681,Hounslow 014C,E02000539,Hounslow 014,E09000018,Hounslow,0.973,,,26.437,0.158,0.121,12.14,-0.138,1.065,33.607,23.295,2058,120.68333333333334,79.61666666666667,99.89999999999999,574.0,278.9115646258503,5.634473712659132,15.726849456802897,43.04190377651319,22.762545266425246,22.762545266425246,56.95809622348681
E01002558,Hounslow 023B,E02000548,Hounslow 023,E09000018,Hounslow,0.953,,,23.82,0.149,0.098,24.786,-0.085,0.038,32.812,30.085,2237,101.13333333333333,86.96666666666665,100.0,166.0,74.2065265981225,4.320238017058422,23.501762632197416,27.262044653348998,36.83901292596945,36.83901292596945,72.737955346651
E01002587,Hounslow 016A,E02000541,Hounslow 016,E09000018,Hounslow,0.969,,,24.141,0.144,0.091,11.658,-0.12,0.449,40.743,30.936,2089,126.46,87.14,100.0,158.0,75.63427477261848,4.339044428009713,25.5440414507772,34.4041450777202,36.21761658031088,36.21761658031088,65.5958549222798
E01002591,Hounslow 024A,E02000549,Hounslow 024,E09000018,Hounslow,0.948,,,21.737,0.128,0.08799999999999998,29.305,0.086,-0.276,31.493,23.268,1772,142.44,99.1,100.0,81.0,45.71106094808126,3.843980987766693,25.589005235602098,28.534031413612563,37.04188481675393,37.04188481675393,71.46596858638743
E01002605,Hounslow 026B,E02000551,Hounslow 026,E09000018,Hounslow,0.961,,,31.415,0.193,0.113,26.324,0.075,0.683,37.886,37.542,1989,118.18333333333334,82.8,100.0,133.0,66.8677727501257,4.217561293765317,25.35693889206168,28.612221587664195,37.12164477441462,37.12164477441462,71.3877784123358
E01002612,Hounslow 024E,E02000549,Hounslow 024,E09000018,Hounslow,0.95,,,26.874,0.18,0.092,21.154,-0.113,1.02,30.336,30.987,1860,139.18,76.0,97.16,296.0,159.13978494623657,5.0760470897326115,17.622461170848265,40.91995221027479,28.673835125448026,28.673835125448026,59.08004778972521
E01002643,Hounslow 015B,E02000540,Hounslow 015,E09000018,Hounslow,0.956,,,22.949,0.139,0.086,9.325,0.055,0.372,34.847,36.219,2417,133.22142857142856,90.71428571428571,99.47142857142856,159.0,65.78402978899463,4.201463976944562,19.223659889094268,42.975970425138634,28.419593345656192,28.419593345656192,57.024029574861366
E01002653,Hounslow 019A,E02000544,Hounslow 019,E09000018,Hounslow,0.972,,,14.702,0.083,0.07,8.393,-0.396,-0.2,29.405,29.473,1872,157.47500000000002,97.675,100.0,68.0,36.32478632478633,3.619657618687805,17.01720841300191,42.128744423199485,25.36647546207776,25.36647546207776,57.871255576800515
E01002657,Hounslow 018E,E02000543,Hounslow 018,E09000018,Hounslow,0.96,,,8.719,0.053,0.032,4.742,-0.768,-0.046,25.354,24.779,1861,148.1,95.42,100.0,82.0,44.06233207952714,3.808046688647704,15.658816040738383,43.41183959261617,24.252068746021642,24.252068746021642,56.58816040738383
E01002578,Hounslow 007D,E02000532,Hounslow 007,E09000018,Hounslow,0.962,,,10.479,0.073,0.047,0.742,-1.103,0.458,19.286,29.545,1508,134.24,82.67999999999999,99.38,146.0,96.81697612732096,4.583098142011457,9.698451507742462,62.428687856560714,14.099429502852487,14.099429502852487,37.571312143439286
E01002590,Hounslow 022C,E02000547,Hounslow 022,E09000018,Hounslow,0.949,,,18.708,0.088,0.061,25.048,-0.155,0.36,30.539,29.748,1983,157.40666665999998,96.82000000000001,99.84,232.0,116.99445284921836,4.770637613608285,24.380767362797474,31.76299174356484,36.42544924720738,36.42544924720738,68.23700825643516
E01002617,Hounslow 028D,E02000553,Hounslow 028,E09000018,Hounslow,0.963,,,13.081999999999999,0.062,0.04599999999999999,12.086,-0.727,-0.302,38.835,21.92,1591,141.58,87.34,99.86,56.0,35.19798868636078,3.589003556137893,16.5402124430956,37.329286798179055,27.617602427921096,27.617602427921096,62.670713201820945
E01002625,Hounslow 004B,E02000529,Hounslow 004,E09000018,Hounslow,0.98,,,16.44,0.102,0.076,11.016,-0.7480000000000001,0.039,30.612,29.301000000000002,1680,133.6,94.55,99.8,70.0,41.666666666666664,3.7534179752515073,25.617501764290758,33.098094565984475,35.85038814396613,35.85038814396613,66.90190543401553
