lsoa_code,dpi_score,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse,pct_disabled,pct_limited_a_lot,pct_limited_a_little,pct_long_term_not_limited,pct_no_long_term_condition,risk_disability_limited,fuel_poverty_pct,risk_fuel_poverty,rDERI_score_0_10,rDERI_decile,broadband_score_z,deprivation_score_z,demography_score_z
E01001060,0.951,20.543,0.137,0.075,18.297,-0.456,0.878,32.404,12.221,1647,94.72,78.67999999999999,98.7,60.0,36.42987249544627,3.62246911543034,13.665594855305466,34.163987138263664,24.517684887459808,24.517684887459808,65.83601286173634,14.524103831891225,5.006180469715699,9.517923362175525,7.663782447466007,77.81211372064277,14.524103831891225,7.44,7.44,2.72968357425363,4.0,0.1098780545120787,-0.0947720393059871,-0.5300915959009966
E01001072,0.967,8.211,0.04,0.0259999999999999,2.115,-0.765,-0.296,37.588,9.538,1473,71.225,23.6,89.075,33.0,22.40325865580448,3.152875271463113,11.013567438148444,46.76775738228252,17.71747805267358,17.71747805267358,53.23224261771748,16.10512129380054,9.433962264150944,6.671159029649595,7.277628032345014,76.61725067385444,16.10512129380054,5.98,5.98,2.852393049367718,5.0,0.286008725280338,-0.7277831400413727,0.2599440680809284
E01001121,0.957,7.244,0.034,0.035,7.132,-0.642,-0.352,30.355,6.777999999999999,1348,136.7,75.775,86.875,44.0,32.640949554896146,3.515744061665237,14.53900709219858,41.04609929078014,24.46808510638298,24.46808510638298,58.95390070921986,14.577039274924472,5.13595166163142,9.441087613293051,8.761329305135952,76.66163141993958,14.577039274924472,5.83,5.83,2.736776268848193,4.0,0.418421201670077,-0.8680454802252122,-0.0461046935914077
E01001064,0.958,12.837,0.05,0.048,5.757999999999999,-0.908,0.934,33.514,13.276,1600,145.48,69.7,94.04,131.0,81.875,4.417333448506026,12.93166789125643,46.36296840558413,21.675238795003672,21.675238795003672,53.637031594415866,14.223331253898936,6.238303181534623,7.985028072364317,6.737367436057393,79.03930131004367,14.223331253898936,6.42,6.42,2.7147432949278643,4.0,-0.1492781134571332,-0.5394210813092403,0.1331508763497546
E01001199,0.947,22.254,0.178,0.105,11.745,-0.048,-0.122,31.141,22.304,1809,123.86,88.78,100.0,106.0,58.595909342178,4.087586936517445,15.13157894736842,49.122807017543856,20.833333333333336,20.833333333333336,50.877192982456144,12.507516536380036,5.953096812988576,6.554419723391461,4.990980156343957,82.501503307276,12.507516536380036,10.87,10.87,2.8597512256403474,5.0,-0.3060990324251402,0.3373701930732645,-0.1931241181677704
E01001203,0.955,32.757,0.222,0.15,10.312,0.394,0.23,37.315,39.622,1727,110.36666666666667,83.58333333333333,100.0,181.0,104.80602200347424,4.661607436551782,15.859649122807015,48.42105263157895,23.92982456140351,23.92982456140351,51.578947368421055,16.765402843601894,6.516587677725119,10.248815165876778,5.627962085308057,77.60663507109004,16.765402843601894,10.31,10.31,3.3666252197879527,9.0,-0.2173667270919777,0.8499834517451218,0.5816891187613523
E01001245,0.976,15.441,0.099,0.057,5.3,-0.547,0.209,29.718,34.669,2007,139.49166666666667,96.16666666666669,99.36666666666667,238.0,118.58495266567016,4.784027019769118,9.446064139941692,60.64139941690962,14.46064139941691,14.46064139941691,39.35860058309038,8.525345622119817,3.2718894009216597,5.253456221198157,5.023041474654378,86.45161290322581,8.525345622119817,8.01,8.01,2.6177090972468258,3.0,-0.5055384685016325,0.2313995502728002,-0.5448564633082882
E01001287,0.938,31.223,0.266,0.156,14.981,-0.334,-0.25,40.976,19.434,1470,99.825,96.475,100.0,36.0,24.489795918367346,3.238278212014951,22.37704918032787,33.68852459016393,32.131147540983605,32.131147540983605,66.31147540983608,12.368583797155226,5.936920222634509,6.431663574520717,3.957946815089672,83.6734693877551,12.368583797155226,12.02,12.02,2.834487973767108,5.0,-0.2293245951367208,0.2196003297665964,-0.2207182169761801
E01001319,0.933,18.036,0.11,0.067,19.152,-0.7300000000000001,-0.401,39.693,23.937999999999995,1467,124.025,96.075,100.0,48.0,32.719836400818,3.518086281426096,20.516836335160534,35.86530931871574,28.26938136256852,28.26938136256852,64.13469068128427,10.91026468689477,4.260813428018076,6.649451258876694,3.679793415106521,85.4099418979987,10.91026468689477,11.8,11.8,2.547145426484754,3.0,-0.3301301932178573,-0.0973695956140736,-0.5830753889990287
E01001332,0.965,39.944,0.267,0.167,22.069,0.471,0.367,51.268,23.328,1499,121.9,91.575,100.0,138.0,92.06137424949968,4.533259213656485,23.128119800332776,33.52745424292845,36.02329450915141,36.02329450915141,66.47254575707154,13.702074167190444,5.971087366436204,7.730986800754243,4.022627278441232,82.27529855436832,13.702074167190444,8.48,8.48,3.131345953466653,8.0,-0.2527044748026552,0.6791857488049624,0.1490432613084298
E01001383,0.962,11.570000000000002,0.071,0.052,2.013,-0.289,-0.223,26.021,29.019,1680,138.24,89.84,99.86,71.0,42.261904761904766,3.767272450112803,9.965156794425086,59.79094076655053,16.72473867595819,16.72473867595819,40.20905923344947,11.72453044963005,4.2686397268070575,7.455890722822994,6.829823562891292,81.44564598747866,11.72453044963005,7.22,7.22,2.366942143746665,1.0,-0.4377483375091843,-0.2362639119820489,-0.8258133857720124
E01032743,0.978,27.393,0.189,0.1189999999999999,12.956,-0.184,0.125,47.327,18.744,2384,85.025,56.8,98.625,102.0,42.78523489932886,3.779296657795445,18.381915526472337,36.2879238548483,28.25698988697204,28.25698988697204,63.7120761451517,10.90670170827858,5.256241787122208,5.650459921156373,3.37275514673675,85.72054314498467,10.90670170827858,5.37,5.37,2.9064531145362733,6.0,-0.089832422741499,0.7530155249026764,-0.6982408084617177
E01034029,0.971,21.852,0.125,0.081,6.483,-0.313,0.19,36.123,46.085,2527,104.9916666625,83.8625,99.0625,226.0,89.43411159477643,4.504621536873234,10.641627543035993,64.47574334898279,15.023474178403756,15.023474178403756,35.52425665101721,10.62992125984252,4.0682414698162725,6.561679790026247,4.52755905511811,84.84251968503938,10.62992125984252,4.25,4.25,2.7471083500682028,,,,
E01001200,0.962,15.981,0.085,0.072,3.514,-0.128,0.332,29.254,29.299,1548,127.1,92.14,100.0,102.0,65.89147286821706,4.203071498146636,9.607993850883934,54.88086087624904,15.142198308993082,15.142198308993082,45.11913912375096,12.743251726302574,5.649717514124294,7.09353421217828,6.089139987445072,81.16760828625236,12.743251726302574,10.22,10.22,2.4404419888023714,2.0,-0.3877235128677423,-0.0065944501848395,-0.9059561864201916
E01001207,0.966,16.207,0.095,0.066,3.76,-0.378,0.25,28.08,37.498,1637,114.84,91.44,100.0,91.0,55.58949297495418,4.035823331491644,8.997252747252746,59.89010989010989,13.118131868131869,13.118131868131869,40.10989010989011,8.915388983532084,3.1800113571834183,5.735377626348666,6.643952299829642,84.44065871663827,8.915388983532084,7.75,7.75,2.438398586819887,2.0,-0.2488220252186301,-0.0184743540016627,-1.0385255901337709
E01001216,0.954,22.184000000000005,0.117,0.071,15.428,-0.258,0.388,39.759,36.939,1643,74.25,73.825,100.0,86.0,52.34327449786975,3.976747906031044,29.0785498489426,29.531722054380666,42.82477341389728,42.82477341389728,70.46827794561933,12.92166952544311,6.746712407089765,6.174957118353345,3.2590051457975986,83.81932532875929,12.92166952544311,12.62,12.62,3.057205934052188,7.0,0.1915447281290535,-0.144755862831217,0.327446116008019
E01001219,0.959,36.023,0.243,0.159,25.18,0.16,-0.222,51.234,20.309,1966,68.08000000000001,30.84,99.32,147.0,74.77110885045778,4.327717070262197,28.30076968620486,26.287744227353464,38.4251036116045,38.4251036116045,73.71225577264653,17.34182976786527,8.557123350022758,8.784706417842512,3.732362312243969,78.92580791989076,17.34182976786527,12.52,12.52,3.651519150961843,10.0,0.0807836385011993,1.0261491830233718,0.8808577444134977
E01001223,0.961,11.670999999999998,0.062,0.0579999999999999,0.566,-0.564,-0.453,33.57,25.581,1471,126.48,86.26,99.64,79.0,53.70496261046907,4.001954429452952,7.868852459016394,69.42622950819673,11.147540983606556,11.147540983606556,30.573770491803277,11.691884456671252,4.951856946354883,6.740027510316368,6.189821182943604,82.11829436038515,11.691884456671252,8.02,8.02,2.466750559973057,2.0,-0.2431198552883175,-0.5161864014096681,-0.4695403344968636
E01001230,0.965,21.257,0.112,0.123,6.239999999999999,-0.515,-0.033,31.454,39.828,1411,132.22,91.22,99.72,88.0,62.36711552090716,4.148945044245276,6.571187868576242,67.9022746419545,9.435551811288963,9.435551811288963,32.097725358045494,12.399708242159008,3.792851932895696,8.60685630926331,7.075127644055435,80.52516411378556,12.399708242159008,7.39,7.39,2.575277415789985,3.0,-0.325691675128442,0.0094341816482712,-0.617939560562288
E01001249,0.964,41.534,0.27,0.176,14.648,0.573,1.05,40.063,38.77,2215,115.95714285714288,81.92857142857143,99.87142857142858,446.0,201.3544018058691,5.310020624511855,16.346153846153847,49.64574898785425,23.07692307692308,23.07692307692308,50.35425101214575,15.68144499178982,7.430213464696224,8.251231527093596,4.638752052545156,79.67980295566502,15.68144499178982,7.55,7.55,3.597454164659206,10.0,-0.2740464872328215,1.2276763485797426,0.8873747033722902
E01001288,0.963,16.018,0.1,0.079,3.0320000000000005,-0.341,-0.173,26.283,37.044,1437,125.25,96.325,100.0,64.0,44.537230340988174,3.818530240625975,11.728395061728394,51.5873015873016,17.813051146384478,17.813051146384478,48.4126984126984,13.143631436314362,4.539295392953929,8.604336043360433,6.775067750677506,80.08130081300813,13.143631436314362,11.23,11.23,2.472751948436552,2.0,-0.4073354659384927,-0.26057243866815,-0.5446449653730348
E01001292,0.953,13.864,0.086,0.064,9.379,-0.694,-0.033,27.63,28.178,1631,122.6,99.425,100.0,91.0,55.79399141630902,4.039430535207349,21.666666666666668,34.27536231884058,31.3768115942029,31.3768115942029,65.72463768115942,11.641791044776118,5.074626865671641,6.567164179104477,3.164179104477612,85.19402985074626,11.641791044776118,11.96,11.96,2.7195651712772,4.0,-0.2503653249782847,-0.3552790149941068,0.0631873769059588
E01001293,0.954,17.362,0.113,0.0809999999999999,11.515,-0.227,-0.366,33.573,21.563,1585,114.275,99.65,100.0,67.0,42.27129337539432,3.7674894446011264,25.36997885835095,30.37350246652572,35.16560958421424,35.16560958421424,69.62649753347428,13.24575807334428,6.239737274220033,7.006020799124248,4.488232074438971,82.26600985221675,13.24575807334428,13.56,13.56,2.7933997118607152,5.0,-0.1574578676208296,0.0315528180011685,-0.2160917320010757
E01001303,0.971,9.914,0.051,0.034,0.703,-1.107,-0.036,21.53,44.256,1644,121.12,95.9,99.62,79.0,48.05352798053528,3.892912109633477,6.870799103808813,63.10679611650486,10.231516056758776,10.231516056758776,36.89320388349514,10.666666666666668,4.579710144927536,6.086956521739131,5.797101449275362,83.53623188405798,10.666666666666668,7.67,7.67,2.276678950262885,1.0,-0.3317967196552252,-0.500858491029526,-0.9122342659815562
E01001304,0.952,14.074,0.097,0.069,1.745,-0.3649999999999999,-0.186,24.932,32.505,1618,136.2,94.92,99.7,76.0,46.97156983930779,3.870608540417485,8.549618320610687,63.89312977099236,13.053435114503817,13.053435114503817,36.10687022900764,9.83112183353438,3.3775633293124248,6.453558504221954,5.548854041013269,84.62002412545235,9.83112183353438,6.91,6.91,2.709508786627517,4.0,-0.3029227638644824,-0.1142971687120175,-0.1525400336051604
E01001315,0.959,18.255,0.1229999999999999,0.073,14.858,-0.712,0.068,37.099,20.767,1448,119.225,97.875,100.0,83.0,57.32044198895028,4.065952666357389,20.707070707070702,32.407407407407405,32.49158249158249,32.49158249158249,67.5925925925926,10.83844580777096,4.294478527607362,6.5439672801636,3.8173142467621,85.34423994546694,10.83844580777096,10.28,10.28,2.6274466092675968,3.0,-0.3719736484636907,-0.1098993479925824,-0.3106851185781118
E01001340,0.966,38.035,0.212,0.207,23.628,0.272,0.646,45.268,17.38,1862,115.125,87.65,100.0,231.0,124.06015037593984,4.8287948245687815,18.454258675078865,39.58990536277602,28.391167192429023,28.391167192429023,60.41009463722398,18.007662835249043,7.918263090676884,10.08939974457216,7.215836526181353,74.77650063856962,18.007662835249043,6.95,6.95,3.032082931019133,7.0,-0.2897479967980065,0.2085645927711908,0.3872096349745581
E01001346,0.947,12.0,0.094,0.051,6.268,-1.175,-0.446,26.036,32.148,1844,125.72,99.56,100.0,109.0,59.11062906724512,4.096186682264071,18.65284974093264,41.51554404145077,25.712435233160623,25.712435233160623,58.484455958549226,11.298568507157464,5.316973415132924,5.98159509202454,4.038854805725971,84.66257668711657,11.298568507157464,13.62,13.62,2.6717962458573243,4.0,-0.3569902200431225,-0.0277809256925348,-0.2873780640957291
E01001352,0.968,15.249,0.102,0.052,2.971,-0.934,0.254,27.464,42.501,1548,130.75,92.225,100.0,102.0,65.89147286821706,4.203071498146636,10.846953937592868,63.07578008915304,15.453194650817236,15.453194650817236,36.92421991084696,9.646910466582598,3.5308953341740232,6.116015132408575,6.305170239596469,84.04791929382094,9.646910466582598,6.98,6.98,2.398278467588075,2.0,-0.3592872878727709,-0.4259281832974438,-0.6295322979148715
E01001355,0.965,24.463,0.148,0.112,6.797,0.236,0.304,31.268,37.503,1740,130.45000000000002,95.2,99.93333333333334,149.0,85.63218390804597,4.461671385188886,15.10228640192539,53.79061371841155,20.33694344163658,20.33694344163658,46.20938628158845,13.82488479262673,5.529953917050691,8.294930875576037,6.2467997951868925,79.92831541218638,13.82488479262673,8.26,8.26,3.0842546771917325,7.0,-0.396451680169442,0.280570531579443,0.5635532490920935
E01001356,0.943,45.936,0.329,0.243,28.467,0.398,0.283,39.508,20.31,1958,89.06666666666666,81.25,100.0,94.0,48.00817160367722,3.89198705162847,21.844225604297225,33.21396598030439,31.33393017009848,31.33393017009848,66.78603401969562,16.187290969899664,8.227424749163879,7.959866220735785,3.4782608695652173,80.33444816053512,16.187290969899664,11.17,11.17,3.766693983133413,10.0,-0.0483985146976762,1.0718480334643918,1.277039786441973
E01001363,0.984,26.151,0.145,0.09,29.966,-0.249,0.521,41.98,24.888,1779,65.975,86.875,100.0,84.0,47.217537942664414,3.87572281260801,30.29900332225914,23.588039867109632,43.12292358803987,43.12292358803987,76.41196013289037,10.12531328320802,4.31077694235589,5.814536340852131,3.3583959899749374,86.51629072681705,10.12531328320802,12.96,12.96,2.952693041397202,6.0,0.1715341823910259,0.128638040190559,-0.20968890085754
E01001364,0.948,42.16,0.305,0.182,26.234,0.499,0.497,44.941,21.625,1678,67.46000000000001,78.025,99.475,168.0,100.119189511323,4.616299915248971,31.51432469304229,24.7612551159618,42.42837653478854,42.42837653478854,75.2387448840382,15.267175572519085,8.396946564885496,6.870229007633588,2.399127589967285,82.33369683751364,15.267175572519085,13.95,13.95,3.912343419811675,10.0,0.191326586602103,0.7782844190969703,1.726315343923302
E01001366,0.959,28.541,0.169,0.121,23.968,-0.019,-0.096,44.999,28.086,1984,58.0,13.175,94.275,117.0,58.97177419354839,4.093874021427616,31.95679796696315,22.68106734434561,44.28208386277001,44.28208386277001,77.31893265565438,10.731707317073171,4.975609756097561,5.75609756097561,3.024390243902439,86.2439024390244,10.731707317073171,15.46,15.46,3.17367333607855,8.0,0.5042965496513604,0.3314276883953025,-0.1452812007523617
E01001369,0.966,24.898,0.146,0.08,25.564,-0.314,0.261,41.216,33.505,2007,41.575,0.0,79.275,236.0,117.5884404583956,4.775659015189462,33.78712871287129,22.71039603960396,47.15346534653465,47.15346534653465,77.28960396039604,10.368217054263566,5.426356589147287,4.941860465116279,2.567829457364341,87.06395348837209,10.368217054263566,15.58,15.58,3.3360912575197,9.0,0.312818133622132,0.3048025783876337,0.5137856704183569
E01001372,0.981,31.007,0.189,0.13,30.116,-0.061,0.162,46.818,21.061,2005,59.275,13.05,99.45,150.0,74.81296758104739,4.328269354283566,28.88548057259714,25.76687116564417,41.51329243353784,41.51329243353784,74.23312883435582,8.639562157935888,3.3620015637216576,5.27756059421423,2.8537920250195468,88.50664581704457,8.639562157935888,13.83,13.83,3.017763145834118,7.0,0.1104737198169591,0.0988324378976886,0.0578419720928233
E01001373,0.969,26.285,0.173,0.095,27.34,-0.004,0.0809999999999999,38.127,28.311,1789,61.35,16.466666666666665,98.8,186.0,103.96869759642256,4.653662187582172,31.28048780487805,25.60975609756097,44.63414634146341,44.63414634146341,74.39024390243902,9.571909571909572,4.521404521404522,5.05050505050505,2.3088023088023086,88.11928811928811,9.571909571909572,13.99,13.99,3.076515141619116,7.0,0.1352198973216495,0.1999727982007006,0.0914666283994225
E01001379,0.969,6.511000000000001,0.038,0.026,0.218,-0.943,-0.242,20.958,29.001,1597,139.73333333333332,96.86666666666667,100.0,59.0,36.94427050720101,3.636118517666488,5.266955266955267,70.2020202020202,8.874458874458876,8.874458874458876,29.797979797979806,8.00230282095567,2.3028209556706964,5.699481865284974,8.290155440414509,83.70754173862981,8.00230282095567,7.94,7.94,2.17116386826844,1.0,-0.4589026410706929,-0.5278482345802957,-1.044611196560749
E01001380,0.967,12.501,0.084,0.045,1.271,-0.7930000000000001,-0.142,31.622,32.757,1831,160.33333333333334,96.06666666666666,99.61666666666667,88.0,48.0611687602403,3.893067861625264,6.443298969072164,71.5979381443299,9.175257731958762,9.175257731958762,28.402061855670095,8.58257477243173,2.860858257477243,5.721716514954486,6.458604247941049,84.95882097962722,8.58257477243173,5.43,5.43,2.490915069119109,2.0,-0.6230476071741221,-0.2039603462967126,-0.3362321905289582
E01001198,0.972,14.821999999999996,0.072,0.068,2.203,-0.421,0.322,29.625,32.964,1569,119.225,94.7,100.0,44.0,28.04333970681963,3.368789187022541,10.01589825119237,56.91573926868044,15.023847376788554,15.023847376788554,43.08426073131956,10.833333333333334,3.3974358974358974,7.435897435897436,6.089743589743589,83.07692307692308,10.833333333333334,10.95,10.95,2.366152377125699,1.0,-0.3004801910426515,-0.4073007994754723,-0.7941888547434149
E01001206,0.969,42.319,0.314,0.1899999999999999,27.99,0.033,-0.287,55.874,18.46,1459,86.53999999999999,76.22,100.0,117.0,80.19191226867719,4.3968156396044655,23.28646748681898,31.89806678383128,34.00702987697715,34.00702987697715,68.10193321616872,11.209626345788474,5.06649778340722,6.1431285623812535,4.179860671310956,84.61051298290056,11.209626345788474,10.53,10.53,3.216355989751392,8.0,0.0097204780334734,0.8842376880773215,-0.0876320687713964
E01001211,0.957,10.395,0.08,0.055,0.744,-0.826,0.097,25.563,17.234,1692,106.74,78.28,100.0,65.0,38.4160756501182,3.6741737445141807,8.729595457771469,62.10078069552875,13.555713271823988,13.555713271823988,37.89921930447125,11.693548387096774,4.953917050691245,6.73963133640553,5.933179723502304,82.37327188940093,11.693548387096774,6.61,6.61,2.6727645668123774,4.0,-0.1908284701462131,-0.3752447700426469,-0.1034469860690711
